community_id,size,mean_apc_density,density_z_score,p_value,member_genes,fdr_q
M2,54,0.1107,35.55,4.157653695399439e-277,"ADGRE2, C15orf61, CD1B, CD1C, CELA2B, CSF2RA, DRG2, DSCAM, F8A1, FAM200A, GNRH2, GTPBP6, H2AC20, H2AC4, H2BC10, H2BC13, H2BC4, H2BC6, H2BC9, H4C13, HNRNPA3, KANTR, LINC02218, LOC124903723, MAP1LC3A, NCALD, NRIP2, NUTM2G, OR1J2, OR1L1, OR51E1, OR51G2, P2RY8, PARP15, PLPP4, PRPSAP2, PRR20A, PRR20C, PTPRM, QKI, RBMY1F, RDH16, SCGB2A1, SCGB2A2, SECTM1, SMAD9, SPOCK3, SSU72L2, SSU72L5, SYCP3, TPSAB1, TPSB2, UGT2B28, UGT2B7",8.315307390798878e-277
M1,61,0.0482,17.69,2.5164968820637522e-70,"C1orf202, CACNG5, CD300LD, CELA2A, CPLX1, CRCP, CTXN2, DDX3X, DNAJB5, EIF3G, EIF4A2, FABP4, FAM171A2, FAM178B, GBP7, GLIPR2, H3-4, HNRNPA1, HSPE1, JAZF1, KLRC1, KLRC2, KLRC3, KLRC4, LOC124903405, LRRC3B, MEIS2, MRAP, MYL11, NKAIN1, OR4D2, OR5K3, OR6C1, PDCD10, PFDN6, PHB1, PILRA, PILRB, POU3F3, PPP1R36, PPP2CA, PPP2R2D, PTP4A1, RFPL4A, RNF41, RPL23A, RPLP0, RPS10, RTL10, S100A5, SSU72L4, SYT7, TAS2R50, TAX1BP3, TENT4A, TOP1MT, TPM2, TPPP, TPT1, TRGV8, UGT1A10",2.5164968820637522e-70
