community_id,size,mean_apc_density,density_z_score,p_value,member_genes,fdr_q
M1,14,0.0933,31.65,4.169756801524019e-220,"DNAJC5G, GNG14, HLA-DQB1, OR12D2, OR13C9, OR1J1, OR2AJ1, OR2W1, OR52E4, OR56B2P, OR5D18, OR5V1, RNF228, TMEM191B",1.6679027206096075e-219
M2,13,0.0649,20.4,8.018140087486036e-93,"CCL4, CCR1, CHERP, DUSP21, INAVA, KCNT1, MRGPRX1, OR4K13, OR52E6, RNASE4, SCGB1D2, SSX5, TRAF5",1.6036280174972072e-92
M4,5,0.1561,17.53,3.9506856528561417e-69,"EIF3F, ICAM1, LAT2, SERF1A, SLC18A1",5.267580870474856e-69
M3,7,0.0563,9.19,2.0136233449181385e-20,"CACNA1B, DOC2B, IL15RA, OR1N1, SRRM3, SSX1, TMLHE",2.0136233449181385e-20
