community_id,size,mean_apc_density,density_z_score,p_value,member_genes,fdr_q
M1,93,0.0566,24.71,4.0482032794179755e-135,"ALPI, ASH2L, BTBD6, C12orf60, C5orf52, CBY3, CCDC187, CD300LD, CEP295NL, CPHXL2, CYP2F1, DDX3X, DDX3Y, EDDM3A, ESRRA, FUT4, GAL3ST2, GID4, GLT6D1, GSTT2, GSTT2B, H3C10, HOPX, HSPA1B, IFI27, IFI27L2, IFIT3, IMPDH1, IRGM, ISM2, KLRC1, KLRC4, LGALS9C, LOC124900290, MCOLN2, MS4A7, NT5DC4, OCEL1, OOSP4B, OR10J1, OR10P1, OR13F1, OR14J1, OR1L8, OR1S2, OR2A7, OR2T2, OR2T35, OR2V1, OR2V2, OR2W1, OR4B1, OR4C5, OR4F15, OR4F16, OR4F3, OR4K1, OR51A4, OR51M1, OR52D1, OR52N1, OR5I1, OR5M1, OR5M3, OR5T3, OR6C4, OR6C68, OR6C76, OR8D2, OR8I2, OR8S1, PCDHB10, PCDHB15, PCDHB6, PCDHB7, PLGRKT, PRR23A, PYHIN1, RBP2, RGL4, RIPK3, RP1L1, SEMA5B, SIRPA, SLC16A6, SOX3, SPIN2A, SPIN2B, SPINK14, TEX19, TOP6BL, TXLNG, UGT3A2",1.2144609838253927e-134
M2,76,0.0658,23.36,5.171856764220167e-121,"ACTL8, ADGRE2, ALPP, BBIP1, BEX5, BIRC7, BLOC1S1, C19orf73, CCDC192, CCDC197, CD1E, CHAT, CHIA, CRB1, CT45A3, FAM156B, FAM81B, FAM90A1, FAM90A24, GRIFIN, GRK7, GSG1L2, GVQW3, H2BC12, H2BC8, H4C7, HBE1, HBG2, HES4, IFI27L1, IFNL2, IFNL3, IL36B, INAVA, KCNG2, LRIT2, LRRC3C, MAGED4, MBD3L3, MBD3L5, MBL2, MFSD4B, MICAL2, MLNR, MNDA, NAT8B, NUDT10, NUDT11, OPTC, OR1J2, OR2AE1, OR2G2, OR2G6, OR2T11, OR4D1, OR52R1, OR5K1, PABPC1L2A, PABPC1L2B, PKD1L2, POLR2J2, PPM1N, PRAME, PXDNL, RBP3, RNF175, SECTM1, SERPINA1, SMIM10L2A, SMIM10L2B, SURF1, TMEM244, TNFRSF13B, TUBA3D, UBE2N, UGT1A6",7.75778514633025e-121
M3,31,0.1095,15.6,3.620630186593665e-55,"ALDH3A1, ALPG, AMELX, ANKRD33, BECN2, BEST1, CCT8L2, CLEC17A, CSNKA2IP, FTHL17, GABRR3, GJA10, H3C7, LGALS9, LIPJ, METRN, MGAT4D, MLKL, MROH8, OR11H7, OR2C3, OR51E1, OR52B6, OVGP1, RBAK, SEBOX, SNED1, SPAG11A, TAS2R5, TAS2R8, TEKTL1",3.620630186593665e-55
