community_id,size,mean_apc_density,density_z_score,p_value,member_genes,fdr_q
M2,54,0.2189,49.86,0.0,"AMY1A, AMY2A, AMY2B, ARSD, AWAT1, BTN3A1, BTN3A3, CCL4, CXorf66, CYP11B1, DPEP3, FAAH2, FAM111A, FAM193A, FAM90A1, FAM90A11, FAM90A12, FAM90A13, FAM90A14, FAM90A15, FAM90A16, FAM90A17, FAM90A19, FAM90A20, FAM90A21P, FAM90A22, FAM90A23, FAM90A24, FAM90A26, FAM90A3, FAM90A5, FAM90A7, FAM90A8, HBB, HBG1, HTR3C, HTR3E, IL32, KIF25, LAMB1, LCN1, MAGOH, MDC1, MUC15, OR51A7, OR52H1, PABIR3, PARP4, PLCXD1, PRAM1, SPDYE9, SRSF1, TAS2R10, TRIM61",0.0
M1,146,0.0299,19.13,7.623867636490733e-82,"ABCA7, ACBD7, ACP3, ACSS1, AGBL4, AMN, AOPEP, BMPR1B, C17orf99, C1orf141, CACNA1B, CACNA1C, CACNG4, CCDC33, CCL7, CD300LB, CFAP43, CFAP46, CFAP57, CLC, CLPSL1, CMC2, CNDP1, CNTN6, COL5A1, CYP21A2, CYP4A11, CYP4A22, CYP4X1, DEFB4B, DGKD, DNAJC6, DPRX, DPYS, DSG4, EFL1, ENSG00000284526, ERC1, ERMAP, FAM43A, G6PC2, GALT, GNGT1, GPRC6A, GREM2, GTF2I, H2AZ2, HAP1, HIGD1A, HLA-DPB1, HLA-DQB1, HMGN5, IL23R, IL37, IQCJ, JAK1, KCNK7, KHDC1L, KLKB1, KRT25, KRT35, KRT39, KRTAP2-4, KRTAP24-1, LCN12, LENG1, MACC1, MAGOHB, MAP7D3, MATN2, MED23, MERTK, MICA, MICAL3, MICB, MMD2, MMP20, MMP26, MRPL49, MS4A4A, MTSS2, NECAB2, NPAP1, NR2E1, NTF4, OR10G2, OR51F2, OR51I1, OR52D1, OR6S1, PABPN1, PARP12, PCARE, PDCD6, PIBF1, PNMA8C, PPIL2, PPP1R15A, PPP2R5E, PRKAG3, PRLR, PRSS33, PSORS1C2, PSPH, RBM39, RECQL5, RIPOR3, RNF126, RSU1, SCN2A, SCN3A, SDC3, SEPTIN14, SEPTIN9, SERPINA9, SF3A3, SI, SLC25A24, SLC49A3, SLC4A3, SLITRK5, SLURP2, SMCO2, SMIM22, SPATA31F1, SPMIP5, SRGAP2, SRGAP2B, SRGAP2C, STKLD1, STPG4, SYTL5, TAS1R1, TBC1D2, TFB2M, TMEM117, TMPRSS11F, TRDN, TRIM24, TRIM60, TRIP10, TSPAN8, TSPYL6, TTLL13, TUBA4A, UPK3BL2",7.623867636490733e-82
