community_id,size,mean_apc_density,density_z_score,p_value,member_genes,fdr_q
M2,78,0.0677,24.21,9.171112105823448e-130,"AGBL2, AIM2, ARL8B, ARMCX6, C1GALT1C1L, C1orf127, CBY3, CCDC178, CCL7, CD300LD, CES4A, CETP, CFH, CLEC17A, CPEB4, CRP, DEFB4B, EID2B, EVA1A, FLRT2, FPR1, GNAO1, GPRASP1, GREM2, H3C6, HBA1, INSL5, KRTAP16-1, LAMTOR5, LOC124900512, LTK, MCTS2, MRGPRE, MYH15, NAA16, NEK7, NOTCH2NLA, NXPE2, OR11H6, OR12D2, OR2T8, OR4F6, OR56A5, OR5AN1, OR5I1, OTUB1, OXCT2, PATE4, PCDHGB5, PLA2G2A, PLA2G4C, PLAAT2, PLPP3, PNMA5, PRDM7, PRG2, PTBP2, PTCHD4, PYHIN1, RPS8, RXFP2, S100A3, S100A7A, SLC8A1, SLPI, SNAP91, SPEM3, TAAR2, TAS2R20, TCEAL1, TCEAL9, TFAP2D, TGM4, TMEM191B, TMPRSS15, TRAPPC2, TRGV8, TRO",1.8342224211646896e-129
M1,120,0.0285,16.12,9.804410852630013e-59,"ABCA9, ABCC12, ACOT6, ACOXL, ACSBG2, ADAM9, ADGRB3, ADH1A, ADH1C, ADH6, ANKRD28, ASB11, ATP5F1C, BBIP1, BMP5, BPIFA2, C1RL, CCL4, CCNH, CEP295NL, CHAT, CHI3L2, CHP1, CHST9, CLTC, CNBP, CNOT8, CPNE8, CT45A6, DCX, EDF1, EFNA5, ENHO, FAM133A, FAM228A, FAM90A14, FAM90A7, FBXL2, FCN3, FSTL3, FSTL5, GJB2, GNAQ, GPR142, H2BC11, H3C2, IGLL1, IGLL5, IQCF5, KHDRBS2, KLHL42, KPNA2, LRP6, LRRC4C, LYZL1, LYZL2, ME3, MICA, MICB, MRGPRD, MRGPRX3, MS4A3, MTF1, MTNR1B, MYL5, MZT2A, MZT2B, NACA, NEU3, NLRP12, NLRP2, NPY, OBP2A, OR13C3, OR2AE1, OR52H1, OR8I2, PPDPFL, PRP4K, PSMA6, PTPN20, RAB23, RAB9B, RAET1E, RBMS3, RNASE11, RPL35, RPS13, RPS3A, RWDD2A, S100A7, SCGB1D1, SCGB1D4, SCGB2A1, SERPINA10, SGCG, SLC10A5, SNRPN, SNTG1, SOX14, SPDYE12, SPDYE14, SPDYE15, SPDYE17, SPDYE8, SPDYE9, SRSF10, SSU72L2, SSU72L5, ST8SIA4, STK17A, STX11, SULT1C2, TFAP2B, TMEM240, TMEM254, TSPAN9, UBQLNL, UFD1, UPP2",9.804410852630013e-59
