community_id,size,mean_apc_density,density_z_score,p_value,member_genes,fdr_q
M2,75,0.1139,28.88,1.1917511392319162e-183,"ACOT6, ATP8B3, BBIP1, BMP8B, BTN3A2, BTN3A3, C1orf167, C2orf92, CCL13, CLEC4C, CYS1, DUXB, ENSG00000289710, FAM209A, FAM9B, FAM9C, FASTKD1, FCRL5, FRMD1, GNA11, GSTA1, GSTA2, GSTM2, IGFL1, IGFL2, INSL4, KDM4E, KDM4F, KDM5D, KRBOX1, LOC124907776, LRRC37B, MEIOSIN, MRFAP1L1, MUC15, NFE2L1, NXF2, NXF2B, OR14K1, OR1E2, OR2T33, OR2Y1, OR4C15, OR4F16, OR4F3, OR4X2, OR51A2, OR51F1, OR5M10, OR8G5, PCDHB13, PIGZ, PRAME, PRAMEF11, PRAMEF15, PRAMEF18, PRAMEF19, PRAMEF20, PRAMEF26, PRAMEF6, PRAMEF7, PRAMEF8, SCART1, SECTM1, SFXN4, SLC22A25, SLC22A31, SLC22A9, TARDBP, TAS2R30, TGIF2LY, TTLL9, UGT2B10, UGT2B28, UGT2B7",3.5752534176957488e-183
M1,92,0.0608,19.15,4.9621044077641414e-82,"ABHD17C, ADPRHL1, AGBL2, APOL2, APOL3, ARF4, ARL17B, ARRDC3, C12orf57, C1QL1, CBLL2, CBY3, CCNYL1B, CDHR5, CDK2, CLC, CPSF3, CST5, CUL1, CUL3, CYP3A43, DDIT4L, DDX3Y, DEFB126, ELOA2, ERICH2, EZHIP, FAAH2, FGF7, FKBP14, FPR3, GLT6D1, GNG14, HDAC5, HOPX, HOXB7, KCNIP3, KLHL20, LAGE3, LAMTOR3, LDB1, LEP, LOC124900417, LOC124901141, LOC124901482, MS4A14, NAT2, NCR2, NWD1, OR10G9, OR10H2, OR13C2, OR13C5, OR1A2, OR2J2, OR2T8, OR4F29, OR7C2, OR8S1, OR9H1P, OXCT2, PGAM5, PITPNB, PNMA3, PNMA6A, PSMA7, RAB24, RDM1, RGPD5, RILPL2, RSPO2, RXFP2, SGMS2, SLC39A13, SLC3A2, SLC7A13, SNAP23, SPI1, SPRR1A, SRSF7, SS18L2, STX4, SULT1C3, TAS2R31, TAS2R46, TAS2R50, TMEM14B, TMEM191B, TRGV8, TSPAN5, TTLL2, UGT3A1",7.443156611646212e-82
M3,11,0.0413,1.51,0.0657349811474797,"ARL6IP1, CBLN1, FAM236A, IFI27, IGLL5, ISL2, KDELR2, NUDT10, NUDT11, RABL3, TPM2",0.0657349811474797
