community_id,size,mean_apc_density,density_z_score,p_value,member_genes,fdr_q
M2,85,0.0245,5.96,1.2368035145377143e-09,"ADAT3, AHI1, AKR1C8, APOL2, APOL3, CARD18, CCDC166, CENPVL3, CETP, CLPSL1, CST5, CTSL, CTSV, CX3CL1, CYP3A43, CYP3A5, DEPDC4, ENSG00000304062, FPR3, GLYATL1, GLYATL1B, GPR148, GYPC, H2AC17, H2BC10, H2BC11, H2BC12, H2BC13, H2BC15, H2BC17, H2BC8, H2BW1, H2BW2, HBA1, HMGN5, IFITM1, IFNW1, INMT, IRGM, KIAA1210, KLRC1, KRTAP1-1, LINC00390, LOC124902601, LOC124903206, LOC128966704, MRGPRX4, MS4A18, MUC15, NLRP11, NLRP7, OOSP4B, OR10H3, OR11H12, OR12D2, OR13C2, OR13C5, OR1A1, OR1A2, OR1L4, OR1L6, OR2F2, OR2J2, OR2J3, OR4C13, OR52A1, OR52I2, OR5B17, OR5B2, OR5M1, OR5T3, OR8B3, OR8G3P, OR8K3, PCDHB9, PCDHGB3, PYDC5, PYHIN1, RPA4, SIRPA, SLC9C1, TARP, TAS2R14, TSPYL6, USP29",2.838111965668979e-09
M1,108,0.0188,5.89,1.892074643779319e-09,"AADACL4, ADH7, APOL4, ARHGAP40, BTNL3, C9orf57, CD160, CELA2B, CLEC6A, CST2, CTSG, CTU1, CYP4F2, CYP4F3, DGLUCY, DYNC2I1, ENSG00000286615, FAM3A, FAM90A9, FCN3, FGFBP1, GID4, GNG14, GPRIN1, GSDMB, GZMK, GZMM, HHLA2, HLA-DPB1, HOPX, HSFX2, IFNB1, IGSF5, IQCN, KHDC1L, KRT76, KRTAP19-5, KRTAP19-6, LAMTOR5, LCE2A, LOC107984732, LOC124903972, MAP1LC3BP1, MLKL, MOAP1, NEK4, NIPSNAP3B, NXPE1, OOSP1, OOSP4A, OR10A3, OR10A5, OR10X1, OR11A1, OR1S2, OR2AG1, OR2AG2, OR2F1, OR4C11, OR4N5, OR4S2, OR51B6, OR51I2, OR52N4, OR56A3, OR56A4, OR56B1, OR5AK2, OR5BS1P, OR5L1, OR5L2, OR5M10, OR5T2, OR6C2, OR6C3, OR6C6, OR7C2, OR8J2, OR9Q1, PCDHA1, PCDHA13, PCDHGA6, PNMA3, PNMA5, PNMA8B, PRR18, PRTN3, REG4, RNASE2, RNASE3, RP9, RWDD2B, SAMD9, SLC16A1, SLC22A13, SLC2A7, SLFN5, SNX32, SP100, SPEM3, SPINT3, SSTR4, SSX2B, TRGV11, TRMT2B, TYMP, UBD, UGT1A10",2.838111965668979e-09
M3,7,0.0846,1.53,0.06302768900492965,"EDDM3A, ITIH6, ITLN1, KRBOX1, OR1L8, OR5W2, SSX2",0.06302768900492965
