pathway,database,overlap,pathway_size,fold_enrichment,vif,z_score,p_value,overlapping_genes,fdr_q
Epithelial Mesenchymal Transition,Hallmark,8,184,2.61,4.51,1.21,0.1124639363457825,"INHBA, LRRC15, NID2, RGS4, RHOB, SLC6A8, TIMP3, TNC",0.40092663021970515
C-type Lectin Receptors (CLRs) R-HSA-5621481,Reactome,5,122,2.46,2.12,1.21,0.1140460465662489,"CARD11, PRKCA, PSMC2, PSMC5, SEM1",0.4039437391281977
TGF-beta signaling pathway,KEGG,4,91,2.64,1.88,1.19,0.11687050985387226,"INHBA, PPP2CA, TFDP1, TGFB3",0.41129429429343506
"Glutamate Binding, Activation Of AMPA Receptors And Synaptic Plasticity R-HSA-399721",Reactome,2,30,4.01,1.45,1.19,0.11766987835981946,"CACNG3, PRKCA",0.41146982942382726
Regulation Of TP53 Expression And Degradation R-HSA-6806003,Reactome,2,34,3.54,1.13,1.18,0.1184721540189233,"MDM4, PPP2CA",0.41165324402777786
"Cell Cycle, Mitotic R-HSA-69278",Reactome,16,499,1.93,4.75,1.18,0.11977643606756672,"CHMP4C, GINS1, GOLGA2, H2AX, H3-4, NCAPD2, PPP1R12B, PPP2CA, PPP2R2D, PRKCA, PSMC2, PSMC5, RPA4, SEM1, TFDP1, TUBAL3",0.4135676943465039
Disorders Of Transmembrane Transporters R-HSA-5619115,Reactome,6,172,2.1,1.87,1.16,0.12334034705965086,"ABCB4, NLRP3, PSMC2, PSMC5, SEM1, SLC17A8",0.423211565848427
DNA Replication Pre-Initiation R-HSA-69002,Reactome,5,123,2.44,2.28,1.15,0.12463882609177379,"H2AX, PSMC2, PSMC5, RPA4, SEM1",0.42429962453417247
Transcriptional Regulation By E2F6 R-HSA-8953750,Reactome,2,30,4.01,1.55,1.15,0.12543695433535867,"EED, TFDP1",0.42429962453417247
NIK To Noncanonical NF-kB Signaling R-HSA-5676590,Reactome,3,56,3.22,2.11,1.13,0.12916507772380337,"PSMC2, PSMC5, SEM1",0.42429962453417247
Metabolism Of Polyamines R-HSA-351202,Reactome,3,56,3.22,2.11,1.13,0.12916507772380337,"PSMC2, PSMC5, SEM1",0.42429962453417247
Hedgehog Off State R-HSA-5610787,Reactome,4,92,2.61,2.04,1.13,0.12937459187201417,"PRKCA, PSMC2, PSMC5, SEM1",0.42429962453417247
UCH Proteinases R-HSA-5689603,Reactome,4,91,2.64,2.09,1.13,0.12948357660899296,"PSMC2, PSMC5, SEM1, UCHL3",0.42429962453417247
RHO GTPases Activate PKNs R-HSA-5625740,Reactome,3,54,3.34,2.29,1.13,0.129553532460898,"H2AX, PPP1R12B, RHOB",0.42429962453417247
Triglyceride Metabolism R-HSA-8979227,Reactome,2,35,3.44,1.17,1.12,0.1303146467177017,"GPAT2, PRKCA",0.42429962453417247
RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of HSCs R-HSA-8939236,Reactome,4,92,2.61,2.1,1.11,0.13333584004046584,"H2AX, PSMC2, PSMC5, SEM1",0.42429962453417247
Hh Mutants Abrogate Ligand Secretion R-HSA-5387390,Reactome,3,55,3.28,2.27,1.11,0.13336948865403758,"PSMC2, PSMC5, SEM1",0.42429962453417247
"Platelet Activation, Signaling And Aggregation R-HSA-76002",Reactome,8,236,2.04,2.73,1.11,0.13346341151380042,"CHID1, GNB2, GNG12, GNG5, PRKCA, RHOB, TGFB3, TIMP3",0.42429962453417247
Potassium Channels R-HSA-1296071,Reactome,5,100,3.01,4.02,1.11,0.13356426385907422,"GNB2, GNG12, GNG5, KCNA10, KCNJ5",0.42429962453417247
Proteoglycans in cancer,KEGG,6,173,2.09,2.0,1.11,0.13370461756723467,"EIF4B, PPP1R12B, PRKCA, RDX, TIAM1, TIMP3",0.42429962453417247
Regulation of actin cytoskeleton,KEGG,7,207,2.03,2.33,1.1,0.13648122990693135,"APC2, CYFIP1, GNG12, PPP1R12B, RDX, SCIN, TIAM1",0.42567064954409634
Cooperation Of Prefoldin And TriC/CCT In Actin And Tubulin Folding R-HSA-389958,Reactome,2,31,3.88,1.6,1.1,0.1366776147119237,"CCT5, TUBAL3",0.42567064954409634
Degradation Of DVL R-HSA-4641258,Reactome,3,53,3.4,2.54,1.09,0.1370254257003204,"PSMC2, PSMC5, SEM1",0.42567064954409634
Sphingolipid signaling pathway,KEGG,4,119,2.02,1.01,1.09,0.1378770307274756,"PPP2CA, PPP2R2D, PRKCA, SMPD1",0.42567064954409634
Asymmetric Localization Of PCP Proteins R-HSA-4608870,Reactome,3,58,3.11,2.11,1.09,0.13847076323094615,"PSMC2, PSMC5, SEM1",0.42567064954409634
UV Response Dn,Hallmark,5,137,2.19,1.89,1.09,0.13878879101710972,"MMP16, PRKCA, RGS4, RND3, TJP1",0.42567064954409634
G Alpha (Q) Signaling Events R-HSA-416476,Reactome,7,200,2.1,2.7,1.08,0.1411019542017366,"GNB2, GNG12, GNG5, NLRP3, PRKCA, RGS4, TACR2",0.4290563293351929
Dectin-1 Mediated Noncanonical NF-kB Signaling R-HSA-5607761,Reactome,3,59,3.06,2.11,1.07,0.1431382448571668,"PSMC2, PSMC5, SEM1",0.4290563293351929
Mitotic G2-G2/M Phases R-HSA-453274,Reactome,6,173,2.09,2.19,1.06,0.14434423372860594,"PPP1R12B, PPP2CA, PRKCA, PSMC2, PSMC5, SEM1",0.4290563293351929
TNFR2 Non-Canonical NF-kB Pathway R-HSA-5668541,Reactome,4,98,2.45,1.96,1.06,0.14488764108495716,"PSMC2, PSMC5, SEM1, TNFRSF6B",0.4290563293351929
Deubiquitination R-HSA-5688426,Reactome,7,228,1.85,1.8,1.05,0.14609934720433604,"MDM4, NLRP3, OTUD5, PSMC2, PSMC5, SEM1, UCHL3",0.4290563293351929
Defective CFTR Causes Cystic Fibrosis R-HSA-5678895,Reactome,3,57,3.17,2.35,1.05,0.14686555674360596,"PSMC2, PSMC5, SEM1",0.4290563293351929
Oxygen-dependent Proline Hydroxylation Of Hypoxia-inducible Factor Alpha R-HSA-1234176,Reactome,3,60,3.01,2.11,1.05,0.14781241436390036,"PSMC2, PSMC5, SEM1",0.4290563293351929
DNA Replication R-HSA-69306,Reactome,6,151,2.39,3.39,1.04,0.14956015033074804,"GINS1, H2AX, PSMC2, PSMC5, RPA4, SEM1",0.4290563293351929
Pre-NOTCH Transcription And Translation R-HSA-1912408,Reactome,3,60,3.01,2.14,1.04,0.14963721479212733,"H2AX, MOV10, TFDP1",0.4290563293351929
Role Of GTSE1 In G2/M Progression After G2 Checkpoint R-HSA-8852276,Reactome,3,57,3.17,2.41,1.04,0.14983436809594486,"PSMC2, PSMC5, SEM1",0.4290563293351929
G2/M Transition R-HSA-69275,Reactome,6,171,2.11,2.39,1.03,0.15060777897122368,"PPP1R12B, PPP2CA, PRKCA, PSMC2, PSMC5, SEM1",0.4290563293351929
Collagen Degradation R-HSA-1442490,Reactome,2,40,3.01,1.0,1.03,0.1507897788267777,"COL18A1, COL9A1",0.4290563293351929
CLEC7A (Dectin-1) Signaling R-HSA-5607764,Reactome,4,97,2.48,2.12,1.03,0.15112796390067773,"CARD11, PSMC2, PSMC5, SEM1",0.4290563293351929
Non-integrin membrane-ECM Interactions R-HSA-3000171,Reactome,2,35,3.44,1.39,1.03,0.15139433820817416,"DDR2, PRKCA",0.4290563293351929
SCF(Skp2)-mediated Degradation Of P27/P21 R-HSA-187577,Reactome,3,57,3.17,2.45,1.03,0.1516155334991392,"PSMC2, PSMC5, SEM1",0.4290563293351929
Autodegradation Of Cdh1 By Cdh1:APC/C R-HSA-174084,Reactome,3,61,2.96,2.11,1.03,0.1524911357827997,"PSMC2, PSMC5, SEM1",0.42932119766542076
Myogenesis,Hallmark,8,190,2.53,5.92,1.02,0.15425721166952877,"CRAT, EIF4A2, MYH2, MYH3, MYOM2, PKIA, SLC6A8, TNNT2",0.43040567025099785
Transport Of Small Molecules R-HSA-382551,Reactome,21,680,1.86,7.69,1.02,0.1544442933323253,"ABCB4, GNB2, GNG12, GNG5, LRRC8E, MCOLN3, NIPA1, NLRP3, PHB2, PRKCA, PSMC2, PSMC5, SEM1, SLC12A7, SLC15A1, SLC15A4, SLC17A8, SLC4A3, SLC5A8, TRPC4, TRPV6",0.43040567025099785
Cell Cycle Checkpoints R-HSA-69620,Reactome,8,247,1.95,2.94,0.99,0.1604415337077431,"H2AX, H3-4, MDM4, NSD2, PPP2CA, PSMC2, PSMC5, SEM1",0.4398338541153609
RND1 GTPase Cycle R-HSA-9696273,Reactome,2,35,3.44,1.5,0.99,0.16073213826653543,"KIDINS220, KIF14",0.4398338541153609
Ferroptosis,KEGG,2,38,3.17,1.24,0.99,0.16075915661755646,"MAP1LC3A, MAP1LC3C",0.4398338541153609
ESR-mediated Signaling R-HSA-8939211,Reactome,6,179,2.02,2.25,0.99,0.16103206680726329,"GNB2, GNG12, GNG5, H2AX, MOV10, UHMK1",0.4398338541153609
Regulation Of PTEN Stability And Activity R-HSA-8948751,Reactome,3,63,2.86,2.11,0.99,0.16185431390012622,"PSMC2, PSMC5, SEM1",0.4398911798572737
Nuclear Envelope (NE) Reassembly R-HSA-2995410,Reactome,3,71,2.54,1.61,0.97,0.1663516741016245,"CHMP4C, PPP2CA, TUBAL3",0.44475003057366275
Hedgehog Ligand Biogenesis R-HSA-5358346,Reactome,3,61,2.96,2.39,0.97,0.16724893067958158,"PSMC2, PSMC5, SEM1",0.44475003057366275
Homologous recombination,KEGG,2,38,3.17,1.31,0.96,0.1673517851609158,"RPA4, SEM1",0.44475003057366275
Macroautophagy R-HSA-1632852,Reactome,4,101,2.38,2.2,0.96,0.16885447711025198,"CHMP4C, MAP1LC3A, MAP1LC3C, SLC38A9",0.44475003057366275
Processing Of DNA Double-Strand Break Ends R-HSA-5693607,Reactome,3,73,2.47,1.52,0.96,0.16934107915337432,"H2AX, H3-4, NSD2",0.44475003057366275
HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,Reactome,4,104,2.31,2.05,0.95,0.1706244241122874,"H2AX, H3-4, NSD2, SEM1",0.44475003057366275
Signaling By TGFB Family Members R-HSA-9006936,Reactome,4,111,2.17,1.68,0.95,0.17095750297088902,"CCNK, INHBA, TFDP1, TGFB3",0.44475003057366275
ABC-family Proteins Mediated Transport R-HSA-382556,Reactome,4,99,2.43,2.37,0.95,0.17099482535308702,"ABCB4, PSMC2, PSMC5, SEM1",0.44475003057366275
APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,Reactome,3,65,2.78,2.11,0.95,0.17121309682524133,"PSMC2, PSMC5, SEM1",0.44475003057366275
Regulation Of RAS By GAPs R-HSA-5658442,Reactome,3,63,2.86,2.29,0.95,0.17188634990632629,"PSMC2, PSMC5, SEM1",0.44475003057366275
Signaling By B Cell Receptor (BCR) R-HSA-983705,Reactome,4,106,2.27,1.97,0.94,0.17255329055043744,"CARD11, PSMC2, PSMC5, SEM1",0.44475003057366275
Cell Cycle R-HSA-1640170,Reactome,18,613,1.77,6.45,0.93,0.17668000734544825,"CHMP4C, GINS1, GOLGA2, H2AX, H3-4, MDM4, NCAPD2, NSD2, PPP1R12B, PPP2CA, PPP2R2D, PRKCA, PSMC2, PSMC5, RPA4, SEM1, TFDP1, TUBAL3",0.4532585235170612
Orc1 Removal From Chromatin R-HSA-68949,Reactome,3,67,2.69,2.11,0.91,0.18055452324705085,"PSMC2, PSMC5, SEM1",0.4573833321961174
Assembly Of Pre-Replicative Complex R-HSA-68867,Reactome,4,106,2.27,2.1,0.91,0.1806284611249077,"H2AX, PSMC2, PSMC5, SEM1",0.4573833321961174
Diseases Of Programmed Cell Death R-HSA-9645723,Reactome,3,68,2.65,2.03,0.91,0.18078721873689885,"EED, GOLGA2, H2AX",0.4573833321961174
Neddylation R-HSA-8951664,Reactome,8,226,2.13,4.7,0.9,0.1828482427245537,"ASB12, ASB7, DCAF6, FBXO21, PSMC2, PSMC5, SEM1, UCHL3",0.4604756204393577
RND2 GTPase Cycle R-HSA-9696270,Reactome,2,37,3.25,1.6,0.9,0.1838473145303447,"KIDINS220, KIF14",0.4608775145075764
Packaging Of Telomere Ends R-HSA-171306,Reactome,2,31,3.88,2.42,0.89,0.18675616634638764,"H2AX, H3-4",0.4653058261453899
Fcgamma Receptor (FCGR) Dependent Phagocytosis R-HSA-2029480,Reactome,3,70,2.58,2.02,0.88,0.18903502133204203,"CYFIP1, MYH2, TARP",0.4653058261453899
Cyclin D Associated Events In G1 R-HSA-69231,Reactome,2,45,2.67,1.0,0.88,0.19006536797505397,"PPP2CA, TFDP1",0.4653058261453899
FCGR3A-mediated IL10 Synthesis R-HSA-9664323,Reactome,2,34,3.54,2.05,0.88,0.19034445957341561,"PRKCA, TARP",0.4653058261453899
Transcriptional Regulation By RUNX1 R-HSA-8878171,Reactome,6,191,1.89,2.28,0.88,0.19061457601387927,"H2AX, MOV10, PSMC2, PSMC5, SEM1, TJP1",0.4653058261453899
Transcriptional Regulation By TP53 R-HSA-3700989,Reactome,10,333,1.81,3.89,0.87,0.1919490958311058,"BRD7, CCNK, GTF2H4, MDM4, MOV10, PPP2CA, PRELID1, SLC38A9, TFDP1, TRIAP1",0.4653058261453899
Homology Directed Repair R-HSA-5693538,Reactome,4,108,2.23,2.2,0.87,0.19255735000496083,"H2AX, H3-4, NSD2, SEM1",0.4653058261453899
Neuronal System R-HSA-112316,Reactome,12,379,1.9,5.97,0.87,0.19331769140042598,"CACNG3, GNB2, GNG12, GNG5, GRIK1, HTR3B, KCNA10, KCNJ5, PPFIA1, PRKCA, STXBP1, SYT2",0.4653058261453899
Pre-NOTCH Expression And Processing R-HSA-1912422,Reactome,3,76,2.37,1.66,0.86,0.19386811749367416,"H2AX, MOV10, TFDP1",0.4653058261453899
Cellular Response To Hypoxia R-HSA-1234174,Reactome,3,68,2.65,2.27,0.86,0.19408931545955244,"PSMC2, PSMC5, SEM1",0.4653058261453899
APC/C:Cdh1 Mediated Degradation Of Cdc20 And APC/C:Cdh1 Targets In Late Mitosis/Early G1 R-HSA-174178,Reactome,3,71,2.54,2.11,0.84,0.19914102063058559,"PSMC2, PSMC5, SEM1",0.47369548240276343
TCF Dependent Signaling In Response To WNT R-HSA-201681,Reactome,6,177,2.04,3.21,0.84,0.19931449259569828,"H2AX, H3-4, PPP2CA, PSMC2, PSMC5, SEM1",0.47369548240276343
Cleavage Of Damaged Purine R-HSA-110331,Reactome,2,35,3.44,2.13,0.83,0.2027603227455177,"H2AX, H3-4",0.4798078327038328
Autophagy R-HSA-9612973,Reactome,4,110,2.19,2.37,0.81,0.20833166762970412,"CHMP4C, MAP1LC3A, MAP1LC3C, SLC38A9",0.4907236713089505
ECM Proteoglycans R-HSA-3000178,Reactome,2,46,2.61,1.1,0.81,0.2095108556794371,"COL9A1, TGFB3",0.4907236713089505
CDK-mediated Phosphorylation And Removal Of Cdc6 R-HSA-69017,Reactome,3,70,2.58,2.46,0.8,0.2122188053853526,"PSMC2, PSMC5, SEM1",0.4907236713089505
Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005,Reactome,4,118,2.04,1.94,0.8,0.2124452056279189,"CHID1, PRKCA, TGFB3, TIMP3",0.4907236713089505
Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer R-HSA-2173793,Reactome,2,46,2.61,1.13,0.8,0.21251397463006405,"CCNK, TFDP1",0.4907236713089505
Pathogenic Escherichia coli infection,KEGG,6,187,1.93,3.0,0.79,0.2136863914033046,"CLDN9, CYFIP1, NAIP, NLRP3, TJP1, TUBAL3",0.4907236713089505
Sphingolipid metabolism,KEGG,2,48,2.51,1.0,0.79,0.21375016842044203,"SMPD1, UGT8",0.4907236713089505
Relaxin signaling pathway,KEGG,4,123,1.96,1.71,0.79,0.21514163669714637,"GNB2, GNG12, GNG5, PRKCA",0.4907236713089505
Cdc20:Phospho-APC/C Mediated Degradation Of Cyclin A R-HSA-174184,Reactome,3,70,2.58,2.55,0.78,0.21643040044864076,"PSMC2, PSMC5, SEM1",0.4907236713089505
TP53 Regulates Transcription Of Cell Death Genes R-HSA-5633008,Reactome,2,39,3.08,1.89,0.78,0.21845733358978175,"PRELID1, TRIAP1",0.4907236713089505
Alcoholism,KEGG,6,177,2.04,3.79,0.78,0.21870472152765363,"GNB2, GNG12, GNG5, H2AX, H3-4, PKIA",0.4907236713089505
APC:Cdc20 Mediated Degradation Of Cell Cycle Proteins Before Cycle Checkpoint Satisfied R-HSA-179419,Reactome,3,71,2.54,2.5,0.78,0.2189721027344514,"PSMC2, PSMC5, SEM1",0.4907236713089505
Hippo signaling pathway,KEGG,5,148,2.03,2.9,0.77,0.21959186848517614,"APC2, LATS2, PPP2CA, PPP2R2D, TGFB3",0.4907236713089505
PI3K-Akt signaling pathway,KEGG,9,318,1.7,3.42,0.77,0.22072872742754662,"COL9A1, EIF4B, GNB2, GNG12, GNG5, PPP2CA, PPP2R2D, PRKCA, TNC",0.4907236713089505
Clathrin-mediated Endocytosis R-HSA-8856828,Reactome,4,128,1.88,1.54,0.77,0.2213818607303285,"DNM3, NLRP3, SYT2, TARP",0.4907236713089505
Nuclear Events Mediated By NFE2L2 R-HSA-9759194,Reactome,3,75,2.41,2.19,0.77,0.22167480962590114,"PSMC2, PSMC5, SEM1",0.4907236713089505
Striated Muscle Contraction R-HSA-390522,Reactome,2,30,4.01,3.64,0.75,0.22662326720792192,"MYH3, TNNT2",0.4966938766647889
Adaptive Immune System R-HSA-1280218,Reactome,16,663,1.45,3.44,0.75,0.22664397891096022,"ASB12, ASB7, CARD11, CD1C, CTSA, DNM3, FBXO21, PPP2CA, PRKCA, PSMC2, PSMC5, SEC14L2, SEC22B, SEM1, TARP, UBE3A",0.4966938766647889
APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,Reactome,3,73,2.47,2.49,0.75,0.22708590718189803,"PSMC2, PSMC5, SEM1",0.4966938766647889
Regulation Of RUNX2 Expression And Activity R-HSA-8939902,Reactome,3,69,2.61,2.98,0.74,0.2296734539002141,"PSMC2, PSMC5, SEM1",0.4996689479779528
Nucleotide excision repair,KEGG,2,43,2.8,1.61,0.74,0.23033671349285217,"GTF2H4, RPA4",0.4996689479779528
Signaling By NOTCH4 R-HSA-9013694,Reactome,3,78,2.31,2.11,0.73,0.23117652602258654,"PSMC2, PSMC5, SEM1",0.4996689479779528
MTOR Signaling R-HSA-165159,Reactome,2,40,3.01,2.03,0.72,0.23428135442936815,"EIF4B, SLC38A9",0.5043939748302867
Adrenergic signaling in cardiomyocytes,KEGG,5,146,2.06,3.51,0.72,0.23581523003185717,"CACNG3, PPP2CA, PPP2R2D, PRKCA, TNNT2",0.5048546703094379
Sphingolipid Metabolism R-HSA-428157,Reactome,3,87,2.07,1.52,0.72,0.23633451779512848,"CTSA, SMPD1, UGT8",0.5048546703094379
Activation Of APC/C And APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176814,Reactome,3,74,2.44,2.64,0.71,0.2380286089039949,"PSMC2, PSMC5, SEM1",0.506502737551524
Cargo Recognition For Clathrin-Mediated Endocytosis R-HSA-8856825,Reactome,3,92,1.96,1.29,0.7,0.2421529835790941,"NLRP3, SYT2, TARP",0.5132895288993153
PKMTs Methylate Histone Lysines R-HSA-3214841,Reactome,2,42,2.86,1.95,0.69,0.2439294044986205,"EED, NSD2",0.513565224424022
Cleavage Of Damaged Pyrimidine R-HSA-110329,Reactome,2,40,3.01,2.22,0.69,0.24415395915240384,"H2AX, H3-4",0.513565224424022
RHO GTPase Effectors R-HSA-195258,Reactome,7,241,1.75,3.54,0.67,0.2506560447055395,"CYFIP1, H2AX, KIF14, PPP1R12B, PPP2CA, PRKCA, RHOB",0.5188640661236109
Necroptosis,KEGG,4,135,1.78,1.65,0.66,0.2543570083810751,"CHMP4C, H2AX, NLRP3, SMPD1",0.5188640661236109
"Base-Excision Repair, AP Site Formation R-HSA-73929",Reactome,2,42,2.86,2.16,0.66,0.25482080152896514,"H2AX, H3-4",0.5188640661236109
Signaling By TGF-beta Receptor Complex R-HSA-170834,Reactome,3,84,2.15,2.06,0.66,0.2552921958024753,"CCNK, TFDP1, TGFB3",0.5188640661236109
Fc Epsilon Receptor (FCERI) Signaling R-HSA-2454202,Reactome,4,125,1.92,2.31,0.66,0.2554667692233227,"CARD11, PSMC2, PSMC5, SEM1",0.5188640661236109
Regulation Of APC/C Activators Between G1/S And Early Anaphase R-HSA-176408,Reactome,3,78,2.31,2.66,0.65,0.2564089082486957,"PSMC2, PSMC5, SEM1",0.5188640661236109
S Phase R-HSA-69242,Reactome,5,157,1.92,3.34,0.65,0.258178749685492,"GINS1, PSMC2, PSMC5, SEM1, TFDP1",0.5188640661236109
PRC2 Methylates Histones And DNA R-HSA-212300,Reactome,2,40,3.01,2.57,0.65,0.2593429174117453,"EED, H2AX",0.5188640661236109
Collagen Chain Trimerization R-HSA-8948216,Reactome,2,42,2.86,2.26,0.64,0.2597780993438541,"COL18A1, COL9A1",0.5188640661236109
Formation Of HIV Elongation Complex In Absence Of HIV Tat R-HSA-167152,Reactome,2,44,2.73,1.99,0.64,0.2603072592098451,"CCNK, GTF2H4",0.5188640661236109
SLC-mediated Transmembrane Transport R-HSA-425407,Reactome,7,247,1.7,3.5,0.64,0.26044696089212127,"NLRP3, SLC12A7, SLC15A1, SLC15A4, SLC17A8, SLC4A3, SLC5A8",0.5188640661236109
Intracellular Signaling By Second Messengers R-HSA-9006925,Reactome,8,297,1.62,3.38,0.64,0.26165278792263935,"EED, MOV10, PPP2CA, PRKCA, PSMC2, PSMC5, SEM1, SLC38A9",0.5188640661236109
Infectious Disease R-HSA-5663205,Reactome,21,854,1.48,7.41,0.64,0.26179925698243367,"CCNK, CHMP4C, CPAMD8, CRBN, CYFIP1, EED, GNB2, GNG12, GNG5, GPR25, GTF2H4, MYH2, NLRP3, PRKCA, PSMC2, PSMC5, SEM1, SYT2, TARP, TJP1, TLR8",0.5188640661236109
Hypertrophic cardiomyopathy,KEGG,3,85,2.12,2.11,0.64,0.26243140537704246,"CACNG3, TGFB3, TNNT2",0.5188640661236109
Gap junction,KEGG,3,87,2.07,1.94,0.64,0.2625880207067426,"PRKCA, TJP1, TUBAL3",0.5188640661236109
Hepatocellular carcinoma,KEGG,4,145,1.66,1.26,0.63,0.2635997336602745,"APC2, BRD7, PRKCA, TGFB3",0.5188640661236109
Inhibition Of DNA Recombination At Telomere R-HSA-9670095,Reactome,2,45,2.67,1.93,0.63,0.2637708866988502,"H2AX, H3-4",0.5188640661236109
Defective Pyroptosis R-HSA-9710421,Reactome,2,40,3.01,2.69,0.63,0.2641270314724595,"EED, H2AX",0.5188640661236109
Condensation Of Prophase Chromosomes R-HSA-2299718,Reactome,2,41,2.93,2.53,0.63,0.2646301247989272,"H2AX, H3-4",0.5188640661236109
mRNA surveillance pathway,KEGG,3,92,1.96,1.65,0.62,0.26844290029898227,"MAGOH, PPP2CA, PPP2R2D",0.5244667340360899
Mitotic Anaphase R-HSA-68882,Reactome,6,216,1.67,2.84,0.61,0.2719237981488964,"CHMP4C, PPP2CA, PSMC2, PSMC5, SEM1, TUBAL3",0.5247484869595029
Neurotransmitter Release Cycle R-HSA-112310,Reactome,2,49,2.45,1.6,0.61,0.27210126221247705,"PPFIA1, STXBP1",0.5247484869595029
Apical Junction,Hallmark,6,184,1.96,5.54,0.6,0.273789938526216,"AMIGO1, CLDN9, COL9A1, CRAT, PCDH1, TJP1",0.5247484869595029
Mitotic Metaphase And Anaphase R-HSA-2555396,Reactome,6,217,1.66,2.83,0.6,0.27389429360218887,"CHMP4C, PPP2CA, PSMC2, PSMC5, SEM1, TUBAL3",0.5247484869595029
Myc Targets V1,Hallmark,6,191,1.89,4.85,0.6,0.27398918819294166,"CCT5, EIF3J, HNRNPR, ILF2, PHB2, TFDP1",0.5247484869595029
Formation Of Cornified Envelope R-HSA-6809371,Reactome,2,42,2.86,2.61,0.6,0.27432206877482207,"DSG3, PKP1",0.5247484869595029
Synthesis Of DNA R-HSA-69239,Reactome,4,117,2.06,3.61,0.59,0.27638963504903735,"GINS1, PSMC2, PSMC5, SEM1",0.5250818501571843
Hedgehog On State R-HSA-5632684,Reactome,3,83,2.17,2.74,0.58,0.28034513417524737,"PSMC2, PSMC5, SEM1",0.5250818501571843
APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,Reactome,3,85,2.12,2.52,0.58,0.2803662942512924,"PSMC2, PSMC5, SEM1",0.5250818501571843
Switching Of Origins To A Post-Replicative State R-HSA-69052,Reactome,3,88,2.05,2.24,0.58,0.28129157568225577,"PSMC2, PSMC5, SEM1",0.5250818501571843
Synaptic vesicle cycle,KEGG,3,77,2.34,3.57,0.58,0.28196573490759136,"DNM3, SLC17A8, STXBP1",0.5250818501571843
Dilated cardiomyopathy,KEGG,3,88,2.05,2.28,0.57,0.2827869172678512,"CACNG3, TGFB3, TNNT2",0.5250818501571843
Heparan Sulfate/Heparin (HS-GAG) Metabolism R-HSA-1638091,Reactome,2,49,2.45,1.78,0.57,0.28299849297764634,"NDST3, NDST4",0.5250818501571843
Transcriptional Regulation By RUNX3 R-HSA-8878159,Reactome,3,90,2.0,2.11,0.57,0.2840100038533987,"PSMC2, PSMC5, SEM1",0.5250818501571843
PIP3 Activates AKT Signaling R-HSA-1257604,Reactome,7,260,1.62,3.52,0.57,0.28527623241415545,"EED, MOV10, PPP2CA, PSMC2, PSMC5, SEM1, SLC38A9",0.5250818501571843
DNA Double-Strand Break Repair R-HSA-5693532,Reactome,4,134,1.8,2.32,0.57,0.28530878822863104,"H2AX, H3-4, NSD2, SEM1",0.5250818501571843
Reproduction R-HSA-1474165,Reactome,3,102,1.77,1.23,0.56,0.2868982300231626,"H2AX, H3-4, SPAM1",0.5250818501571843
Spinocerebellar ataxia,KEGG,4,132,1.82,2.58,0.56,0.28925222537077455,"PRKCA, PSMC2, PSMC5, SEM1",0.5250818501571843
Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169,Reactome,9,356,1.52,3.82,0.55,0.28997924806250025,"ASB12, ASB7, FBXO21, PSMC2, PSMC5, SEC14L2, SEC22B, SEM1, UBE3A",0.5250818501571843
Chagas disease,KEGG,3,99,1.82,1.49,0.55,0.2905553732997921,"PPP2CA, PPP2R2D, TGFB3",0.5250818501571843
Generic Transcription Pathway R-HSA-212436,Reactome,20,824,1.46,8.68,0.55,0.290680556502425,"BRD7, CCNK, EED, GTF2H4, H2AX, HNF4G, KDM5B, MDM4, MOV10, PPP2CA, PRELID1, PRKCA, PSMC2, PSMC5, SEM1, SIRT3, SLC38A9, TFDP1, TJP1, TRIAP1",0.5250818501571843
Protein-protein Interactions At Synapses R-HSA-6794362,Reactome,3,88,2.05,2.48,0.55,0.2911263814258469,"PPFIA1, STXBP1, SYT2",0.5250818501571843
HIV Infection R-HSA-162906,Reactome,6,208,1.73,4.12,0.55,0.29154090452170883,"CCNK, CHMP4C, GTF2H4, PSMC2, PSMC5, SEM1",0.5250818501571843
Extracellular Matrix Organization R-HSA-1474244,Reactome,7,273,1.54,2.92,0.55,0.2917121389762135,"COL18A1, COL9A1, DDR2, MMP16, NID2, PRKCA, TGFB3",0.5250818501571843
Assembly Of Collagen Fibrils And Other Multimeric Structures R-HSA-2022090,Reactome,2,53,2.27,1.52,0.54,0.2944811119475682,"COL18A1, COL9A1",0.5269513669150074
Signaling By Hedgehog R-HSA-5358351,Reactome,4,128,1.88,3.15,0.54,0.29574363995114694,"PRKCA, PSMC2, PSMC5, SEM1",0.5269513669150074
Legionellosis,KEGG,2,51,2.36,1.78,0.54,0.2957594062416492,"NAIP, SEC22B",0.5269513669150074
