pathway,database,overlap,pathway_size,fold_enrichment,vif,z_score,p_value,overlapping_genes,fdr_q
Hepatitis C,KEGG,2,137,0.88,2.6,-0.12,0.5460785509341176,"CLDN22, STAT3",0.6518331601038294
Selenoamino Acid Metabolism R-HSA-2408522,Reactome,2,108,1.11,3.65,-0.12,0.5465136160242486,"RPL22L1, RPL7A",0.6518331601038294
GPCR Ligand Binding R-HSA-500792,Reactome,6,415,0.87,8.74,-0.12,0.5472044993310936,"CRHR2, CXCR1, HTR1B, PMCH, TAS2R20, TAS2R46",0.6518331601038294
PI3K/AKT Signaling In Cancer R-HSA-2219528,Reactome,2,104,1.16,2.2,-0.12,0.5473974931996023,"BTC, PTPN11",0.6518331601038294
G2/M Checkpoints R-HSA-69481,Reactome,2,134,0.9,1.68,-0.12,0.547584714315971,"CDC25A, H2BC5",0.6518331601038294
Asparagine N-linked Glycosylation R-HSA-446203,Reactome,4,269,0.89,3.51,-0.12,0.5482966862676871,"CAPZB, LMAN1, RAB1A, SPTAN1",0.6518331601038294
Insulin signaling pathway,KEGG,2,136,0.88,1.94,-0.13,0.5503256999482004,"HK2, INPP5A",0.6518331601038294
Pperoxisome,Hallmark,2,101,1.19,1.17,-0.13,0.5515322785256709,"MSH2, SLC25A19",0.6518331601038294
Metabolism Of Carbohydrates R-HSA-71387,Reactome,4,267,0.9,2.38,-0.14,0.5547409688181446,"ENO1, GLB1L, GPC6, PRKCA",0.6518331601038294
Viral carcinogenesis,KEGG,3,177,1.02,3.51,-0.14,0.5556023403976025,"H2BC5, STAT3, STAT5B",0.6518331601038294
Glutamatergic synapse,KEGG,2,111,1.08,3.3,-0.14,0.5563910839251793,"ITPR1, PRKCA",0.6518331601038294
Assembly Of Pre-Replicative Complex R-HSA-68867,Reactome,2,106,1.13,1.96,-0.14,0.5568664540371533,"H2BC5, KPNA1",0.6518331601038294
Cap-dependent Translation Initiation R-HSA-72737,Reactome,2,111,1.08,3.18,-0.14,0.5574113409097166,"RPL22L1, RPL7A",0.6518331601038294
RHO GTPases Activate Formins R-HSA-5663220,Reactome,2,109,1.1,2.64,-0.14,0.5574508882020877,"RHOD, SCAI",0.6518331601038294
Insulin resistance,KEGG,2,108,1.11,2.24,-0.15,0.5593228773142409,"PTPN11, STAT3",0.6518331601038294
Major Pathway Of rRNA Processing In Nucleolus And Cytosol R-HSA-6791226,Reactome,2,156,0.77,6.24,-0.15,0.5594593465475277,"RPL22L1, RPL7A",0.6518331601038294
DNA Repair R-HSA-73894,Reactome,4,277,0.87,3.64,-0.15,0.5598481417450172,"EYA1, H2BC5, MSH2, PPIE",0.6518331601038294
Glycosaminoglycan Metabolism R-HSA-1630316,Reactome,2,113,1.06,3.38,-0.15,0.5604442277352113,"GLB1L, GPC6",0.6518331601038294
C-type lectin receptor signaling pathway,KEGG,2,102,1.18,1.0,-0.15,0.5605299401032311,"ITPR1, PTPN11",0.6518331601038294
Pathways of neurodegeneration,KEGG,6,402,0.9,3.11,-0.15,0.5609540997605655,"CAPN1, ITPR1, PRKCA, RAB1A, RAB8A, TUBA1B",0.6518331601038294
Cytokine Signaling In Immune System R-HSA-1280215,Reactome,10,650,0.93,2.63,-0.16,0.5620674290804981,"DUSP3, IL4, KPNA1, MEF2A, PRKCA, PTPN11, SLA2, STAT3, STAT5B, TIFA",0.6518331601038294
mRNA Splicing R-HSA-72172,Reactome,3,179,1.01,3.21,-0.16,0.5621070619431882,"GPKOW, PPIE, RNPC3",0.6518331601038294
Cellular Responses To Stress R-HSA-2262752,Reactome,10,689,0.87,7.98,-0.16,0.5624766206892391,"ATP6V1G3, CAPZB, H1-3, H2BC5, NCF2, NCOR1, PCDHB16, RPL22L1, RPL7A, STAT3",0.6518331601038294
Regulation of actin cytoskeleton,KEGG,3,207,0.87,2.33,-0.16,0.5629450487858516,"ABI2, IQGAP2, MYLK3",0.6518331601038294
Transcriptional misregulation in cancer,KEGG,3,174,1.04,2.13,-0.16,0.563763662740396,"EYA1, FLT1, NCOR1",0.6518331601038294
Cellular Responses To Stimuli R-HSA-8953897,Reactome,10,693,0.87,8.08,-0.16,0.5647450820817507,"ATP6V1G3, CAPZB, H1-3, H2BC5, NCF2, NCOR1, PCDHB16, RPL22L1, RPL7A, STAT3",0.6518331601038294
"PI5P, PP2A And IER3 Regulate PI3K/AKT Signaling R-HSA-6811558",Reactome,2,105,1.15,1.33,-0.16,0.5647598414465036,"BTC, PTPN11",0.6518331601038294
Post-translational Protein Modification R-HSA-597592,Reactome,19,1261,0.91,7.69,-0.16,0.5648355072612864,"ADAMTS16, ASB2, CAPZB, CDC25A, H2AC11, H2AC12, H2BC5, KIN, L3MBTL2, LMAN1, OTOA, PIGX, RAB11A, RAB1A, RAB8A, RECK, SPTAN1, TNIP1, TUBA1B",0.6518331601038294
G Alpha (S) Signaling Events R-HSA-418555,Reactome,2,147,0.82,2.96,-0.17,0.5664200556716734,"CRHR2, PRKCA",0.6521625411632571
DNA Replication R-HSA-69306,Reactome,2,151,0.8,3.39,-0.18,0.5704161022419552,"H2BC5, KPNA1",0.6544999168688922
rRNA Processing In Nucleus And Cytosol R-HSA-8868773,Reactome,2,165,0.73,6.35,-0.18,0.5716589437673995,"RPL22L1, RPL7A",0.6544999168688922
Cell cycle,KEGG,2,112,1.07,2.15,-0.18,0.5726875701610877,"CDC25A, STAG1",0.6544999168688922
Signaling pathways regulating pluripotency of stem cells,KEGG,2,118,1.02,3.2,-0.19,0.5740938782669893,"LEFTY1, STAT3",0.6544999168688922
Late Phase Of HIV Life Cycle R-HSA-162599,Reactome,2,120,1.0,3.53,-0.19,0.5749690504764571,"CHMP4C, ELOA",0.6544999168688922
Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169,Reactome,5,356,0.84,3.82,-0.2,0.5781696772105341,"ASB2, LRSAM1, NCF2, SEC61A2, SEC61B",0.655786073654866
Signaling By TGFB Family Members R-HSA-9006936,Reactome,2,111,1.08,1.68,-0.2,0.5787116147990152,"F11R, NCOR1",0.655786073654866
Metabolism Of Amino Acids And Derivatives R-HSA-71291,Reactome,5,354,0.85,3.22,-0.21,0.5823418427553072,"ASPG, MTRR, RPL22L1, RPL7A, SLC45A2",0.6583823731967824
Platelet Degranulation R-HSA-114608,Reactome,2,113,1.06,1.76,-0.21,0.5836258089094983,"MAGED2, TEX264",0.6583823731967824
Metabolism Of RNA R-HSA-8953854,Reactome,8,608,0.79,8.87,-0.23,0.590676522330417,"GLE1, GPKOW, PPIE, PRKCA, RNPC3, RPL22L1, RPL7A, UPF3A",0.6612910138184793
rRNA Processing R-HSA-72312,Reactome,2,175,0.69,5.47,-0.23,0.5914784391307076,"RPL22L1, RPL7A",0.6612910138184793
Intracellular Signaling By Second Messengers R-HSA-9006925,Reactome,4,297,0.81,3.38,-0.23,0.5924460184122189,"BTC, ITPR1, PRKCA, PTPN11",0.6612910138184793
SARS-CoV-2 Infection R-HSA-9694516,Reactome,3,231,0.78,3.46,-0.23,0.5926643905448185,"CHMP4C, GPC6, PTPN11",0.6612910138184793
Negative Regulation Of PI3K/AKT Network R-HSA-199418,Reactome,2,112,1.07,1.31,-0.23,0.5927907494388759,"BTC, PTPN11",0.6612910138184793
Platelet activation,KEGG,2,117,1.03,1.8,-0.24,0.595142167182499,"ITPR1, MYLK3",0.6624420574847327
Neuroactive ligand-receptor interaction,KEGG,4,334,0.72,6.7,-0.26,0.6024963485957727,"CRHR2, GABRB2, HTR1B, PMCH",0.6679340588820912
Metabolism Of Steroids R-HSA-8957322,Reactome,2,147,0.82,1.22,-0.26,0.6027373081147158,"CYP11A1, SLCO1B1",0.6679340588820912
Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202,Reactome,5,403,0.75,5.95,-0.28,0.6084427819588722,"BTC, NCOR1, PTPN11, STAT3, STAT5B",0.6709744197491873
Cell Cycle R-HSA-1640170,Reactome,8,613,0.78,6.45,-0.28,0.6096943681213853,"CDC25A, CHMP4C, H2BC5, NME7, PRKCA, RAB1A, RAB8A, TUBA1B",0.6709744197491873
Interferon Signaling R-HSA-913531,Reactome,2,165,0.73,2.67,-0.28,0.6097588786766901,"KPNA1, PTPN11",0.6709744197491873
Salmonella infection,KEGG,3,235,0.77,2.75,-0.28,0.6108273104091206,"ELMO1, KPNA1, TUBA1B",0.6709744197491873
Epithelial Mesenchymal Transition,Hallmark,2,184,0.65,4.51,-0.29,0.6139221745290439,"MFAP5, SGCG",0.6729015974095633
Prion disease,KEGG,3,244,0.74,3.27,-0.29,0.6159677929808178,"ITPR1, NCF2, TUBA1B",0.6735839936280846
RNA transport,KEGG,2,159,0.76,1.81,-0.3,0.6173459414259048,"GLE1, UPF3A",0.6735839936280846
mRNA Splicing - Major Pathway R-HSA-72163,Reactome,2,174,0.69,3.12,-0.3,0.6185701614791773,"GPKOW, PPIE",0.6735839936280846
Herpes simplex virus 1 infection,KEGG,2,154,0.78,1.33,-0.31,0.6210840725503449,"PILRB, PTPN11",0.6748575853252666
Peptide Ligand-Binding Receptors R-HSA-375276,Reactome,2,181,0.66,3.41,-0.32,0.6253909887856478,"CXCR1, PMCH",0.6768974229853267
Amyotrophic lateral sclerosis,KEGG,4,318,0.76,3.17,-0.32,0.6256581758270748,"GLE1, RAB1A, RAB8A, TUBA1B",0.6768974229853267
Kaposi sarcoma-associated herpesvirus infection,KEGG,2,166,0.72,2.0,-0.33,0.6286602011792044,"ITPR1, STAT3",0.677868415389204
Mitotic Prometaphase R-HSA-68877,Reactome,2,171,0.7,2.35,-0.33,0.6295090162878942,"NME7, PRKCA",0.677868415389204
Signaling By WNT R-HSA-195721,Reactome,3,255,0.71,3.37,-0.33,0.630606673280395,"H2BC5, ITPR1, PRKCA",0.677868415389204
Interferon Gamma Response,Hallmark,2,180,0.67,2.93,-0.34,0.6331875140424048,"MTHFD2, STAT3",0.6789075411667588
Diabetic cardiomyopathy,KEGG,2,177,0.68,2.64,-0.34,0.6342781609705376,"NCF2, PRKCA",0.6789075411667588
Expression And Translocation Of Olfactory Receptors R-HSA-9752946,Reactome,3,340,0.53,10.39,-0.35,0.6380197137549405,"OR10G9, OR4D10, OR5L1",0.6804852656835623
Adipogenesis,Hallmark,2,195,0.62,3.83,-0.36,0.639788988317137,"BCL2L13, DNAJC15",0.6804852656835623
Signaling By Nuclear Receptors R-HSA-9006931,Reactome,3,250,0.72,2.6,-0.36,0.6398188155431104,"BTC, H2BC5, NCOR1",0.6804852656835623
Class A/1 (Rhodopsin-like Receptors) R-HSA-373076,Reactome,3,308,0.59,6.67,-0.37,0.6442337007477472,"CXCR1, HTR1B, PMCH",0.682445186057872
Olfactory Signaling Pathway R-HSA-381753,Reactome,3,347,0.52,10.1,-0.37,0.6443805143255603,"OR10G9, OR4D10, OR5L1",0.682445186057872
Disorders Of Transmembrane Transporters R-HSA-5619115,Reactome,2,172,0.7,1.87,-0.38,0.6470505948339783,"ABCC6, SLCO1B1",0.6833706175758483
ESR-mediated Signaling R-HSA-8939211,Reactome,2,179,0.67,2.25,-0.38,0.6491843412536983,"BTC, H2BC5",0.6833706175758483
Estrogen Response Late,Hallmark,2,190,0.63,2.98,-0.38,0.6493382163021507,"ITPK1, RAPGEFL1",0.6833706175758483
Human immunodeficiency virus 1 infection,KEGG,2,183,0.66,2.31,-0.4,0.655201958229959,"ITPR1, PRKCA",0.6880991276808356
Rap1 signaling pathway,KEGG,2,202,0.6,3.13,-0.43,0.6647142793797978,"FLT1, PRKCA",0.6966316664898925
G2-M Checkpoint,Hallmark,2,190,0.63,2.3,-0.44,0.6687162547538996,"CDC25A, STAG1",0.6993657497634533
Transcriptional Regulation By RUNX1 R-HSA-8878171,Reactome,2,191,0.63,2.28,-0.44,0.6711344981038907,"H2BC5, PTPN11",0.7004355884576988
Olfactory transduction,KEGG,3,379,0.48,8.86,-0.45,0.674119974342752,"OR10G9, OR4D10, OR5L1",0.702091757510501
Metabolism R-HSA-1430728,Reactome,26,1967,0.79,7.66,-0.46,0.6766225601417781,"ASPG, CYP11A1, ENO1, FXN, GLB1L, GLTP, GNA14, GPC6, INPP5A, ITPK1, ITPR1, MED28, MTHFD1L, MTHFD2, MTHFR, MTRR, NCOR1, NQO2, PCDHB16, PRKCA, RPL22L1, RPL7A, SH2D3C, SLC25A19, SLC45A2, SLCO1B1",0.7021626410828427
SARS-CoV Infections R-HSA-9679506,Reactome,3,312,0.58,4.54,-0.46,0.6769854945898324,"CHMP4C, GPC6, PTPN11",0.7021626410828427
Metabolism Of Lipids R-HSA-556833,Reactome,9,713,0.76,3.39,-0.47,0.6790810107161419,"CYP11A1, GLB1L, GLTP, MED28, NCOR1, PCDHB16, PRKCA, SH2D3C, SLCO1B1",0.702883850267017
Glycolysis,Hallmark,2,194,0.62,2.03,-0.49,0.6866052704715299,"ENO1, HK2",0.7092095592113333
Mitotic Anaphase R-HSA-68882,Reactome,2,216,0.56,2.84,-0.51,0.6936600499195781,"CHMP4C, TUBA1B",0.7150253491984152
Mitotic Metaphase And Anaphase R-HSA-2555396,Reactome,2,217,0.55,2.83,-0.51,0.6953235916920341,"CHMP4C, TUBA1B",0.7152713996504121
Generic Transcription Pathway R-HSA-212436,Reactome,8,824,0.58,8.68,-0.54,0.7061416768009385,"ELOA, H2BC5, L3MBTL2, MSH2, NCOR1, NR1D2, PRKCA, PTPN11",0.7249143594152784
PI3K-Akt signaling pathway,KEGG,3,318,0.57,3.42,-0.55,0.7082108068988521,"FLT1, IL4, PRKCA",0.725330865546375
Parkinson disease,KEGG,2,221,0.54,2.59,-0.55,0.7094371613212553,"ITPR1, TUBA1B",0.725330865546375
Huntington disease,KEGG,2,266,0.45,3.94,-0.59,0.7225380054126137,"ITPR1, TUBA1B",0.7372237372299432
PIP3 Activates AKT Signaling R-HSA-1257604,Reactome,2,260,0.46,3.52,-0.61,0.7275473967046351,"BTC, PTPN11",0.739404353479779
Pathways in cancer,KEGG,5,478,0.63,3.13,-0.61,0.7276210171693442,"IL4, MSH2, PRKCA, STAT3, STAT5B",0.739404353479779
Cell Cycle Checkpoints R-HSA-69620,Reactome,2,247,0.49,2.94,-0.62,0.7312033707811076,"CDC25A, H2BC5",0.7415436204689213
Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168,Reactome,2,293,0.41,4.46,-0.63,0.7347663500659768,"ASB2, LRSAM1",0.7424966376301277
RNA Polymerase II Transcription R-HSA-73857,Reactome,8,941,0.51,10.27,-0.63,0.7351012527931743,"ELOA, H2BC5, L3MBTL2, MSH2, NCOR1, NR1D2, PRKCA, PTPN11",0.7424966376301277
Alzheimer disease,KEGG,3,319,0.57,2.52,-0.64,0.7397121010871971,"CAPN1, ITPR1, TUBA1B",0.745653563746532
Cytokine-cytokine receptor interaction,KEGG,2,267,0.45,2.85,-0.7,0.7572724887852538,"CXCR1, IL4",0.7618252291987924
Gene Expression (Transcription) R-HSA-74160,Reactome,8,1074,0.45,11.21,-0.73,0.7670095797908529,"ELOA, H2BC5, L3MBTL2, MSH2, NCOR1, NR1D2, PRKCA, PTPN11",0.7700776181100164
Human papillomavirus infection,KEGG,2,280,0.43,2.62,-0.77,0.7804945976635929,"ATP6V1G3, MFNG",0.7814708652018163
Transcriptional Regulation By TP53 R-HSA-3700989,Reactome,2,333,0.36,3.89,-0.78,0.7814708652018163,"ELOA, MSH2",0.7814708652018163
