pathway,database,overlap,pathway_size,fold_enrichment,vif,z_score,p_value,overlapping_genes,fdr_q
Diabetic cardiomyopathy,KEGG,2,177,0.68,2.64,-0.34,0.6342781609705376,"COX7A2, NDUFB10",0.7102035536818354
Adipogenesis,Hallmark,2,195,0.62,3.83,-0.36,0.639788988317137,"PFKFB3, UBQLN1",0.7102035536818354
Focal adhesion,KEGG,2,179,0.67,2.51,-0.36,0.641491911758056,"PPP1R12C, SHC2",0.7102035536818354
cGMP-PKG signaling pathway,KEGG,2,161,0.75,1.33,-0.36,0.6418381133891083,"ADCY2, PPP3R2",0.7102035536818354
Transcriptional misregulation in cancer,KEGG,2,174,0.69,2.13,-0.36,0.6422991299334383,"DDB2, GRIA3",0.7102035536818354
Nervous System Development R-HSA-9675108,Reactome,6,512,0.7,5.8,-0.37,0.6431958107228024,"AP2B1, CACNA1H, CNTN6, CXCL12, PLXNA3, UPF3B",0.7102035536818354
Pathogenic Escherichia coli infection,KEGG,2,187,0.64,3.0,-0.37,0.6436878397911046,"TUBB4B, TUBB8",0.7102035536818354
Proteoglycans in cancer,KEGG,2,173,0.7,2.0,-0.37,0.6445310264989076,"PLCE1, PPP1R12C",0.7102035536818354
Epstein-Barr virus infection,KEGG,2,175,0.69,2.08,-0.38,0.6463002533597342,"DDB2, HLA-DPB1",0.7102035536818354
Asparagine N-linked Glycosylation R-HSA-446203,Reactome,3,269,0.67,3.51,-0.38,0.6472803567866706,"MGAT4B, RENBP, USO1",0.7102035536818354
Mitotic Spindle,Hallmark,2,186,0.65,2.66,-0.39,0.6503808730947459,"BIN1, OPHN1",0.7102035536818354
Fatty Acid Metabolism R-HSA-8978868,Reactome,2,168,0.72,1.53,-0.39,0.6512083233330962,"CYP2C19, ECI1",0.7102035536818354
Neutrophil Degranulation R-HSA-6798695,Reactome,5,427,0.7,4.28,-0.39,0.6516204517915479,"APRT, CEP290, FGL2, PRDX5, TUBB4B",0.7102035536818354
Metabolism R-HSA-1430728,Reactome,27,1967,0.83,7.66,-0.39,0.6517122453794767,"AASS, ACAD9, ADCY2, AMN, APRT, CTRB2, CYP2C19, CYP3A43, ECI1, GCDH, GNG7, GNGT2, GSTA2, HOOK2, ISYNA1, KYAT3, MBOAT7, MMS19, NDUFB10, NME4, OCRL, PFKFB3, PLCE1, PNPLA2, PNPLA4, SLC19A3, UGT3A2",0.7102035536818354
Estrogen Response Early,Hallmark,2,189,0.64,2.76,-0.39,0.6531965417153247,"CXCL12, GLA",0.7102035536818354
Signal Transduction R-HSA-162582,Reactome,30,2304,0.78,13.64,-0.4,0.6548207077525179,"ADCY2, AP2B1, CENPU, CITED1, CNKSR2, CXCL12, DIAPH2, DOCK11, E2F4, GNG7, GNGT2, H2AC20, IL2RG, LFNG, MAGED1, NHS, NOXO1, NRG1, OCRL, OPHN1, PDE4C, RANBP10, RBM15, RNF111, SHC2, STARD8, TACC3, TAX1BP1, TERT, UACA",0.7102035536818354
Cytokine-cytokine receptor interaction,KEGG,3,267,0.68,2.85,-0.41,0.6596947523774781,"CXCL12, IL2RG, TSLP",0.7121398178274736
Post-translational Protein Modification R-HSA-597592,Reactome,16,1261,0.76,7.69,-0.41,0.6598726752346314,"ADAMTS19, CHML, DDB2, DHPS, FBXL13, H2AC20, MGAT4B, MSLN, PNPLA2, RAB26, RENBP, TUBB4B, TUBB8, TUBB8B, UBE2E1, USO1",0.7121398178274736
Neddylation R-HSA-8951664,Reactome,2,226,0.53,4.7,-0.42,0.6645561403933482,"DDB2, FBXL13",0.7138310980531819
Rap1 signaling pathway,KEGG,2,202,0.6,3.13,-0.43,0.6647142793797978,"ADCY2, PLCE1",0.7138310980531819
Programmed Cell Death R-HSA-5357801,Reactome,2,192,0.63,2.38,-0.44,0.6698627131333463,"MAGED1, UACA",0.7175924887620123
Metabolism Of RNA R-HSA-8953854,Reactome,6,608,0.59,8.87,-0.45,0.6724340386340448,"CCNH, PUF60, SRSF10, SUGP1, THOC2, UPF3B",0.7177526209213086
G Alpha (Q) Signaling Events R-HSA-416476,Reactome,2,200,0.6,2.7,-0.45,0.6733046375156313,"GNG7, GNGT2",0.7177526209213086
SARS-CoV Infections R-HSA-9679506,Reactome,3,312,0.58,4.54,-0.46,0.6769854945898324,"AP2B1, MASP2, MGAT4B",0.7199162820516266
heme Metabolism,Hallmark,2,192,0.63,1.89,-0.49,0.6887536560884786,"RANBP10, SLC30A10",0.7306486473347363
Metabolism Of Proteins R-HSA-392499,Reactome,21,1745,0.72,10.0,-0.5,0.6931466931833913,"ADAMTS19, CHML, DDB2, DHPS, FBXL13, GNG7, GNGT2, H2AC20, KIF13A, MGAT4B, MRPS27, MRPS31, MSLN, PNPLA2, RAB26, RENBP, TUBB4B, TUBB8, TUBB8B, UBE2E1, USO1",0.7332660108408626
SARS-CoV-2 Infection R-HSA-9694516,Reactome,2,231,0.52,3.46,-0.51,0.696063684823125,"MASP2, MGAT4B",0.7332660108408626
GPCR Ligand Binding R-HSA-500792,Reactome,3,415,0.43,8.74,-0.51,0.696266349743388,"CXCL12, GNG7, GNGT2",0.7332660108408626
Translation R-HSA-72766,Reactome,2,269,0.45,5.0,-0.53,0.7026523521790804,"MRPS27, MRPS31",0.7368059009171852
MAPK signaling pathway,KEGG,3,288,0.63,2.44,-0.53,0.703007465095296,"CACNA1H, MKNK2, PPP3R2",0.7368059009171852
PI3K-Akt signaling pathway,KEGG,3,318,0.57,3.42,-0.55,0.7082108068988521,"GNG7, GNGT2, IL2RG",0.7404794048151068
Developmental Biology R-HSA-1266738,Reactome,9,919,0.59,8.11,-0.59,0.721399526326058,"AP2B1, CACNA1H, CNTN6, CXCL12, H2AC20, PKP3, PLXNA3, PRSS8, UPF3B",0.7503111080795338
Cellular Responses To Stress R-HSA-2262752,Reactome,6,689,0.52,7.98,-0.59,0.722096944635078,"ANAPC1, ANAPC11, CTDSP2, H2AC20, PRDX5, UBE2E1",0.7503111080795338
Cellular Responses To Stimuli R-HSA-8953897,Reactome,6,693,0.52,8.08,-0.59,0.7227767554894592,"ANAPC1, ANAPC11, CTDSP2, H2AC20, PRDX5, UBE2E1",0.7503111080795338
Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202,Reactome,3,403,0.45,5.95,-0.6,0.7253818336460545,"CNKSR2, NRG1, PPFIBP1",0.7512267920895005
GPCR Downstream Signaling R-HSA-388396,Reactome,5,590,0.51,6.29,-0.63,0.7356539052349587,"ADCY2, CXCL12, GNG7, GNGT2, PDE4C",0.7600594850294834
Signaling By GPCR R-HSA-372790,Reactome,5,638,0.47,7.4,-0.65,0.7429509576100091,"ADCY2, CXCL12, GNG7, GNGT2, PDE4C",0.7657839657635082
Adaptive Immune System R-HSA-1280218,Reactome,7,663,0.63,3.44,-0.67,0.7499400601760347,"ANAPC1, ANAPC11, AP2B1, FBXL13, MGRN1, RNF111, UBE2E1",0.7702362690131965
Metabolism Of Amino Acids And Derivatives R-HSA-71291,Reactome,3,354,0.51,3.22,-0.68,0.7508037025931389,"AASS, GCDH, KYAT3",0.7702362690131965
Deubiquitination R-HSA-5688426,Reactome,2,228,0.53,1.8,-0.7,0.7569340422921158,"DDB2, H2AC20",0.774702447040757
Extracellular Matrix Organization R-HSA-1474244,Reactome,2,273,0.44,2.92,-0.71,0.7612373051583139,"CASK, CTRB2",0.7772821195527514
Intracellular Signaling By Second Messengers R-HSA-9006925,Reactome,2,297,0.4,3.38,-0.73,0.7679719747794249,"ADCY2, NRG1",0.7823265911304422
Metabolism Of Carbohydrates R-HSA-71387,Reactome,2,267,0.45,2.38,-0.76,0.7775174407120746,"HOOK2, PFKFB3",0.7902042054789383
Human papillomavirus infection,KEGG,2,280,0.43,2.62,-0.77,0.7804945976635929,"LFNG, TERT",0.7913852199565732
Innate Immune System R-HSA-168249,Reactome,8,918,0.52,5.66,-0.81,0.7920761892149788,"APRT, CEP290, DEFB105A, FGL2, MASP2, PRDX5, TAX1BP1, TUBB4B",0.8012650081153846
Immune System R-HSA-168256,Reactome,19,1760,0.65,6.13,-0.82,0.79465023449745,"ANAPC1, ANAPC11, AP2B1, APRT, CEP290, DEFB105A, FBXL13, FGL2, GSTA2, IL2RG, MASP2, MGRN1, PRDX5, RNF111, STXBP2, TAX1BP1, TSLP, TUBB4B, UBE2E1",0.802008107039093
Hemostasis R-HSA-109582,Reactome,4,517,0.47,3.72,-0.83,0.7977549880384026,"DOCK11, GNG7, GNGT2, STXBP2",0.8032821588562207
Signaling By Interleukins R-HSA-449147,Reactome,4,433,0.56,2.1,-0.84,0.7998915200311312,"GSTA2, IL2RG, STXBP2, TSLP",0.803577656068141
Metabolism Of Lipids R-HSA-556833,Reactome,6,713,0.51,3.39,-0.95,0.8298998286958854,"CYP2C19, ECI1, MBOAT7, OCRL, PNPLA2, PNPLA4",0.8318076443940369
Cytokine Signaling In Immune System R-HSA-1280215,Reactome,5,650,0.46,2.63,-1.12,0.869226171184315,"GSTA2, IL2RG, STXBP2, TSLP, UBE2E1",0.869226171184315
