pathway,database,overlap,pathway_size,fold_enrichment,vif,z_score,p_value,overlapping_genes,fdr_q
Epstein-Barr virus infection,KEGG,3,175,1.03,2.08,-0.17,0.5671356059480045,"HLA-DPB1, HLA-DQB1, JAK1",0.770374177450069
Rab Regulation Of Trafficking R-HSA-9007101,Reactome,2,119,1.01,4.07,-0.17,0.567793517100792,"TBC1D2, TRAPPC9",0.770374177450069
Epigenetic Regulation Of Gene Expression R-HSA-212165,Reactome,2,112,1.07,2.33,-0.18,0.5699209268650437,"DPEP3, H2AZ2",0.770374177450069
Metabolism Of Vitamins And Cofactors R-HSA-196854,Reactome,3,174,1.04,1.67,-0.18,0.5720193686847128,"AMN, PARP4, SDC3",0.770374177450069
Regulation Of Expression Of SLITs And ROBOs R-HSA-9010553,Reactome,2,159,0.76,4.83,-0.18,0.572440407824346,"MAGOH, MAGOHB",0.770374177450069
Degradation Of Extracellular Matrix R-HSA-1474228,Reactome,2,106,1.13,1.2,-0.18,0.5724596512692491,"KLKB1, LAMB1",0.770374177450069
Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851,Reactome,2,156,0.77,4.08,-0.19,0.5734192970649273,"DPEP3, GNGT1",0.770374177450069
Signaling pathways regulating pluripotency of stem cells,KEGG,2,118,1.02,3.2,-0.19,0.5740938782669893,"BMPR1B, JAK1",0.770374177450069
Signaling By GPCR R-HSA-372790,Reactome,9,638,0.85,7.4,-0.19,0.5742217960071192,"ADGRE1, CCL4, CCL7, DGKD, GNGT1, GPRC6A, TAS1R1, TAS2R10, TTF2",0.770374177450069
Regulation Of TP53 Activity R-HSA-5633007,Reactome,2,150,0.8,2.58,-0.2,0.5783014963037193,"DPEP3, PRKAG3",0.770374177450069
Apoptosis,KEGG,2,161,0.75,4.47,-0.2,0.5786535572977194,"PARP4, TUBA4A",0.770374177450069
Leishmania Infection R-HSA-9658195,Reactome,3,224,0.81,3.63,-0.2,0.5793125457472917,"DPEP3, ELMO2, GNGT1",0.770374177450069
Calcium signaling pathway,KEGG,3,226,0.8,3.72,-0.21,0.5815597462624488,"CACNA1B, CACNA1C, TRDN",0.770374177450069
Metabolism Of Water-Soluble Vitamins And Cofactors R-HSA-196849,Reactome,2,116,1.04,2.03,-0.22,0.586875572891115,"AMN, PARP4",0.770374177450069
G Alpha (I) Signaling Events R-HSA-418594,Reactome,4,300,0.8,4.17,-0.22,0.5873302686045208,"CCL4, GNGT1, TAS1R1, TAS2R10",0.770374177450069
SARS-CoV-2 Infection R-HSA-9694516,Reactome,3,231,0.78,3.46,-0.23,0.5926643905448185,"JAK1, PARP4, SDC3",0.770374177450069
Chemokine signaling pathway,KEGG,3,174,1.04,1.0,-0.23,0.5926987059895693,"CCL4, CCL7, GNGT1",0.770374177450069
MAPK signaling pathway,KEGG,4,288,0.84,2.44,-0.24,0.5929228490212106,"CACNA1B, CACNA1C, CACNG4, NTF4",0.770374177450069
Signaling By Rho GTPases R-HSA-194315,Reactome,8,588,0.82,5.89,-0.24,0.595208257763324,"ELMO2, H2AZ2, IL32, KLKB1, PPP2R5E, SLITRK5, SRGAP2, TRIP10",0.770374177450069
PPARA Activates Gene Expression R-HSA-1989781,Reactome,2,115,1.05,1.55,-0.24,0.5958188923926437,"CYP4A11, MED23",0.770374177450069
SARS-CoV Infections R-HSA-9679506,Reactome,4,312,0.77,4.54,-0.25,0.5984605490536916,"DPEP3, JAK1, PARP4, SDC3",0.770374177450069
Neuroactive ligand-receptor interaction,KEGG,4,334,0.72,6.7,-0.26,0.6024963485957727,"CHRNB1, PRLR, SLURP2, TAAR2",0.770374177450069
Metabolism Of Steroids R-HSA-8957322,Reactome,2,147,0.82,1.22,-0.26,0.6027373081147158,"CYP11B1, CYP21A2",0.770374177450069
"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542",Reactome,8,603,0.8,6.37,-0.26,0.602963631527172,"ELMO2, H2AZ2, IL32, KLKB1, PPP2R5E, SLITRK5, SRGAP2, TRIP10",0.770374177450069
Apical Junction,Hallmark,2,184,0.65,5.54,-0.26,0.6029895725825236,"RSU1, SDC3",0.770374177450069
Tight junction,KEGG,2,162,0.74,2.65,-0.26,0.6038714998178267,"PRKAG3, TUBA4A",0.770374177450069
Regulation Of Lipid Metabolism By PPARalpha R-HSA-400206,Reactome,2,117,1.03,1.37,-0.28,0.6088735572239489,"CYP4A11, MED23",0.770374177450069
Interferon Signaling R-HSA-913531,Reactome,2,165,0.73,2.67,-0.28,0.6097588786766901,"JAK1, TRIM5",0.770374177450069
Axon guidance,KEGG,2,178,0.68,4.1,-0.28,0.6100142231745896,"BMPR1B, SRGAP2",0.770374177450069
Signaling By Interleukins R-HSA-449147,Reactome,6,433,0.83,2.68,-0.28,0.6101339175387069,"CCL4, IL12RB2, IL23R, IL32, IL37, JAK1",0.770374177450069
Alcoholism,KEGG,2,176,0.68,3.77,-0.28,0.6113272954832495,"GNGT1, H2AZ2",0.770374177450069
Prion disease,KEGG,3,244,0.74,3.27,-0.29,0.6159677929808178,"CACNA1B, CACNA1C, TUBA4A",0.770374177450069
RNA transport,KEGG,2,159,0.76,1.81,-0.3,0.6173459414259048,"MAGOH, MAGOHB",0.770374177450069
TCF Dependent Signaling In Response To WNT R-HSA-201681,Reactome,2,177,0.68,3.21,-0.31,0.6222314677320473,"H2AZ2, PPP2R5E",0.770374177450069
RHO GTPase Cycle R-HSA-9012999,Reactome,5,404,0.74,4.69,-0.31,0.622751705425065,"ELMO2, IL32, SLITRK5, SRGAP2, TRIP10",0.770374177450069
Mitotic Prometaphase R-HSA-68877,Reactome,2,171,0.7,2.35,-0.33,0.6295090162878942,"PPP2R5E, TUBA4A",0.770374177450069
Signaling By WNT R-HSA-195721,Reactome,3,255,0.71,3.37,-0.33,0.630606673280395,"GNGT1, H2AZ2, PPP2R5E",0.770374177450069
Factors Involved In Megakaryocyte Development And Platelet Production R-HSA-983231,Reactome,2,118,1.02,1.0,-0.33,0.6307977278716128,"HBG1, KIF25",0.770374177450069
Immune System R-HSA-168256,Reactome,25,1760,0.85,6.13,-0.34,0.6337531393333391,"ACP3, BPIFB6, BTN3A1, BTN3A3, CCL4, CD300LB, CLEC2D, ELMO2, IL12RB2, IL23R, IL32, IL37, JAK1, KRT1, MICA, MICB, MUC15, PPP2R5E, PRLR, RNF126, SERPINB12, SLA2, SYNGR1, TRIM5, TTF2",0.770374177450069
Sphingolipid signaling pathway,KEGG,2,119,1.01,1.01,-0.34,0.6341898988625669,"ACER1, PPP2R5E",0.770374177450069
PIP3 Activates AKT Signaling R-HSA-1257604,Reactome,3,260,0.69,3.52,-0.34,0.634886349929418,"DPEP3, NR2E1, PPP2R5E",0.770374177450069
Huntington disease,KEGG,3,266,0.68,3.94,-0.35,0.6356048423495947,"CACNA1B, HAP1, TUBA4A",0.770374177450069
Cytokine Signaling In Immune System R-HSA-1280215,Reactome,9,650,0.83,2.63,-0.35,0.6366382844473633,"CCL4, IL12RB2, IL23R, IL32, IL37, JAK1, PRLR, SLA2, TRIM5",0.770374177450069
cGMP-PKG signaling pathway,KEGG,2,161,0.75,1.33,-0.36,0.6418381133891083,"CACNA1C, GTF2I",0.770374177450069
Transport Of Small Molecules R-HSA-382551,Reactome,8,680,0.71,7.69,-0.37,0.6428318313537688,"ABCA7, AMN, CTNS, GNGT1, LCN1, LCN12, SLC4A3, TRDN",0.770374177450069
GPCR Downstream Signaling R-HSA-388396,Reactome,7,590,0.71,6.29,-0.37,0.6435902117032415,"CCL4, DGKD, GNGT1, GPRC6A, TAS1R1, TAS2R10, TTF2",0.770374177450069
Class A/1 (Rhodopsin-like Receptors) R-HSA-373076,Reactome,3,308,0.59,6.67,-0.37,0.6442337007477472,"CCL4, CCL7, TTF2",0.770374177450069
Inflammatory Response,Hallmark,2,198,0.61,3.68,-0.38,0.6469159783737064,"ADGRE1, CCL7",0.770374177450069
ESR-mediated Signaling R-HSA-8939211,Reactome,2,179,0.67,2.25,-0.38,0.6491843412536983,"GNGT1, H2AZ2",0.770374177450069
Mitotic Spindle,Hallmark,2,186,0.65,2.66,-0.39,0.6503808730947459,"SEPTIN9, TUBA4A",0.770374177450069
Membrane Trafficking R-HSA-199991,Reactome,6,546,0.66,6.95,-0.4,0.6547084861613851,"DNAJC6, KIF25, PRKAG3, TBC1D2, TRAPPC9, TRIP10",0.770374177450069
Human immunodeficiency virus 1 infection,KEGG,2,183,0.66,2.31,-0.4,0.655201958229959,"GNGT1, TRIM5",0.770374177450069
Chromatin Modifying Enzymes R-HSA-3247509,Reactome,2,223,0.54,4.46,-0.43,0.6651192199495137,"DPEP3, H2AZ2",0.7789917712249168
G2-M Checkpoint,Hallmark,2,190,0.63,2.3,-0.44,0.6687162547538996,"H2AZ2, SRSF1",0.7801689638795496
Metabolism Of Carbohydrates R-HSA-71387,Reactome,3,267,0.68,2.38,-0.45,0.6739123309961447,"G6PC2, GALT, SDC3",0.7809417951466502
RNA Polymerase II Transcription R-HSA-73857,Reactome,10,941,0.64,10.27,-0.46,0.6786695157241498,"DPEP3, H2AZ2, MAGOH, MAGOHB, MDC1, MED23, NR2E1, PABPN1, PRKAG3, SRSF1",0.7809417951466502
Vesicle-mediated Transport R-HSA-5653656,Reactome,6,582,0.62,6.55,-0.48,0.6826771756528686,"DNAJC6, KIF25, PRKAG3, TBC1D2, TRAPPC9, TRIP10",0.7809417951466502
Human papillomavirus infection,KEGG,3,280,0.64,2.62,-0.48,0.6852669240177436,"JAK1, LAMB1, PPP2R5E",0.7809417951466502
Intracellular Signaling By Second Messengers R-HSA-9006925,Reactome,3,297,0.61,3.38,-0.48,0.6854567372127995,"DPEP3, NR2E1, PPP2R5E",0.7809417951466502
Chemical carcinogenesis,KEGG,2,236,0.51,4.0,-0.49,0.6892118920551179,"CACNA1B, CACNA1C",0.7809417951466502
Mitotic Anaphase R-HSA-68882,Reactome,2,216,0.56,2.84,-0.51,0.6936600499195781,"PPP2R5E, TUBA4A",0.7809417951466502
Adaptive Immune System R-HSA-1280218,Reactome,8,663,0.73,3.44,-0.51,0.6938323505116476,"BTN3A1, BTN3A3, CD300LB, CLEC2D, MICA, MICB, PPP2R5E, RNF126",0.7809417951466502
Gene Expression (Transcription) R-HSA-74160,Reactome,11,1074,0.62,11.21,-0.51,0.6939860335088143,"DPEP3, H2AZ2, MAGOH, MAGOHB, MDC1, MED23, NR2E1, PABPN1, PRKAG3, SRSF1, TFB2M",0.7809417951466502
Mitotic Metaphase And Anaphase R-HSA-2555396,Reactome,2,217,0.55,2.83,-0.51,0.6953235916920341,"PPP2R5E, TUBA4A",0.7809417951466502
Metabolism Of RNA R-HSA-8953854,Reactome,5,608,0.49,8.87,-0.56,0.7106633367680473,"MAGOH, MAGOHB, PABPN1, SF3A3, SRSF1",0.7930679055522589
Transcriptional Regulation By TP53 R-HSA-3700989,Reactome,3,333,0.54,3.89,-0.56,0.7113898156116608,"DPEP3, MDC1, PRKAG3",0.7930679055522589
Neutrophil Degranulation R-HSA-6798695,Reactome,4,427,0.56,4.28,-0.58,0.7174426762791882,"ACP3, KRT1, SERPINB12, SYNGR1",0.7935287179999008
Signal Transduction R-HSA-162582,Reactome,26,2304,0.68,13.64,-0.59,0.7224409533177987,"ADGRE1, BMPR1B, CCL4, CCL7, DGKD, DPEP3, ELMO2, GNGT1, GPRC6A, GREM2, H2AZ2, IL32, JAK1, KLKB1, LAMB1, NR2E1, NTF4, PPP1R15A, PPP2R5E, PRKAG3, SLITRK5, SRGAP2, TAS1R1, TAS2R10, TRIP10, TTF2",0.7935287179999008
Salmonella infection,KEGG,2,235,0.51,2.75,-0.59,0.7229493034449553,"ELMO2, TUBA4A",0.7935287179999008
Pathways of neurodegeneration,KEGG,4,402,0.6,3.11,-0.6,0.72628954391492,"CACNA1B, CACNA1C, HAP1, TUBA4A",0.7935287179999008
Ras signaling pathway,KEGG,2,223,0.54,2.24,-0.6,0.726508351481612,"GNGT1, NTF4",0.7935287179999008
Pathways in cancer,KEGG,5,478,0.63,3.13,-0.61,0.7276210171693442,"GNGT1, IL12RB2, IL23R, JAK1, LAMB1",0.7935287179999008
Cell Cycle Checkpoints R-HSA-69620,Reactome,2,247,0.49,2.94,-0.62,0.7312033707811076,"MDC1, PPP2R5E",0.7941693711853888
Shigellosis,KEGG,2,233,0.52,2.39,-0.63,0.7342214720519815,"ELMO2, SEPTIN9",0.7941693711853888
Asparagine N-linked Glycosylation R-HSA-446203,Reactome,2,269,0.45,3.51,-0.63,0.7371610501850805,"NEU2, TRAPPC9",0.7941693711853888
DNA Repair R-HSA-73894,Reactome,2,277,0.43,3.64,-0.65,0.741387149611199,"H2AZ2, MDC1",0.7941693711853888
Disease R-HSA-1643685,Reactome,17,1593,0.64,9.22,-0.65,0.7414006422029709,"AMN, CYP11B1, CYP21A2, DPEP3, ELMO2, GALT, GNGT1, H2AZ2, JAK1, KLKB1, MUC15, PABPN1, PARP4, PPP2R5E, SDC3, TRIM24, TTF2",0.7941693711853888
Metabolism R-HSA-1430728,Reactome,23,1967,0.7,7.66,-0.66,0.7464173624954489,"ACBD7, ACER1, ACSS1, ALOX12B, AMN, ARSD, AWAT1, CACNA1C, CYP11B1, CYP21A2, CYP4A11, CYP4A22, DPEP3, DPYS, FAAH2, G6PC2, GALT, GNGT1, MED23, NEU2, PARP4, PSPH, SDC3",0.7952951798397789
Signaling By Nuclear Receptors R-HSA-9006931,Reactome,2,250,0.48,2.6,-0.67,0.7477359996500247,"GNGT1, H2AZ2",0.7952951798397789
M Phase R-HSA-68886,Reactome,3,357,0.51,3.14,-0.69,0.7563536576905481,"H2AZ2, PPP2R5E, TUBA4A",0.8011337719927427
Innate Immune System R-HSA-168249,Reactome,9,918,0.59,5.66,-0.7,0.7585485880994407,"ACP3, BPIFB6, CD300LB, ELMO2, KRT1, MUC15, SERPINB12, SYNGR1, TTF2",0.8011337719927427
Infectious Disease R-HSA-5663205,Reactome,7,854,0.49,7.41,-0.73,0.7669890735578357,"DPEP3, ELMO2, GNGT1, JAK1, PABPN1, PARP4, SDC3",0.8054805312391303
Generic Transcription Pathway R-HSA-212436,Reactome,6,824,0.44,8.68,-0.73,0.768016320483822,"DPEP3, H2AZ2, MDC1, MED23, NR2E1, PRKAG3",0.8054805312391303
RAF/MAP Kinase Cascade R-HSA-5673001,Reactome,2,261,0.46,2.32,-0.75,0.7735737449813569,"JAK1, PPP2R5E",0.808492004303432
Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202,Reactome,2,403,0.3,5.95,-0.76,0.7765896128907304,"PPP2R5E, TRIM24",0.8088355483740826
MAPK1/MAPK3 Signaling R-HSA-5684996,Reactome,2,267,0.45,2.32,-0.77,0.7804768367987758,"JAK1, PPP2R5E",0.8100811306083845
Cell Cycle R-HSA-1640170,Reactome,4,613,0.39,6.45,-0.79,0.7842333725504,"H2AZ2, MDC1, PPP2R5E, TUBA4A",0.8105673217158219
MAPK Family Signaling Cascades R-HSA-5683057,Reactome,2,305,0.39,3.05,-0.8,0.7869344566059011,"JAK1, PPP2R5E",0.8105673217158219
Signaling By Receptor Tyrosine Kinases R-HSA-9006934,Reactome,3,469,0.38,4.81,-0.8,0.7890240041951355,"ELMO2, LAMB1, NTF4",0.8105673217158219
Amyotrophic lateral sclerosis,KEGG,2,318,0.38,3.17,-0.82,0.7933167470697849,"HAP1, TUBA4A",0.8122052410476369
"Cell Cycle, Mitotic R-HSA-69278",Reactome,3,499,0.36,4.75,-0.86,0.8064752325918909,"H2AZ2, PPP2R5E, TUBA4A",0.8215446452194581
Metabolism Of Proteins R-HSA-392499,Reactome,15,1745,0.52,10.0,-0.88,0.8112855619920009,"AGBL4, AOPEP, ARSD, ENAM, GNGT1, KLKB1, LAMB1, MDC1, MRPL49, MUC15, NEU2, TRAPPC9, TTF2, TTLL13, TUBA4A",0.8215446452194581
Post-translational Protein Modification R-HSA-597592,Reactome,10,1261,0.48,7.69,-0.91,0.8185533421325546,"AGBL4, ARSD, ENAM, LAMB1, MDC1, MUC15, NEU2, TRAPPC9, TTF2, TTLL13",0.8215446452194581
Metabolism Of Amino Acids And Derivatives R-HSA-71291,Reactome,2,354,0.34,3.22,-0.91,0.8190070520371253,"CYP21A2, PSPH",0.8215446452194581
Cellular Responses To Stimuli R-HSA-8953897,Reactome,3,693,0.26,8.08,-0.91,0.8191643075441348,"H2AZ2, HIGD1A, PPP1R15A",0.8215446452194581
Cellular Responses To Stress R-HSA-2262752,Reactome,3,689,0.26,7.98,-0.91,0.8193669993357163,"H2AZ2, HIGD1A, PPP1R15A",0.8215446452194581
Alzheimer disease,KEGG,2,319,0.38,2.52,-0.92,0.8215446452194581,"CACNA1C, TUBA4A",0.8215446452194581
