pathway,database,overlap,pathway_size,fold_enrichment,vif,z_score,p_value,overlapping_genes,fdr_q
Signaling By NOTCH R-HSA-157118,Reactome,2,195,0.62,1.79,-0.52,0.6996330636909301,"H2BC12, PSMB7",0.7338659035545486
Metabolism R-HSA-1430728,Reactome,22,1967,0.67,14.73,-0.53,0.7011383099046895,"ADH7, AK6, ALDH1B1, ANKRD1, CIAO2B, CYP39A1, DIDO1, DMAC2L, ECHS1, ETFB, HELZ2, MRPL13, NDUFB6, PARP10, PLA2G10, PSMB7, RPL12, SLC22A13, SMPD4, SOAT2, TYMS, UQCRB",0.7338659035545486
Cell Cycle R-HSA-1640170,Reactome,6,613,0.59,6.45,-0.53,0.7028262580869846,"DIDO1, H2BC12, IST1, PSMB7, SMC1B, TYMS",0.7338659035545486
SLC-mediated Transmembrane Transport R-HSA-425407,Reactome,2,247,0.49,3.5,-0.57,0.7140601017411184,"SLC25A18, SLC28A2",0.7432512379758183
Cell Cycle Checkpoints R-HSA-69620,Reactome,2,247,0.49,2.94,-0.62,0.7312033707811076,"H2BC12, PSMB7",0.7587094536945035
Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168,Reactome,2,293,0.41,4.46,-0.63,0.7347663500659768,"PSMB7, RNF14",0.7600239433494947
DNA Repair R-HSA-73894,Reactome,2,277,0.43,3.64,-0.65,0.741387149611199,"COPS7A, H2BC12",0.7638907897659203
Membrane Trafficking R-HSA-199991,Reactome,4,546,0.44,6.95,-0.66,0.7442958701582629,"COPS7A, MVB12A, STX4, TRIP11",0.7638907897659203
Metabolism Of Lipids R-HSA-556833,Reactome,7,713,0.59,4.84,-0.66,0.7460032035073277,"ANKRD1, CYP39A1, ECHS1, HELZ2, PLA2G10, SMPD4, SOAT2",0.7638907897659203
Signaling By Nuclear Receptors R-HSA-9006931,Reactome,2,250,0.48,2.6,-0.67,0.7477359996500247,"ADH7, H2BC12",0.7638907897659203
RHO GTPase Cycle R-HSA-9012999,Reactome,3,404,0.45,4.69,-0.68,0.7507445020097663,"ARHGAP40, CDC42EP2, DDX4",0.7646044005084082
M Phase R-HSA-68886,Reactome,3,357,0.51,3.14,-0.69,0.7563536576905481,"H2BC12, IST1, PSMB7",0.767843941494791
"Cell Cycle, Mitotic R-HSA-69278",Reactome,4,499,0.48,4.75,-0.7,0.7585648606308055,"H2BC12, IST1, PSMB7, TYMS",0.767843941494791
Vesicle-mediated Transport R-HSA-5653656,Reactome,4,582,0.41,6.55,-0.73,0.768415747386407,"COPS7A, MVB12A, STX4, TRIP11",0.7754439401978681
Human papillomavirus infection,KEGG,2,280,0.43,2.62,-0.77,0.7804945976635929,"IFNB1, ITGA3",0.7832778669049271
"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542",Reactome,4,603,0.4,6.37,-0.78,0.7811915118554299,"ARHGAP40, CDC42EP2, DDX4, H2BC12",0.7832778669049271
Signaling By Rho GTPases R-HSA-194315,Reactome,4,588,0.41,5.89,-0.78,0.7832778669049272,"ARHGAP40, CDC42EP2, DDX4, H2BC12",0.7832778669049271
