pathway,database,overlap,pathway_size,fold_enrichment,vif,z_score,p_value,overlapping_genes,fdr_q
Gene Expression (Transcription) R-HSA-74160,Reactome,6,1074,0.34,11.21,-0.88,0.8097393453871655,"DDX4, H2BC12, H2BC3, NR5A2, TBL1X, TBX5",0.8608039887899597
Metabolism Of Amino Acids And Derivatives R-HSA-71291,Reactome,2,354,0.34,3.22,-0.91,0.8190070520371253,"OAZ3, RPL12",0.8620973543391084
Cell Cycle R-HSA-1640170,Reactome,3,613,0.29,6.45,-0.91,0.8195319089606282,"H2BC12, H2BC3, SMC1B",0.8620973543391084
M Phase R-HSA-68886,Reactome,2,357,0.34,3.14,-0.93,0.8241241339946033,"H2BC12, H2BC3",0.8620973543391084
Axon Guidance R-HSA-422475,Reactome,2,491,0.24,5.51,-0.94,0.8270631248500541,"AP2A1, RPL12",0.8620973543391084
Nervous System Development R-HSA-9675108,Reactome,2,512,0.23,5.8,-0.95,0.8292207603177018,"AP2A1, RPL12",0.8620973543391084
Post-translational Protein Modification R-HSA-597592,Reactome,9,1261,0.43,7.69,-0.99,0.8396021571982858,"AMELX, H2BC12, H2BC3, NR5A2, POMK, PROZ, SERPINA10, TTLL2, UMOD",0.8690618820122608
"Cell Cycle, Mitotic R-HSA-69278",Reactome,2,499,0.24,4.75,-1.03,0.848087937488939,"H2BC12, H2BC3",0.8740120229143651
Signaling By Interleukins R-HSA-449147,Reactome,3,433,0.42,2.1,-1.1,0.8652316928958819,"IFNL1, IL20RB, IL36A",0.8829410788996216
Cytokine Signaling In Immune System R-HSA-1280215,Reactome,5,650,0.46,2.64,-1.12,0.8690288612657598,"GBP2, IFIT3, IFNL1, IL20RB, IL36A",0.8829410788996216
Disease R-HSA-1643685,Reactome,10,1593,0.38,9.22,-1.13,0.8698100169128706,"AP2A1, CD46, H2BC12, H2BC3, LCT, MVB12A, PARP10, RPL12, TBL1X, TRIP11",0.8829410788996216
Metabolism Of Proteins R-HSA-392499,Reactome,11,1745,0.38,10.0,-1.13,0.8717172516254739,"AMELX, BACE1, H2BC12, H2BC3, NR5A2, POMK, PROZ, RPL12, SERPINA10, TTLL2, UMOD",0.8829410788996216
Hemostasis R-HSA-109582,Reactome,2,517,0.23,3.72,-1.2,0.8842188275235494,"KIF25, SIRPA",0.891776253399819
Pathways in cancer,KEGG,2,478,0.25,3.13,-1.22,0.8891320190292118,"RALGDS, TXNRD2",0.8929155595357191
Adaptive Immune System R-HSA-1280218,Reactome,3,663,0.27,3.44,-1.34,0.9106121988952585,"AP2A1, CD300C, CD300LB",0.9106121988952585
