pathway,database,overlap,pathway_size,fold_enrichment,vif,z_score,p_value,overlapping_genes,fdr_q
Alcoholism,KEGG,6,177,2.04,3.79,0.78,0.21870472152765363,"GNAI1, GNG11, GNG12, H2AX, HDAC3, PRKACA",0.3276161453529166
PI3K-Akt signaling pathway,KEGG,9,318,1.7,3.42,0.77,0.22072872742754662,"AKT3, CDK2, EIF4E, GNG11, GNG12, MLST8, PPP2CB, PPP2R2A, PPP2R2B",0.329398318106743
mTOR signaling pathway,KEGG,5,133,2.26,4.1,0.77,0.22078110688715752,"AKT3, ATP6V1G1, CAB39, EIF4E, MLST8",0.329398318106743
Positive Epigenetic Regulation Of rRNA Expression R-HSA-5250913,Reactome,3,70,2.58,2.68,0.76,0.22222916641137996,"CBX3, H2AX, RBBP7",0.3304843060037952
"Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200",Reactome,4,106,2.27,3.01,0.76,0.2226391073935452,"ATP5ME, COX19, COX7A2L, COX8A",0.3304843060037952
DNA Damage Bypass R-HSA-73893,Reactome,2,41,2.93,1.72,0.76,0.22293065189876415,"POLE3, UBA52",0.3304843060037952
Transport Of Mature mRNA Derived From An Intron-Containing Transcript R-HSA-159236,Reactome,3,71,2.54,2.6,0.76,0.22328818521386973,"NXT1, SRSF5, U2AF2",0.3304843060037952
Nucleotide excision repair,KEGG,2,43,2.8,1.61,0.74,0.23033671349285217,"GTF2H5, POLE3",0.34023892271409373
Viral myocarditis,KEGG,2,46,2.61,1.34,0.73,0.23208152001164012,"CAV1, RAC3",0.3413262784499413
ErbB signaling pathway,KEGG,3,84,2.15,1.67,0.73,0.23228210215969708,"AKT3, MAPK8, PAK3",0.3413262784499413
FLT3 Signaling R-HSA-9607240,Reactome,2,35,3.44,2.76,0.73,0.23245100524316326,"AKT3, UBA52",0.3413262784499413
Transcription Of HIV Genome R-HSA-167172,Reactome,3,67,2.69,3.4,0.72,0.2358614569322604,"CDK9, GTF2A2, GTF2H5",0.3445537695766488
Disorders Of Transmembrane Transporters R-HSA-5619115,Reactome,5,172,1.75,1.87,0.72,0.2358721353101071,"PSMB2, PSMB3, PSMD11, RNF185, UBA52",0.3445537695766488
Regulation Of Insulin Secretion R-HSA-422356,Reactome,3,73,2.47,2.69,0.72,0.23608643124437123,"GNAI1, GNG11, GNG12",0.3445537695766488
C-type Lectin Receptors (CLRs) R-HSA-5621481,Reactome,4,122,1.97,2.12,0.72,0.2365039333567845,"PSMB2, PSMB3, PSMD11, UBA52",0.3445537695766488
Cocaine addiction,KEGG,2,48,2.51,1.23,0.72,0.2369762209455885,"GNAI1, PRKACA",0.34456620775454455
TGF-beta Receptor Signaling Activates SMADs R-HSA-2173789,Reactome,2,40,3.01,2.14,0.71,0.23999819405834666,"FKBP1A, UBA52",0.3482786292682648
"Transport Of Vitamins, Nucleosides, And Related Molecules R-HSA-425397",Reactome,2,43,2.8,1.81,0.7,0.24315801691269812,"ARL2, PDZD11",0.35217623112306956
RAF/MAP Kinase Cascade R-HSA-5673001,Reactome,7,261,1.61,2.32,0.69,0.2441540740757736,"ARL2, PDE6D, PPP2CB, PSMB2, PSMB3, PSMD11, UBA52",0.35293088917957155
RNA Polymerase I Transcription Initiation R-HSA-73762,Reactome,2,45,2.67,1.62,0.69,0.24520031743029058,"GTF2H5, RBBP7",0.3537550210693318
Intrinsic Pathway For Apoptosis R-HSA-109606,Reactome,2,46,2.61,1.54,0.68,0.24669925795150954,"AKT3, MAPK8",0.35522780747668914
Formation Of HIV-1 Elongation Complex Containing HIV-1 Tat R-HSA-167200,Reactome,2,42,2.86,2.02,0.68,0.24789863616521646,"CDK9, GTF2H5",0.3559861370267033
Cargo Recognition For Clathrin-Mediated Endocytosis R-HSA-8856825,Reactome,3,92,1.96,1.37,0.68,0.24860921595727953,"COPS5, SYT1, UBA52",0.3559861370267033
Glutamatergic synapse,KEGG,4,111,2.17,3.3,0.68,0.24866326395270388,"GNAI1, GNG11, GNG12, PRKACA",0.3559861370267033
Signaling By FGFR1 R-HSA-5654736,Reactome,2,47,2.56,1.49,0.67,0.2509235321225354,"PPP2CB, UBA52",0.3585311237827765
Toll-like receptor signaling pathway,KEGG,3,86,2.1,1.82,0.67,0.25147635640285193,"AKT3, MAPK14, MAPK8",0.3586313489583858
Deubiquitination R-HSA-5688426,Reactome,6,228,1.58,1.8,0.66,0.2531949378354612,"PSMB2, PSMB3, PSMD11, SMAD1, SNX3, UBA52",0.36039049580794574
FoxO signaling pathway,KEGG,4,127,1.89,2.14,0.66,0.2544246478851421,"AKT3, CDK2, MAPK14, MAPK8",0.3614484003416072
Epstein-Barr virus infection,KEGG,5,175,1.72,2.08,0.66,0.2559209428341929,"AKT3, CDK2, MAPK14, MAPK8, PSMD11",0.36262940719513154
MAPK1/MAPK3 Signaling R-HSA-5684996,Reactome,7,267,1.58,2.32,0.65,0.2567156477031042,"ARL2, PDE6D, PPP2CB, PSMB2, PSMB3, PSMD11, UBA52",0.36262940719513154
Late SARS-CoV-2 Infection Events R-HSA-9772573,Reactome,2,49,2.45,1.4,0.65,0.2582903842668769,"CSNK1A1, UBA52",0.36262940719513154
GnRH signaling pathway,KEGG,3,91,1.98,1.57,0.65,0.25873316776724203,"MAPK14, MAPK8, PRKACA",0.36262940719513154
Cushing syndrome,KEGG,4,130,1.85,2.04,0.65,0.25906851096442235,"CDK2, GNAI1, PBX1, PRKACA",0.36262940719513154
Deactivation Of Beta-Catenin Transactivating Complex R-HSA-3769402,Reactome,2,36,3.34,3.32,0.65,0.2593332452243647,"CTNNBIP1, UBA52",0.36262940719513154
PRC2 Methylates Histones And DNA R-HSA-212300,Reactome,2,40,3.01,2.57,0.65,0.2593429174117453,"H2AX, RBBP7",0.36262940719513154
RNA Polymerase II Pre-transcription Events R-HSA-674695,Reactome,3,78,2.31,2.74,0.64,0.2595389047683594,"CDK9, GTF2A2, GTF2H5",0.36262940719513154
Necroptosis,KEGG,4,135,1.78,1.73,0.64,0.259648512285074,"CHMP2B, CHMP4B, H2AX, MAPK8",0.36262940719513154
Formation Of HIV Elongation Complex In Absence Of HIV Tat R-HSA-167152,Reactome,2,44,2.73,1.99,0.64,0.2603072592098451,"CDK9, GTF2H5",0.3628673425758253
cAMP signaling pathway,KEGG,6,208,1.73,3.03,0.64,0.26105505401564527,"AKT3, GNAI1, MAPK8, PRKACA, RAC3, SST",0.36322828676708696
Netrin-1 Signaling R-HSA-373752,Reactome,2,47,2.56,1.66,0.64,0.26192739336199994,"MAPK14, MAPK8",0.3637608472298429
Gap junction,KEGG,3,87,2.07,1.94,0.64,0.2625880207067426,"GNAI1, PRKACA, TUBB4A",0.3639979466140107
Defective Pyroptosis R-HSA-9710421,Reactome,2,40,3.01,2.69,0.63,0.2641270314724595,"H2AX, RBBP7",0.3654234868227908
MAPK Family Signaling Cascades R-HSA-5683057,Reactome,8,305,1.58,3.05,0.63,0.2646000483319804,"ARL2, PDE6D, PPP2CB, PSMB2, PSMB3, PSMD11, SEPTIN7, UBA52",0.3654234868227908
PD-L1 expression and PD-1 checkpoint pathway in cancer,KEGG,3,87,2.07,2.0,0.63,0.26554644869276056,"AKT3, CSNK2A2, MAPK14",0.3660501138751783
Signaling By Receptor Tyrosine Kinases R-HSA-9006934,Reactome,12,469,1.54,4.81,0.62,0.2678057438468713,"AKT3, APH1A, ATP6V1G1, CAV1, HDAC3, MAPK14, MEF2C, MLST8, PPP2CB, PSENEN, PTN, UBA52",0.36848086607078767
Immune System R-HSA-168256,Reactome,38,1760,1.3,7.04,0.62,0.26909434326723936,"ABCE1, ACTR1A, AKT3, AMPD3, AP1M1, AP1S3, ARPC5, ATP6V1G1, CAB39, COTL1, DEFB103A, DNAJC5, EIF4E, FKBP1A, ILF2, MAPK14, MAPK8, MEF2C, MLST8, NKIRAS1, PAFAH1B2, PDAP1, PDZD11, PELI1, PPP2CB, PSMB2, PSMB3, PSMD11, RAB10, RAB5B, RAB5C, RHOG, S100A1, SAR1B, SEC22B, TRAPPC1, UBA52, UBE2E1",0.36956949546683704
Gastric acid secretion,KEGG,3,75,2.41,3.41,0.61,0.26965239777845096,"GNAI1, PRKACA, SST",0.36965264123503516
Signaling By ERBB2 R-HSA-1227986,Reactome,2,45,2.67,2.07,0.61,0.2708431037521962,"AKT3, UBA52",0.3706011530163569
Colorectal cancer,KEGG,3,85,2.12,2.31,0.61,0.27149857138448363,"AKT3, MAPK8, RAC3",0.3708151443725576
Ion Transport By P-type ATPases R-HSA-936837,Reactome,2,50,2.41,1.49,0.61,0.27205451788993573,"FXYD7, PDZD11",0.3708926730132518
Signaling By Interleukins R-HSA-449147,Reactome,10,433,1.39,2.1,0.6,0.2726902002288475,"MAPK14, MAPK8, MEF2C, NKIRAS1, PELI1, PPP2CB, PSMB2, PSMB3, PSMD11, UBA52",0.3710784226557393
Insulin signaling pathway,KEGG,4,136,1.77,1.94,0.6,0.274469093493961,"AKT3, EIF4E, MAPK8, PRKACA",0.37281633723219926
UV Response Dn,Hallmark,4,137,1.76,1.89,0.6,0.27521208465497377,"AKT3, CAV1, CELF2, MAPK14",0.37314339215081294
Fc gamma R-mediated phagocytosis,KEGG,3,86,2.1,2.31,0.59,0.27597004667960234,"AKT3, ARPC5, CFL2",0.3734895167266749
Hepatitis B,KEGG,4,142,1.69,1.63,0.59,0.278468092406956,"AKT3, CDK2, MAPK14, MAPK8",0.37618507756066966
Synaptic vesicle cycle,KEGG,3,77,2.34,3.57,0.58,0.28196573490759136,"ATP6V1G1, CPLX1, SYT1",0.3802187677610533
Signaling By Non-Receptor Tyrosine Kinases R-HSA-9006927,Reactome,2,50,2.41,1.69,0.57,0.2841514121728577,"CDK2, UBA52",0.3824719189210748
Choline metabolism in cancer,KEGG,3,93,1.94,1.92,0.56,0.2876738026898103,"AKT3, MAPK8, RAC3",0.38651290307148106
Respiratory Electron Transport R-HSA-611105,Reactome,3,85,2.12,2.75,0.56,0.2886622444864475,"COX19, COX7A2L, COX8A",0.38714088024084925
Myc Targets V2,Hallmark,2,54,2.23,1.36,0.55,0.29096601542789635,"CBX3, HSPE1",0.38952747650977837
AGE-RAGE signaling pathway in diabetic complications,KEGG,3,95,1.9,1.82,0.55,0.29172246424920484,"AKT3, MAPK14, MAPK8",0.38983775348409927
Legionellosis,KEGG,2,51,2.36,1.78,0.54,0.2957594062416492,"SAR1B, SEC22B",0.39452287044442613
Hedgehog signaling pathway,KEGG,2,53,2.27,1.56,0.53,0.2967669946201065,"CSNK1A1, PRKACA",0.39515748566799125
Potential Therapeutics For SARS R-HSA-9679191,Reactome,3,92,1.96,2.3,0.52,0.3002494394167751,"FKBP1A, FXYD7, RBBP7",0.3990793085629051
Cytokine Signaling In Immune System R-HSA-1280215,Reactome,14,650,1.3,2.63,0.52,0.3014076027691622,"ABCE1, AKT3, EIF4E, MAPK14, MAPK8, MEF2C, NKIRAS1, PELI1, PPP2CB, PSMB2, PSMB3, PSMD11, UBA52, UBE2E1",0.3996837510723157
Deposition Of New CENPA-containing Nucleosomes At Centromere R-HSA-606279,Reactome,2,49,2.45,2.18,0.52,0.301780059692556,"H2AX, RBBP7",0.3996837510723157
Ca2+ Pathway R-HSA-4086398,Reactome,2,58,2.07,1.15,0.51,0.30339028115581107,"GNG11, GNG12",0.40110138594086764
MAPK signaling pathway,KEGG,7,288,1.46,2.44,0.51,0.30505034126935165,"AKT3, GNG12, MAPK14, MAPK8, MEF2C, PRKACA, RAC3",0.40257975766097387
Inflammatory mediator regulation of TRP channels,KEGG,3,96,1.88,2.04,0.51,0.3064061070586742,"MAPK14, MAPK8, PRKACA",0.4036520169230407
HIV Transcription Initiation R-HSA-167161,Reactome,2,44,2.73,3.31,0.5,0.30904007607794703,"GTF2A2, GTF2H5",0.4064013743821498
Deadenylation-dependent mRNA Decay R-HSA-429914,Reactome,2,55,2.19,1.57,0.49,0.31106908081814166,"EIF4E, LSM1",0.40773014314399747
Long-term depression,KEGG,2,58,2.07,1.25,0.49,0.3111480365580708,"GNAI1, PPP2CB",0.40773014314399747
Leishmania Infection R-HSA-9658195,Reactome,6,224,1.61,3.63,0.49,0.31195145750620235,"ARPC5, GNAI1, GNG11, GNG12, MAPK14, MAPK8",0.4080632621956133
Endocrine and other factor-regulated calcium reabsorption,KEGG,2,51,2.36,2.16,0.49,0.3130878449070341,"PRKACA, RAB11A",0.40882999783115354
Cytosolic Sensors Of Pathogen-Associated DNA R-HSA-1834949,Reactome,2,56,2.15,1.51,0.48,0.31411446608970717,"NKIRAS1, UBA52",0.4094312474549214
NOD-like receptor signaling pathway,KEGG,4,147,1.64,2.01,0.48,0.31465039340075385,"DEFB103A, DEFB103B, MAPK14, MAPK8",0.4094312474549214
Amoebiasis,KEGG,3,91,1.98,2.86,0.48,0.3157838775303429,"PRKACA, RAB5B, RAB5C",0.4101877989598685
Endometrial cancer,KEGG,2,58,2.07,1.35,0.47,0.31793862954113916,"AKT3, ILK",0.4117765750742605
Meiotic Recombination R-HSA-912446,Reactome,2,51,2.36,2.29,0.47,0.3181154160062255,"CDK2, H2AX",0.4117765750742605
DNA Repair R-HSA-73894,Reactome,7,277,1.52,3.64,0.47,0.3189202445631416,"CDK2, COPS5, GTF2H5, H2AX, MAPK8, POLE3, UBA52",0.41210042036593775
E3 Ubiquitin Ligases Ubiquitinate Target Proteins R-HSA-8866654,Reactome,2,48,2.51,2.86,0.47,0.31956446318199216,"UBA52, UBE2E1",0.41221596552816003
HDR Thru Homologous Recombination (HRR) R-HSA-5685942,Reactome,2,60,2.0,1.2,0.46,0.32107354592290194,"POLE3, UBA52",0.4134017136160521
C-type lectin receptor signaling pathway,KEGG,3,102,1.77,1.82,0.46,0.3219010448546752,"AKT3, MAPK14, MAPK8",0.4134017136160521
Pathogenic Escherichia coli infection,KEGG,5,187,1.61,3.0,0.46,0.3221528831543663,"ARPC5, MAPK14, MAPK8, PAK3, TUBB4A",0.4134017136160521
Adaptive Immune System R-HSA-1280218,Reactome,15,663,1.36,5.58,0.46,0.32381281207680673,"ACTR1A, AKT3, AP1M1, AP1S3, FKBP1A, MLST8, PPP2CB, PSMB2, PSMB3, PSMD11, S100A1, SAR1B, SEC22B, UBA52, UBE2E1",0.41473591119688225
Vibrio cholerae infection,KEGG,2,49,2.45,2.83,0.46,0.32430896959002503,"ATP6V1G1, PRKACA",0.41473591119688225
Axon guidance,KEGG,5,178,1.69,4.1,0.45,0.32696284943906695,"CFL2, GNAI1, ILK, PAK3, RAC3",0.41694634886226867
Mitotic Spindle Checkpoint R-HSA-69618,Reactome,3,101,1.79,2.05,0.45,0.3271597865231529,"ANAPC16, PPP2CB, UBE2E1",0.41694634886226867
Iron Uptake And Transport R-HSA-917937,Reactome,2,57,2.11,1.65,0.45,0.3277688804451304,"ATP6V1G1, UBA52",0.4170073256348149
Formation Of RNA Pol II Elongation Complex R-HSA-112382,Reactome,2,57,2.11,1.68,0.44,0.3293910335047957,"CDK9, GTF2H5",0.4180866300110833
Amino Acids Regulate mTORC1 R-HSA-9639288,Reactome,2,52,2.31,2.45,0.44,0.3297426180168167,"ATP6V1G1, MLST8",0.4180866300110833
mRNA 3-End Processing R-HSA-72187,Reactome,2,55,2.19,2.13,0.42,0.3357894965422189,"SRSF5, U2AF2",0.42502827245463143
Notch signaling pathway,KEGG,2,59,2.04,1.59,0.42,0.33730034464435643,"APH1A, PSENEN",0.4262145511407429
TNF signaling pathway,KEGG,3,106,1.7,1.82,0.42,0.3386639845566616,"AKT3, MAPK14, MAPK8",0.4272111044577242
TP53 Regulates Transcription Of DNA Repair Genes R-HSA-6796648,Reactome,2,60,2.0,1.52,0.41,0.3401362493535077,"CDK9, GTF2H5",0.4283410733384004
"Parathyroid hormone synthesis, secretion and action",KEGG,3,103,1.75,2.26,0.4,0.3427949306153836,"GNAI1, MEF2C, PRKACA",0.430958770638291
PI3K/AKT Signaling In Cancer R-HSA-2219528,Reactome,3,104,1.73,2.2,0.4,0.3444777089740349,"AKT3, MLST8, RHOG",0.4323324583395277
Influenza A,KEGG,4,150,1.6,2.62,0.4,0.34505134292777917,"AKT3, NXT1, RAB11A, RAB11B",0.4323324583395277
Golgi-to-ER Retrograde Transport R-HSA-8856688,Reactome,3,108,1.67,1.79,0.4,0.3456737470538797,"ACTR1A, PAFAH1B2, SEC22B",0.43238315498490343
Hippo signaling pathway,KEGG,4,148,1.63,2.9,0.39,0.34671732720292703,"PPP2CB, PPP2R2A, PPP2R2B, SMAD1",0.432959620355924
Adherens junction,KEGG,2,63,1.91,1.3,0.39,0.34756848364379767,"CSNK2A2, RAC3",0.4332942673613115
Transmission Across Chemical Synapses R-HSA-112315,Reactome,6,240,1.5,3.88,0.39,0.34836566701216,"CPLX1, DNAJC5, GNAI1, GNG11, GNG12, SYT1",0.43347292083833944
DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928,Reactome,2,66,1.82,1.0,0.39,0.3488786092346258,"NKIRAS1, UBA52",0.43347292083833944
Regulation of actin cytoskeleton,KEGG,5,207,1.45,2.33,0.38,0.3522359178832123,"ARPC5, CFL2, GNG12, PAK3, RAC3",0.4369136677583084
Transcriptional Regulation Of Granulopoiesis R-HSA-9616222,Reactome,2,56,2.15,2.49,0.38,0.3529098237743733,"CDK2, H2AX",0.4370199984405989
Osteoclast differentiation,KEGG,3,113,1.6,1.82,0.34,0.3671215207881729,"AKT3, MAPK14, MAPK8",0.45334801260827295
Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169,Reactome,8,356,1.35,3.82,0.34,0.36731561721424,"PSMB2, PSMB3, PSMD11, S100A1, SAR1B, SEC22B, UBA52, UBE2E1",0.45334801260827295
B cell receptor signaling pathway,KEGG,2,65,1.85,1.47,0.34,0.3684621438598108,"AKT3, RAC3",0.45400891026175694
FOXO-mediated Transcription R-HSA-9614085,Reactome,2,61,1.97,2.18,0.33,0.3706500376239539,"AKT3, CAV1",0.45493449008780223
Cortisol synthesis and secretion,KEGG,2,64,1.88,1.69,0.33,0.37138483013300727,"PBX1, PRKACA",0.45493449008780223
Loss Of Nlp From Mitotic Centrosomes R-HSA-380259,Reactome,2,63,1.91,1.86,0.33,0.37161240206552126,"ACTR1A, TUBB4A",0.45493449008780223
Potassium Channels R-HSA-1296071,Reactome,3,100,1.8,4.02,0.33,0.3716624972857281,"GNG11, GNG12, KCNA2",0.45493449008780223
"Plasma Lipoprotein Assembly, Remodeling, And Clearance R-HSA-174824",Reactome,2,62,1.94,2.1,0.32,0.37368716261037505,"SAR1B, UBA52",0.45666046351892875
Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517,Reactome,4,154,1.56,3.53,0.32,0.3756676653491011,"ATP5ME, COX19, COX7A2L, COX8A",0.45832688892345175
Intra-Golgi And Retrograde Golgi-to-ER Traffic R-HSA-6811442,Reactome,4,165,1.46,2.33,0.3,0.3807537672723155,"ACTR1A, NAA38, PAFAH1B2, SEC22B",0.46280967613428986
Protein processing in endoplasmic reticulum,KEGG,4,163,1.48,2.57,0.3,0.38088693390454664,"DNAJC5, MAPK8, RNF185, SAR1B",0.46280967613428986
Negative Regulation Of PI3K/AKT Network R-HSA-199418,Reactome,3,112,1.61,2.45,0.3,0.38121066190334507,"AKT3, PPP2CB, RHOG",0.46280967613428986
Signal Transduction R-HSA-162582,Reactome,45,2304,1.17,13.64,0.3,0.3833523298951677,"AKT3, APH1A, ARL2, ARPC5, ATP6V1G1, CAB39, CAV1, CCNC, CDK2, CDK8, CDK9, CSNK1A1, CSNK2A2, CTNNBIP1, DHRS3, EIF4E, FKBP1A, GNAI1, GNG11, GNG12, GTF2A2, H2AX, HDAC3, HSPE1, MAPK14, MAPK8, MEF2C, MLST8, PBX1, PDE6D, PPP2CB, PSENEN, PSMB2, PSMB3, PSMD11, PTN, RBBP7, RHOG, RNF2, SEPTIN7, SMAD1, SNX3, SST, TXNL1, UBA52",0.46355275902156734
Renal cell carcinoma,KEGG,2,66,1.82,1.72,0.3,0.3834317286440737,"AKT3, PAK3",0.46355275902156734
Thyroid hormone signaling pathway,KEGG,3,118,1.53,1.73,0.3,0.38369441022646555,"AKT3, HDAC3, PRKACA",0.46355275902156734
Estrogen-dependent Gene Expression R-HSA-9018519,Reactome,3,114,1.58,2.38,0.29,0.38655576484760606,"CDK9, GTF2A2, H2AX",0.464613756484275
Renin secretion,KEGG,2,68,1.77,1.5,0.29,0.3871490853035865,"GNAI1, PRKACA",0.464613756484275
AURKA Activation By TPX2 R-HSA-8854518,Reactome,2,66,1.82,1.86,0.28,0.38790038169585417,"ACTR1A, TUBB4A",0.464613756484275
Signaling By NTRK1 (TRKA) R-HSA-187037,Reactome,3,111,1.63,2.94,0.28,0.3880864762081687,"MAPK14, MEF2C, PPP2CB",0.464613756484275
Interferon Signaling R-HSA-913531,Reactome,4,165,1.46,2.67,0.28,0.3884009262521645,"ABCE1, EIF4E, UBA52, UBE2E1",0.464613756484275
Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851,Reactome,4,156,1.54,4.08,0.28,0.38883965280583804,"GNAI1, GNG11, GNG12, MAPK14",0.464613756484275
HDACs Deacetylate Histones R-HSA-3214815,Reactome,2,59,2.04,3.52,0.28,0.388949874203525,"HDAC3, RBBP7",0.464613756484275
Neurotrophin signaling pathway,KEGG,3,116,1.56,2.3,0.27,0.39188380803695844,"AKT3, MAPK14, MAPK8",0.4673670455400644
Adipocytokine signaling pathway,KEGG,2,69,1.74,1.54,0.27,0.3941573776839315,"AKT3, MAPK8",0.46932521092814283
Mitotic Prometaphase R-HSA-68877,Reactome,4,171,1.41,2.35,0.26,0.39844854864917334,"ACTR1A, CSNK2A2, PPP2CB, TUBB4A",0.47312394767080607
Chromosome Maintenance R-HSA-73886,Reactome,3,110,1.64,3.82,0.26,0.3986387012530562,"CDK2, H2AX, RBBP7",0.47312394767080607
Ion Channel Transport R-HSA-983712,Reactome,4,161,1.49,3.99,0.26,0.39925802851897096,"ATP6V1G1, FXYD7, PDZD11, UBA52",0.47312394767080607
Diseases Of Programmed Cell Death R-HSA-9645723,Reactome,2,68,1.77,2.03,0.25,0.4028147102590005,"H2AX, RBBP7",0.47640009607740763
G Alpha (12/13) Signaling Events R-HSA-416482,Reactome,2,72,1.67,1.31,0.24,0.4033050611476304,"GNG11, GNG12",0.47640009607740763
Transport Of Small Molecules R-HSA-382551,Reactome,14,680,1.24,7.69,0.24,0.4041020685648119,"ARL2, ATP6V1G1, FXYD7, GNG11, GNG12, PDZD11, PSMB2, PSMB3, PSMD11, RAB11A, RNF185, SAR1B, SLC31A1, UBA52",0.4765838681645321
Ribosome biogenesis in eukaryotes,KEGG,2,60,2.0,4.74,0.23,0.4077330457809421,"CSNK2A2, NXT1",0.4801040459829477
Protein Ubiquitination R-HSA-8852135,Reactome,2,65,1.85,3.28,0.23,0.41095360079949417,"UBA52, UBE2E1",0.4831305781551015
NoRC Negatively Regulates rRNA Expression R-HSA-427413,Reactome,2,71,1.69,1.81,0.22,0.4124809408573254,"GTF2H5, H2AX",0.484160093296987
Signaling pathways regulating pluripotency of stem cells,KEGG,3,118,1.53,3.2,0.22,0.4139252006146488,"AKT3, MAPK14, SMAD1",0.48508899693483293
Base Excision Repair R-HSA-73884,Reactome,2,69,1.74,2.43,0.21,0.41553016862566705,"H2AX, POLE3",0.4862030162029458
COPI-mediated Anterograde Transport R-HSA-6807878,Reactome,2,73,1.65,1.55,0.21,0.41653725866159785,"ACTR1A, BET1",0.4862150692018614
Cardiac Conduction R-HSA-5576891,Reactome,3,117,1.54,3.67,0.21,0.41684925852164967,"FGF14, FXYD7, KCNIP4",0.4862150692018614
Gastric cancer,KEGG,3,128,1.41,1.68,0.2,0.4210972162669491,"AKT3, CDK2, CSNK1A1",0.49024024927832627
Chromatin Modifying Enzymes R-HSA-3247509,Reactome,5,223,1.35,4.46,0.2,0.4216198106175646,"H2AX, HDAC3, RBBP7, RPS2, SGF29",0.49024024927832627
Lysosome,KEGG,3,127,1.42,1.92,0.2,0.42268885033114373,"AP1M1, AP1S3, AP3S2",0.49071533718131216
Neutrophil extracellular trap formation,KEGG,4,173,1.39,3.78,0.19,0.4239898857025855,"AKT3, H2AX, HDAC3, MAPK14",0.4910815937366944
Metabolism R-HSA-1430728,Reactome,36,1967,1.1,7.66,0.19,0.4243262223135368,"AMPD3, ATP5ME, CAV1, CCNC, CDK8, CIAO2B, COX19, COX7A2L, COX8A, CSNK2A2, FAU, GNAI1, GNG11, GNG12, GPHN, HDAC3, ISCA1, MED31, NRF1, PDZD11, PPM1L, PPP2CB, PSMB2, PSMB3, PSMD11, RPL12, RPL23A, RPL27A, RPL30, RPL8, RPL9, RPS11, RPS2, RPS4X, SAR1B, UBA52",0.4910815937366944
Class B/2 (Secretin Family Receptors) R-HSA-373080,Reactome,2,71,1.69,2.5,0.19,0.4255374619305272,"GNG11, GNG12",0.49171747156202444
Negative Epigenetic Regulation Of rRNA Expression R-HSA-5250941,Reactome,2,74,1.63,1.82,0.18,0.42776527500911576,"GTF2H5, H2AX",0.49348315114648283
Recruitment Of NuMA To Mitotic Centrosomes R-HSA-380320,Reactome,2,74,1.63,1.86,0.18,0.42852401787089,"ACTR1A, TUBB4A",0.49348315114648283
"Platelet Activation, Signaling And Aggregation R-HSA-76002",Reactome,5,236,1.27,2.73,0.18,0.4290580291260133,"GNAI1, GNG11, GNG12, MAPK14, RHOG",0.49348315114648283
Viral carcinogenesis,KEGG,4,178,1.35,3.53,0.17,0.4326418311650983,"CDK2, GTF2A2, HDAC3, PRKACA",0.4968359823116972
Centrosome Maturation R-HSA-380287,Reactome,2,75,1.6,1.86,0.17,0.43333266344937615,"ACTR1A, TUBB4A",0.4968613718254421
Hemostasis R-HSA-109582,Reactome,10,517,1.16,3.72,0.16,0.4349297764880995,"CAV1, CDK2, GNAI1, GNG11, GNG12, MAFF, MAPK14, PPP2CB, RHOG, S100A10",0.4979242279362988
ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821,Reactome,3,125,1.44,3.45,0.16,0.4366383077605807,"GNAI1, GNG11, GNG12",0.4991111733324792
RNA Polymerase II Transcribes snRNA Genes R-HSA-6807505,Reactome,2,71,1.69,3.59,0.16,0.43773227822765864,"CDK9, GTF2A2",0.49959306101866413
Signaling By FGFR2 R-HSA-5654738,Reactome,2,69,1.74,4.63,0.15,0.438530251397207,"PPP2CB, UBA52",0.4997361607179829
Signaling By NTRKs R-HSA-166520,Reactome,3,129,1.4,3.08,0.14,0.4443958075429205,"MAPK14, MEF2C, PPP2CB",0.5056448468673659
RHO GTPase Effectors R-HSA-195258,Reactome,5,241,1.25,3.54,0.13,0.44713369023517063,"ARPC5, H2AX, MAPK14, PPP2CB, RHOG",0.5079821587839936
Estrogen signaling pathway,KEGG,3,135,1.34,2.16,0.12,0.45328655522861383,"AKT3, GNAI1, PRKACA",0.5141861229539848
Coagulation,Hallmark,3,134,1.35,2.73,0.11,0.4555777262013975,"GNG12, MAFF, S100A1",0.5150067182613256
Meiosis R-HSA-1500620,Reactome,2,80,1.5,1.82,0.11,0.4560813208077449,"CDK2, H2AX",0.5150067182613256
Hypoxia,Hallmark,4,191,1.26,2.82,0.11,0.4562196683964704,"AMPD3, CAV1, CSRP2, MAFF",0.5150067182613256
Apical Junction,Hallmark,4,184,1.31,5.54,0.11,0.45678254015371944,"AKT3, CDK8, GNAI1, MAPK14",0.5150067182613256
E2F Targets,Hallmark,4,192,1.25,2.71,0.11,0.4577585514527159,"H2AX, NAA38, RBBP7, SYNCRIP",0.5153251571657089
Melanogenesis,KEGG,2,81,1.48,1.79,0.1,0.46026757252495615,"GNAI1, PRKACA",0.5173658190409114
