pathway,database,overlap,pathway_size,fold_enrichment,vif,z_score,p_value,overlapping_genes,fdr_q
Protein Ubiquitination R-HSA-8852135,Reactome,4,65,3.7,3.28,1.3,0.09696557269639117,"H2BC13, H2BC15, H2BC4, H2BC5",0.2913607193626368
Glutathione metabolism,KEGG,3,54,3.34,1.73,1.3,0.09698680218256595,"GSTA1, GSTA2, GSTM4",0.2913607193626368
Cellular Senescence R-HSA-2559583,Reactome,6,158,2.28,1.94,1.29,0.09831999105397626,"H2AC7, H2BC13, H2BC15, H2BC4, H2BC5, RPS6KA2",0.2913607193626368
Phagosome,KEGG,5,135,2.23,1.4,1.29,0.09850273430409429,"FCGR2C, HLA-DQA2, HLA-DQB1, ITGB2, TUBB2A",0.2913607193626368
Epigenetic Regulation Of Gene Expression R-HSA-212165,Reactome,5,112,2.68,2.33,1.28,0.09982862574208162,"H2AC7, H2BC13, H2BC15, H2BC4, H2BC5",0.29220670659921805
Regulation Of MECP2 Expression And Activity R-HSA-9022692,Reactome,2,31,3.88,1.19,1.27,0.10214997838604323,"FOXG1, TBL1X",0.2959190095513211
HATs Acetylate Histones R-HSA-3214847,Reactome,5,97,3.1,3.36,1.25,0.10494672716795123,"H2AC7, H2BC13, H2BC15, H2BC4, H2BC5",0.3009186768795336
Estrogen-dependent Gene Expression R-HSA-9018519,Reactome,5,114,2.64,2.38,1.24,0.10706312344984104,"H2AC7, H2BC13, H2BC15, H2BC4, H2BC5",0.30388623928692254
Formation Of Tubulin Folding Intermediates By CCT/TriC R-HSA-389960,Reactome,2,26,4.63,1.81,1.22,0.11150036260377466,"TUBA4B, TUBB2A",0.31331601891660676
Cell adhesion molecules,KEGG,6,134,2.69,3.36,1.21,0.11286447097826224,"CDH4, HLA-DQA2, HLA-DQB1, ITGB2, PTPRC, SPN",0.3140090727216999
Chromatin Modifying Enzymes R-HSA-3247509,Reactome,9,223,2.43,4.46,1.2,0.11574803509877468,"H2AC7, H2BC13, H2BC15, H2BC4, H2BC5, KDM2B, KDM5C, KDM6A, TBL1X",0.3188744888505459
G2/M Checkpoints R-HSA-69481,Reactome,5,134,2.24,1.7,1.18,0.11830263917146328,"DNA2, H2BC13, H2BC15, H2BC4, H2BC5",0.32274797676874933
Graft-versus-host disease,KEGG,2,25,4.81,2.11,1.17,0.12156555885162812,"HLA-DQA2, HLA-DQB1",0.32665446053588576
Metabolism of xenobiotics by cytochrome P450,KEGG,5,63,4.77,8.56,1.16,0.12205949592977938,"GSTA1, GSTA2, GSTM4, UGT1A3, UGT2B10",0.32665446053588576
Endogenous Sterols R-HSA-211976,Reactome,2,27,4.45,1.87,1.16,0.12331737322903225,"CYP11B1, CYP11B2",0.32690737620149113
DNA Replication Pre-Initiation R-HSA-69002,Reactome,5,123,2.44,2.28,1.15,0.12463882609177379,"H2AC7, H2BC13, H2BC15, H2BC4, H2BC5",0.3273225245961536
Autoimmune thyroid disease,KEGG,2,29,4.15,1.69,1.14,0.12723233409789309,"HLA-DQA2, HLA-DQB1",0.33103968408803663
Allograft rejection,KEGG,2,27,4.45,1.95,1.13,0.12871675926731935,"HLA-DQA2, HLA-DQB1",0.3318294436157499
Viral carcinogenesis,KEGG,7,178,2.37,3.53,1.11,0.1331235298414037,"H2BC13, H2BC15, H2BC4, H2BC5, H2BC7, H4C4, IRF7",0.34007010804940396
Cooperation Of Prefoldin And TriC/CCT In Actin And Tubulin Folding R-HSA-389958,Reactome,2,31,3.88,1.6,1.1,0.1366776147119237,"TUBA4B, TUBB2A",0.34477090649961356
Oocyte meiosis,KEGG,5,113,2.66,3.14,1.09,0.13741758550874278,"RPS6KA2, SPDYE11, SPDYE15, SPDYE17, SPDYE4",0.34477090649961356
Type I diabetes mellitus,KEGG,2,33,3.64,1.5,1.06,0.14491704757600937,"HLA-DQA2, HLA-DQB1",0.36036894131733305
African trypanosomiasis,KEGG,2,34,3.54,1.44,1.05,0.14789841756739808,"HBA2, HBB",0.3645566257582356
DNA Replication R-HSA-69306,Reactome,6,151,2.39,3.39,1.04,0.14956015033074804,"DNA2, H2AC7, H2BC13, H2BC15, H2BC4, H2BC5",0.36544697602556697
DNA Double-Strand Break Repair R-HSA-5693532,Reactome,5,134,2.24,2.32,1.01,0.1555167539696512,"DNA2, H2BC13, H2BC15, H2BC4, H2BC5",0.3767259298747585
Porphyrin and chlorophyll metabolism,KEGG,2,37,3.25,1.3,1.0,0.15878786199442196,"UGT1A3, UGT2B10",0.3813623010293382
Asthma,KEGG,2,26,4.63,2.72,0.99,0.16025750970035818,"HLA-DQA2, HLA-DQB1",0.38163017140509026
HSF1-dependent Transactivation R-HSA-3371571,Reactome,2,35,3.44,1.52,0.99,0.16194603488908194,"GML, HSPA1B",0.3824103849061515
Pentose and glucuronate interconversions,KEGG,2,26,4.63,2.92,0.96,0.1688594731196466,"UGT1A3, UGT2B10",0.39541259955517244
Interferon Gamma Signaling R-HSA-877300,Reactome,3,73,2.47,1.6,0.93,0.17527330497684973,"GBP6, HLA-DQA2, IRF7",0.40703965866524605
Metabolic Disorders Of Biological Oxidation Enzymes R-HSA-5579029,Reactome,2,34,3.54,1.87,0.92,0.17922746253591898,"CYP11B1, CYP11B2",0.4128107948573216
Metabolism Of Steroid Hormones R-HSA-196071,Reactome,2,35,3.44,1.87,0.89,0.18699431517107884,"CYP11B1, CYP11B2",0.42719839482173294
TCF Dependent Signaling In Response To WNT R-HSA-201681,Reactome,6,177,2.04,3.21,0.84,0.19931449259569828,"H2AC7, H2BC13, H2BC15, H2BC4, H2BC5, TLE2",0.4516723582208969
NR1H2 And NR1H3-mediated Signaling R-HSA-9024446,Reactome,2,46,2.61,1.06,0.82,0.20508182400824249,"TBL1X, UGT1A3",0.4610239403705291
Ub-specific Processing Proteases R-HSA-5689880,Reactome,5,157,1.92,2.25,0.79,0.21472208522322156,"H2AC7, H2BC13, H2BC15, H2BC4, H2BC5",0.4788643329184544
Bile secretion,KEGG,3,80,2.26,1.75,0.78,0.21903986798629205,"SLC22A7, UGT1A3, UGT2B10",0.4846472669617958
Intestinal immune network for IgA production,KEGG,2,43,2.8,1.5,0.77,0.2220030049376775,"HLA-DQA2, HLA-DQB1",0.4873659717772451
Signaling By Nuclear Receptors R-HSA-9006931,Reactome,7,250,1.68,2.6,0.72,0.23424059849459905,"H2AC7, H2BC13, H2BC15, H2BC4, H2BC5, TBL1X, UGT1A3",0.5102450246277701
Natural killer cell mediated cytotoxicity,KEGG,3,90,2.0,1.52,0.67,0.2503113969187922,"ITGB2, NCR2, SHC2",0.5410577118013893
Chemical carcinogenesis,KEGG,7,236,1.78,4.0,0.66,0.25437434307969076,"GSTA1, GSTA2, GSTM4, NAT2, RPS6KA2, UGT1A3, UGT2B10",0.545642674850329
Rheumatoid arthritis,KEGG,3,81,2.23,2.69,0.61,0.2699781058979567,"HLA-DQA2, HLA-DQB1, ITGB2",0.5723205687357851
Class C/3 (Metabotropic Glutamate/Pheromone Receptors) R-HSA-420499,Reactome,2,37,3.25,3.48,0.61,0.2708848243482541,"TAS2R20, UBD",0.5723205687357851
ESR-mediated Signaling R-HSA-8939211,Reactome,5,179,1.68,2.25,0.6,0.2751982642615851,"H2AC7, H2BC13, H2BC15, H2BC4, H2BC5",0.5755463064575799
Immunoregulatory Interactions Between A Lymphoid And A non-Lymphoid Cell R-HSA-198933,Reactome,3,86,2.1,2.33,0.59,0.27650801199919317,"CD300C, ITGB2, NCR2",0.5755463064575799
NOTCH1 Intracellular Domain Regulates Transcription R-HSA-2122947,Reactome,2,46,2.61,2.46,0.54,0.2940983085143185,"TBL1X, TLE2",0.6022347329993002
Hepatocellular carcinoma,KEGG,4,145,1.66,1.73,0.54,0.2943150698047595,"GSTA1, GSTA2, GSTM4, SHC2",0.6022347329993002
Legionellosis,KEGG,2,51,2.36,1.78,0.54,0.2957594062416492,"HSPA1B, ITGB2",0.6022347329993002
Tuberculosis,KEGG,4,156,1.54,1.19,0.52,0.30051186321987833,"FCGR2C, HLA-DQA2, HLA-DQB1, ITGB2",0.6059796922583575
Diseases Associated With O-glycosylation Of Proteins R-HSA-3906995,Reactome,2,55,2.19,1.42,0.52,0.30191159044900373,"MUC15, THSD4",0.6059796922583575
Phase I - Functionalization Of Compounds R-HSA-211945,Reactome,3,94,1.92,2.24,0.51,0.3061894341052841,"CES1, CYP11B1, CYP11B2",0.610207311940318
Transcriptional Regulation By RUNX1 R-HSA-8878171,Reactome,5,191,1.57,2.28,0.5,0.30893634560778194,"H2AC7, H2BC13, H2BC15, H2BC4, H2BC5",0.6113458670125825
Toxoplasmosis,KEGG,3,103,1.75,1.57,0.49,0.313810645193563,"HLA-DQA2, HLA-DQB1, HSPA1B",0.6165884900760197
Neurexins And Neuroligins R-HSA-6794361,Reactome,2,57,2.11,1.43,0.48,0.3159741728503446,"SHANK2, SHANK3",0.6165884900760197
Herpes simplex virus 1 infection,KEGG,4,154,1.56,1.6,0.47,0.3192934276828557,"HLA-DQA2, HLA-DQB1, IRF7, TNFRSF14",0.6170659491817982
Transcriptional Regulation By MECP2 R-HSA-8986944,Reactome,2,60,2.0,1.19,0.47,0.32061077786669945,"FOXG1, TBL1X",0.6170659491817982
Inflammatory bowel disease,KEGG,2,61,1.97,1.5,0.4,0.345362634834289,"HLA-DQA2, HLA-DQB1",0.6601829958396953
Cytochrome P450 - Arranged By Substrate Type R-HSA-211897,Reactome,2,55,2.19,2.67,0.38,0.3524307047065793,"CYP11B1, CYP11B2",0.664678597219969
Costimulation By CD28 Family R-HSA-388841,Reactome,2,62,1.94,1.52,0.38,0.35244523482482343,"HLA-DQA2, TNFRSF14",0.664678597219969
Signaling By WNT R-HSA-195721,Reactome,6,255,1.42,3.37,0.34,0.36738725723837296,"H2AC7, H2BC13, H2BC15, H2BC4, H2BC5, TLE2",0.6882387952265521
Retinol metabolism,KEGG,2,58,2.07,3.41,0.3,0.3827646102686043,"UGT1A3, UGT2B10",0.7122970561952173
Cell Surface Interactions At Vascular Wall R-HSA-202733,Reactome,3,112,1.61,2.76,0.28,0.38786597727574795,"ITGB2, SIRPA, SLC3A2",0.7170417079900341
Deubiquitination R-HSA-5688426,Reactome,5,228,1.32,2.25,0.25,0.40261853166500206,"H2AC7, H2BC13, H2BC15, H2BC4, H2BC5",0.7268951843000105
Nuclear Envelope (NE) Reassembly R-HSA-2995410,Reactome,2,71,1.69,1.61,0.23,0.40729437375933114,"TUBA4B, TUBB2A",0.7268951843000105
DNA Repair R-HSA-73894,Reactome,6,277,1.3,3.64,0.22,0.41207968377213094,"DNA2, H2AC7, H2BC13, H2BC15, H2BC4, H2BC5",0.7268951843000105
Diseases Of Metabolism R-HSA-5668914,Reactome,5,227,1.32,3.02,0.22,0.41363647164219963,"CYP11B1, CYP11B2, HGSNAT, MUC15, THSD4",0.7268951843000105
RNA degradation,KEGG,2,72,1.67,1.99,0.2,0.4213412636962073,"PABPC1L2A, PABPC1L2B",0.7268951843000105
Keratinization R-HSA-6805567,Reactome,3,107,1.69,8.25,0.19,0.4245009342210687,"KRT38, KRT6A, KRTAP1-4",0.7268951843000105
Signaling By NOTCH1 R-HSA-1980143,Reactome,2,72,1.67,2.23,0.19,0.4256703313100682,"TBL1X, TLE2",0.7268951843000105
Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016,Reactome,3,135,1.34,1.03,0.17,0.4323922227005731,"IRF7, ITGB2, RPS6KA2",0.7268951843000105
Fluid shear stress and atherosclerosis,KEGG,3,132,1.37,1.73,0.16,0.43697692447890385,"GSTA1, GSTA2, GSTM4",0.7268951843000105
Regulation Of HSF1-mediated Heat Shock Response R-HSA-3371453,Reactome,2,77,1.56,1.56,0.16,0.437645267170375,"GML, HSPA1B",0.7268951843000105
Signaling By NTRKs R-HSA-166520,Reactome,3,129,1.4,3.08,0.14,0.4443958075429205,"RPS6KA2, SHC2, TIAM1",0.7268951843000105
M Phase R-HSA-68886,Reactome,7,357,1.18,3.14,0.13,0.44694113153225773,"H2AC7, H2BC13, H2BC15, H2BC4, H2BC5, TUBA4B, TUBB2A",0.7268951843000105
RHO GTPase Effectors R-HSA-195258,Reactome,5,241,1.25,3.54,0.13,0.44713369023517063,"H2AC7, H2BC13, H2BC15, H2BC4, H2BC5",0.7268951843000105
Estrogen signaling pathway,KEGG,3,135,1.34,2.16,0.12,0.45328655522861383,"HSPA1B, KRT38, SHC2",0.7268951843000105
Cell Cycle Checkpoints R-HSA-69620,Reactome,5,247,1.22,2.94,0.11,0.45424111438436365,"DNA2, H2BC13, H2BC15, H2BC4, H2BC5",0.7268951843000105
Developmental Biology R-HSA-1266738,Reactome,17,919,1.11,8.11,0.11,0.4546494194084007,"CDH4, COL6A5, H2AC7, H2BC13, H2BC15, H2BC4, H2BC5, KDM6A, KRT38, KRT6A, KRTAP1-4, LEFTY1, PTPRC, RPS6KA2, SHANK3, TBL1X, TIAM1",0.7268951843000105
PI Metabolism R-HSA-1483255,Reactome,2,81,1.48,2.29,0.09,0.4648386232063105,"PNPLA7, TPTE",0.7268951843000105
Unfolded Protein Response (UPR) R-HSA-381119,Reactome,2,84,1.43,2.23,0.06,0.476416474891186,"EIF2S3, ERN1",0.7268951843000105
Chaperonin-mediated Protein Folding R-HSA-390466,Reactome,2,85,1.42,1.65,0.06,0.4771530926297773,"TUBA4B, TUBB2A",0.7268951843000105
Peptide Hormone Metabolism R-HSA-2980736,Reactome,2,87,1.38,1.35,0.04,0.48460937909078056,"CES1, GZMH",0.7268951843000105
Th1 and Th2 cell differentiation,KEGG,2,87,1.38,1.5,0.04,0.4853845794479091,"HLA-DQA2, HLA-DQB1",0.7268951843000105
Metabolism Of Steroids R-HSA-8957322,Reactome,3,147,1.23,1.49,0.03,0.48820668788363564,"CYP11B1, CYP11B2, TBL1X",0.7268951843000105
Protein-protein Interactions At Synapses R-HSA-6794362,Reactome,2,88,1.37,2.48,0.02,0.49222182456818653,"SHANK2, SHANK3",0.7268951843000105
Interferon Alpha Response,Hallmark,2,89,1.35,2.22,0.01,0.4955203022549163,"IRF7, SP110",0.7268951843000105
Cellular Responses To Stress R-HSA-2262752,Reactome,12,689,1.05,7.98,0.0,0.49813087104085174,"EIF2S3, ERN1, GML, GSTA1, H2AC7, H2BC13, H2BC15, H2BC4, H2BC5, HSPA1B, RPS6KA2, TBL1X",0.7268951843000105
Influenza A,KEGG,3,150,1.2,2.62,0.0,0.4990796405081045,"HLA-DQA2, HLA-DQB1, IRF7",0.7268951843000105
Hematopoietic cell lineage,KEGG,2,90,1.34,2.11,0.0,0.49920651963165197,"HLA-DQA2, HLA-DQB1",0.7268951843000105
Cellular Responses To Stimuli R-HSA-8953897,Reactome,12,693,1.04,8.08,-0.0,0.5009868375152937,"EIF2S3, ERN1, GML, GSTA1, H2AC7, H2BC13, H2BC15, H2BC4, H2BC5, HSPA1B, RPS6KA2, TBL1X",0.7268951843000105
TGF-beta signaling pathway,KEGG,2,91,1.32,1.88,-0.01,0.5031407376405116,"LEFTY1, THSD4",0.7268951843000105
Protein Folding R-HSA-391251,Reactome,2,91,1.32,1.66,-0.01,0.5033416093327896,"TUBA4B, TUBB2A",0.7268951843000105
Apical Junction,Hallmark,3,184,0.98,5.54,-0.01,0.505851899218719,"CDH4, PTPRC, SIRPA",0.7268951843000105
Measles,KEGG,2,122,0.99,1.71,-0.02,0.5061986854608588,"HSPA1B, IRF7",0.7268951843000105
mRNA surveillance pathway,KEGG,2,92,1.31,1.99,-0.02,0.5068892943121276,"PABPC1L2A, PABPC1L2B",0.7268951843000105
O-linked Glycosylation R-HSA-5173105,Reactome,2,92,1.31,1.22,-0.02,0.5087969419011484,"MUC15, THSD4",0.7268951843000105
SLC-mediated Transmembrane Transport R-HSA-425407,Reactome,4,247,0.97,3.5,-0.03,0.5114593146975237,"LCN1, SLC17A1, SLC22A7, SLC3A2",0.7268951843000105
Cellular Response To Heat Stress R-HSA-3371556,Reactome,2,94,1.28,1.83,-0.04,0.5150494573657914,"GML, HSPA1B",0.7268951843000105
Diseases Of Glycosylation R-HSA-3781865,Reactome,2,126,0.95,2.49,-0.04,0.5168092674493227,"MUC15, THSD4",0.7268951843000105
"Cell Cycle, Mitotic R-HSA-69278",Reactome,8,499,0.96,4.75,-0.05,0.51935952915335,"DNA2, H2AC7, H2BC13, H2BC15, H2BC4, H2BC5, TUBA4B, TUBB2A",0.7268951843000105
Estrogen Response Early,Hallmark,3,189,0.95,2.76,-0.05,0.5196153783079193,"RPS6KA2, THSD4, TIAM1",0.7268951843000105
Xenobiotic Metabolism,Hallmark,3,190,0.95,2.53,-0.06,0.5227916349089063,"CES1, GCKR, GSTM4",0.7268951843000105
Toll-like Receptor Cascades R-HSA-168898,Reactome,3,156,1.16,1.03,-0.06,0.523264625379142,"IRF7, ITGB2, RPS6KA2",0.7268951843000105
RNA transport,KEGG,3,159,1.13,1.94,-0.06,0.5256940860025547,"EIF2S3, PABPC1L2A, PABPC1L2B",0.7268951843000105
Lipid and atherosclerosis,KEGG,3,189,0.95,1.41,-0.07,0.5274523384525043,"ERN1, HSPA1B, IRF7",0.7268951843000105
mTOR signaling pathway,KEGG,2,133,0.9,4.1,-0.07,0.5283504078908323,"RPS6KA2, SLC3A2",0.7268951843000105
Allograft Rejection,Hallmark,3,194,0.93,2.92,-0.07,0.5297524098787865,"IRF7, ITGB2, PTPRC",0.7268951843000105
Protein digestion and absorption,KEGG,2,100,1.2,2.34,-0.08,0.533285511220186,"COL6A5, SLC3A2",0.7268951843000105
MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155,Reactome,2,97,1.24,1.0,-0.09,0.5358310230164172,"IRF7, RPS6KA2",0.7268951843000105
Interferon Signaling R-HSA-913531,Reactome,3,165,1.09,2.67,-0.09,0.5363718422254414,"GBP6, HLA-DQA2, IRF7",0.7268951843000105
Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181,Reactome,2,98,1.23,1.0,-0.1,0.5408824714267525,"IRF7, RPS6KA2",0.7268951843000105
CDC42 GTPase Cycle R-HSA-9013148,Reactome,2,135,0.89,2.54,-0.1,0.5413741936096133,"ARHGAP27, TIAM1",0.7268951843000105
Wnt signaling pathway,KEGG,2,140,0.86,4.16,-0.11,0.5424886620871096,"TBL1X, TLE2",0.7268951843000105
Human T-cell leukemia virus 1 infection,KEGG,3,199,0.91,2.52,-0.11,0.5432167354832474,"HLA-DQA2, HLA-DQB1, ITGB2",0.7268951843000105
Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164,Reactome,2,99,1.21,1.0,-0.12,0.5458775468833849,"IRF7, RPS6KA2",0.7268951843000105
Transport Of Inorganic Cations/Anions And Amino Acids/Oligopeptides R-HSA-425393,Reactome,2,104,1.16,2.05,-0.12,0.5490849318921953,"SLC17A1, SLC3A2",0.7268951843000105
Th17 cell differentiation,KEGG,2,102,1.18,1.5,-0.12,0.549485337196982,"HLA-DQA2, HLA-DQB1",0.7268951843000105
Necroptosis,KEGG,2,135,0.89,1.65,-0.13,0.5512654940549621,"H2AC7, H2AC8",0.7268951843000105
Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138,Reactome,2,101,1.19,1.0,-0.14,0.5557007377352705,"IRF7, RPS6KA2",0.7268951843000105
Glutamatergic synapse,KEGG,2,111,1.08,3.3,-0.14,0.5563910839251793,"SHANK2, SHANK3",0.7268951843000105
Unfolded Protein Response,Hallmark,2,103,1.17,1.32,-0.14,0.5568244055830496,"ERN1, TUBB2A",0.7268951843000105
Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314,Reactome,3,178,1.01,3.4,-0.15,0.5584170248222563,"CHRNA2, RPS6KA2, UBD",0.7268951843000105
TCR Signaling R-HSA-202403,Reactome,2,107,1.12,2.02,-0.15,0.5592319700931366,"HLA-DQA2, PTPRC",0.7268951843000105
Signaling By NTRK1 (TRKA) R-HSA-187037,Reactome,2,111,1.08,2.94,-0.15,0.5597009116331887,"RPS6KA2, SHC2",0.7268951843000105
Phospholipid Metabolism R-HSA-1483257,Reactome,3,207,0.87,2.52,-0.15,0.5605251350200096,"PLAAT2, PNPLA7, TPTE",0.7268951843000105
MyD88-independent TLR4 Cascade R-HSA-166166,Reactome,2,102,1.18,1.0,-0.15,0.5605299401032311,"IRF7, RPS6KA2",0.7268951843000105
Cell-Cell Communication R-HSA-1500931,Reactome,2,114,1.06,3.55,-0.15,0.5613389857405775,"CDH4, SIRPA",0.7268951843000105
Interferon Gamma Response,Hallmark,3,180,1.0,2.93,-0.17,0.5670848025099156,"GBP6, IRF7, SP110",0.7276945446182158
Epstein-Barr virus infection,KEGG,3,175,1.03,2.08,-0.17,0.5671356059480045,"HLA-DQA2, HLA-DQB1, IRF7",0.7276945446182158
Neurotrophin signaling pathway,KEGG,2,116,1.04,2.3,-0.21,0.5816159044023295,"RPS6KA2, SHC2",0.7415290929171959
Osteoclast differentiation,KEGG,2,113,1.06,1.68,-0.22,0.5853538282642657,"FCGR2C, SIRPA",0.7415290929171959
Neuronal System R-HSA-112316,Reactome,5,379,0.79,5.97,-0.22,0.5858343723402758,"CHRNA2, RPS6KA2, SHANK2, SHANK3, UBD",0.7415290929171959
NOD-like receptor signaling pathway,KEGG,2,147,0.82,1.4,-0.24,0.5961342787015526,"CARD18, IRF7",0.7500243504027074
RAC1 GTPase Cycle R-HSA-9013149,Reactome,2,161,0.75,2.86,-0.25,0.59788417968045,"ARHGAP27, TIAM1",0.7500243504027074
Transmission Across Chemical Synapses R-HSA-112315,Reactome,3,240,0.75,3.88,-0.26,0.6009539147235343,"CHRNA2, RPS6KA2, UBD",0.7505246668325029
Protein processing in endoplasmic reticulum,KEGG,2,163,0.74,2.57,-0.27,0.607459210739198,"ERN1, HSPA1B",0.7547317948991598
Cell Cycle R-HSA-1640170,Reactome,8,613,0.78,6.45,-0.28,0.6096943681213853,"DNA2, H2AC7, H2BC13, H2BC15, H2BC4, H2BC5, TUBA4B, TUBB2A",0.7547317948991598
Cellular Response To Chemical Stress R-HSA-9711123,Reactome,2,176,0.68,3.17,-0.31,0.6210983982347482,"GSTA1, TBL1X",0.7654765346665098
Focal adhesion,KEGG,2,179,0.67,2.51,-0.36,0.641491911758056,"COL6A5, SHC2",0.7792274312554706
Transcriptional misregulation in cancer,KEGG,2,174,0.69,2.13,-0.36,0.6422991299334383,"H3C4, KDM6A",0.7792274312554706
Signaling By Rho GTPases R-HSA-194315,Reactome,7,588,0.72,5.89,-0.38,0.6467461232824836,"ARHGAP27, H2AC7, H2BC13, H2BC15, H2BC4, H2BC5, TIAM1",0.7792274312554706
Estrogen Response Late,Hallmark,2,190,0.63,2.98,-0.38,0.6493382163021507,"RPS6KA2, TIAM1",0.7792274312554706
Mitotic Spindle,Hallmark,2,186,0.65,2.66,-0.39,0.6503808730947459,"ARHGAP27, TIAM1",0.7792274312554706
Neutrophil Degranulation R-HSA-6798695,Reactome,5,427,0.7,4.28,-0.39,0.6516204517915479,"HGSNAT, HSPA1B, ITGB2, PTPRC, SIRPA",0.7792274312554706
"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542",Reactome,7,603,0.7,6.37,-0.39,0.651667068843543,"ARHGAP27, H2AC7, H2BC13, H2BC15, H2BC4, H2BC5, TIAM1",0.7792274312554706
Rap1 signaling pathway,KEGG,2,202,0.6,3.13,-0.43,0.6647142793797978,"ITGB2, TIAM1",0.7914606462106915
Metabolism Of Lipids R-HSA-556833,Reactome,9,713,0.76,3.39,-0.47,0.6790810107161419,"ACSBG2, CYP11B1, CYP11B2, GSTM4, OXCT2, PLAAT2, PNPLA7, TBL1X, TPTE",0.7998712980087985
Innate Immune System R-HSA-168249,Reactome,11,918,0.72,5.66,-0.48,0.6835438063217028,"DCD, FCN2, HGSNAT, HSPA1B, IRF7, ITGB2, MUC15, NCR2, PTPRC, RPS6KA2, SIRPA",0.7998712980087985
Axon Guidance R-HSA-422475,Reactome,5,491,0.61,5.51,-0.48,0.6857617744805723,"COL6A5, PTPRC, RPS6KA2, SHANK3, TIAM1",0.7998712980087985
heme Metabolism,Hallmark,2,192,0.63,1.89,-0.49,0.6887536560884786,"HBB, HBQ1",0.7998712980087985
Mitotic Anaphase R-HSA-68882,Reactome,2,216,0.56,2.84,-0.51,0.6936600499195781,"TUBA4B, TUBB2A",0.7998712980087985
Mitotic Metaphase And Anaphase R-HSA-2555396,Reactome,2,217,0.55,2.83,-0.51,0.6953235916920341,"TUBA4B, TUBB2A",0.7998712980087985
