pathway,database,overlap,pathway_size,fold_enrichment,vif,z_score,p_value,overlapping_genes,fdr_q
Disease R-HSA-1643685,Reactome,18,1593,0.68,9.22,-0.58,0.7188433707440594,"ABCC6, CNBP, DAD1, ELOA2, FMO3, FUT8, HCK, HNRNPK, MC2R, NLRP12, NOX1, PARP14, POLR2E, PTH2R, RPL11, RPL21, RPL26L1, TLR10",0.7727566235498637
Asparagine N-linked Glycosylation R-HSA-446203,Reactome,2,269,0.45,3.51,-0.63,0.7371610501850805,"DAD1, FUT8",0.7891599624387998
Hemostasis R-HSA-109582,Reactome,5,517,0.58,3.72,-0.65,0.7428870258618812,"GNAQ, HBG2, ITGAM, KNG1, TGFB3",0.7920035234395262
Metabolism Of Amino Acids And Derivatives R-HSA-71291,Reactome,3,354,0.51,3.22,-0.68,0.7508037025931389,"RPL11, RPL21, RPL26L1",0.7971496101606167
Metabolism Of Proteins R-HSA-392499,Reactome,17,1745,0.59,10.0,-0.76,0.7753828720455547,"ARSF, COPS3, CPB1, DAD1, FBXL13, FUT8, GALNTL5, GNAQ, HNRNPK, KBTBD6, KNG1, MDC1, RAB22A, RPL11, RPL21, RPL26L1, SEC61B",0.8189365562223485
Human papillomavirus infection,KEGG,2,280,0.43,2.62,-0.77,0.7804945976635929,"ATP6V1B2, TNN",0.8189365562223485
Metabolism Of Lipids R-HSA-556833,Reactome,7,713,0.59,3.39,-0.79,0.7854958584895193,"ACBD7, ALDH3B2, ARSF, BDH1, EHHADH, ORMDL2, SLC44A5",0.8189365562223485
Signaling By Receptor Tyrosine Kinases R-HSA-9006934,Reactome,3,469,0.38,4.81,-0.8,0.7890240041951355,"ATP6V1B2, NCK2, POLR2E",0.8189365562223485
Pathways in cancer,KEGG,4,478,0.5,3.13,-0.81,0.7913356016939581,"GNAQ, KNG1, MGST2, TGFB3",0.8189365562223485
Post-translational Protein Modification R-HSA-597592,Reactome,11,1261,0.52,7.69,-0.83,0.7958552255481857,"ARSF, COPS3, DAD1, FBXL13, FUT8, GALNTL5, HNRNPK, KBTBD6, KNG1, MDC1, RAB22A",0.8189365562223485
Signal Transduction R-HSA-162582,Reactome,21,2304,0.55,13.64,-0.83,0.7966692309309258,"ARHGAP8, ATP6V1B2, CCDC187, CCL7, EVC2, GNAQ, GREM2, IL32, KISS1R, KNG1, MC2R, MYL9, NCK2, NOX1, POLR2E, PPP1R15A, PTH2R, RASAL1, TACC3, TAS1R1, TGFB3",0.8189365562223485
MAPK signaling pathway,KEGG,2,288,0.42,2.44,-0.83,0.7970329652965189,"MAP3K5, TGFB3",0.8189365562223485
Signaling By Interleukins R-HSA-449147,Reactome,4,433,0.56,2.1,-0.84,0.7998915200311312,"HCK, IL32, ITGAM, PTPN20",0.8189365562223485
RNA Polymerase II Transcription R-HSA-73857,Reactome,5,941,0.32,10.27,-0.87,0.8091628800811264,"ELOA2, MDC1, MYL9, POLR2E, U2AF1",0.8251542413475518
Cell Cycle R-HSA-1640170,Reactome,3,613,0.29,6.45,-0.91,0.8195319089606282,"CDK5RAP2, MDC1, POLR2E",0.8287219133246144
Generic Transcription Pathway R-HSA-212436,Reactome,4,824,0.29,8.68,-0.92,0.8218690887267576,"ELOA2, MDC1, MYL9, POLR2E",0.8287219133246144
Cytokine Signaling In Immune System R-HSA-1280215,Reactome,6,650,0.56,2.63,-0.93,0.8236681824214123,"HCK, IL32, ITGAM, PTPN20, TRIM22, TRIM68",0.8287219133246144
Metabolism R-HSA-1430728,Reactome,19,1967,0.58,7.66,-0.94,0.8255098128853717,"ACBD7, ALDH3B2, APOC3, ARSF, BDH1, CA5A, CYP2B6, EHHADH, ENTPD6, FMO3, GNAQ, MGST2, NUDT1, ORMDL2, PARP14, RPL11, RPL21, RPL26L1, SLC44A5",0.8287219133246144
Gene Expression (Transcription) R-HSA-74160,Reactome,5,1074,0.28,11.21,-0.95,0.8291691884693084,"ELOA2, MDC1, MYL9, POLR2E, U2AF1",0.8291691884693084
