pathway,database,overlap,pathway_size,fold_enrichment,vif,z_score,p_value,overlapping_genes,fdr_q
Collagen Formation R-HSA-1474290,Reactome,2,86,1.4,2.05,0.04,0.48351352155207605,"COL20A1, COL23A1",0.7566199462945906
"Transport Of Bile Salts And Organic Acids, Metal Ions And Amine Compounds R-HSA-425366",Reactome,2,86,1.4,2.17,0.04,0.48398975324496873,"SLC11A2, SLC16A1",0.7566199462945906
Viral protein interaction with cytokine and cytokine receptor,KEGG,2,86,1.4,2.45,0.04,0.4849211135138558,"PF4, PF4V1",0.7566199462945906
"Cell Cycle, Mitotic R-HSA-69278",Reactome,9,499,1.08,4.75,0.03,0.4867985310911687,"CEP70, CEP72, GOLGA2, H2AC4, H2BC3, POM121, POM121C, PPP2R2D, TUBAL3",0.7566199462945906
GABAergic synapse,KEGG,2,87,1.38,1.94,0.03,0.4871403041726895,"GABRR3, SLC38A5",0.7566199462945906
Gap junction,KEGG,2,87,1.38,1.94,0.03,0.48715802607153247,"EGF, TUBAL3",0.7566199462945906
Telomere Maintenance R-HSA-157579,Reactome,2,86,1.4,3.66,0.03,0.48764982944375623,"H2AC4, H2BC3",0.7566199462945906
Oxidative Stress Induced Senescence R-HSA-2559580,Reactome,2,88,1.37,2.09,0.02,0.49153142906938035,"H2AC4, H2BC3",0.7566199462945906
Cytokine-cytokine receptor interaction,KEGG,5,267,1.13,2.85,0.02,0.4931153038572271,"IFNE, IL17RE, IL36B, PF4, PF4V1",0.7566199462945906
Influenza Infection R-HSA-168255,Reactome,3,148,1.22,5.69,0.01,0.4957778686728418,"POM121, POM121C, RPL36AL",0.7566199462945906
Hematopoietic cell lineage,KEGG,2,90,1.34,2.11,0.0,0.49920651963165197,"CD36, GP5",0.7566199462945906
Anchoring Of Basal Body To Plasma Membrane R-HSA-5620912,Reactome,2,91,1.32,2.17,-0.01,0.5029234678819411,"CEP70, CEP72",0.7566199462945906
Sensory Perception R-HSA-9709957,Reactome,9,546,0.99,11.02,-0.01,0.5032287354958008,"OPN1SW, OR10J5, OR13C8, OR1Q1, OR1S2, OR51B4, OR5B21, OR6A2, OR9Q1",0.7566199462945906
Protein Folding R-HSA-391251,Reactome,2,91,1.32,1.66,-0.01,0.5033416093327896,"CCT6B, TUBAL3",0.7566199462945906
UCH Proteinases R-HSA-5689603,Reactome,2,91,1.32,1.5,-0.01,0.503516532850282,"H2AC25, H2AC4",0.7566199462945906
Extracellular Matrix Organization R-HSA-1474244,Reactome,5,273,1.1,2.92,-0.01,0.5043973227968992,"COL20A1, COL23A1, ICAM2, MMP19, SPOCK3",0.7566199462945906
Measles,KEGG,2,122,0.99,1.71,-0.02,0.5061986854608588,"HSPA1L, OAS3",0.7566199462945906
RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of HSCs R-HSA-8939236,Reactome,2,92,1.31,1.52,-0.02,0.5078787512851292,"H2AC4, H2BC3",0.7566199462945906
Class A/1 (Rhodopsin-like Receptors) R-HSA-373076,Reactome,5,308,0.98,6.67,-0.02,0.5084407905000667,"GPR31, GPR68, NLRP3, OPN1SW, PF4",0.7566199462945906
DNA Replication Pre-Initiation R-HSA-69002,Reactome,2,123,0.98,2.28,-0.02,0.5084676724882891,"H2AC4, H2BC3",0.7566199462945906
Cargo Recognition For Clathrin-Mediated Endocytosis R-HSA-8856825,Reactome,2,92,1.31,1.21,-0.02,0.5088418322537753,"EGF, NLRP3",0.7566199462945906
Transport To Golgi And Subsequent Modification R-HSA-948021,Reactome,3,154,1.17,2.71,-0.02,0.5093171444968764,"GOLGA2, MOGAT2, TRAPPC6A",0.7566199462945906
Fatty Acid Metabolism,Hallmark,3,154,1.17,2.62,-0.02,0.5094677124965707,"ADH1C, ADH7, CD36",0.7566199462945906
Cell Cycle R-HSA-1640170,Reactome,10,613,0.98,6.45,-0.02,0.5097725077940468,"CEP70, CEP72, GOLGA2, H2AC4, H2BC3, POM121, POM121C, PPP2R2D, SYCE1, TUBAL3",0.7566199462945906
ER To Golgi Anterograde Transport R-HSA-199977,Reactome,2,124,0.97,2.92,-0.03,0.5101868012728848,"GOLGA2, TRAPPC6A",0.7566199462945906
Complement,Hallmark,3,186,0.97,3.26,-0.03,0.5118226301369293,"APOC1, CD36, L3MBTL4",0.7566199462945906
Diseases Of Glycosylation R-HSA-3781865,Reactome,2,126,0.95,2.49,-0.04,0.5168092674493227,"ADAMTSL5, MOGAT2",0.7566199462945906
Yersinia infection,KEGG,2,125,0.96,1.43,-0.05,0.5184082816512499,"NLRC4, NLRP3",0.7566199462945906
SARS-CoV-2-host Interactions R-HSA-9705683,Reactome,3,159,1.13,3.41,-0.05,0.5193718969670486,"NLRP3, POM121, POM121C",0.7566199462945906
Ub-specific Processing Proteases R-HSA-5689880,Reactome,3,157,1.15,2.0,-0.05,0.519547614545619,"H2AC25, H2AC4, H2BC3",0.7566199462945906
Estrogen Response Early,Hallmark,3,189,0.95,2.76,-0.05,0.5196153783079193,"BAG1, PLAAT3, SLC16A1",0.7566199462945906
Chromatin Modifying Enzymes R-HSA-3247509,Reactome,4,223,1.08,4.46,-0.05,0.5207114732973366,"DPEP3, H2AC25, H2AC4, H2BC3",0.7566199462945906
Estrogen Response Late,Hallmark,3,190,0.95,2.98,-0.05,0.5210146194802875,"BAG1, PLAAT3, SLC16A1",0.7566199462945906
Spliceosome,KEGG,2,126,0.95,1.55,-0.05,0.521304912593742,"HSPA1L, U2AF1L4",0.7566199462945906
Lysosome,KEGG,2,127,0.95,1.92,-0.06,0.5223790928012569,"AP1S2, SLC11A2",0.7566199462945906
Xenobiotic Metabolism,Hallmark,3,190,0.95,2.53,-0.06,0.5227916349089063,"ADH1C, ADH7, CD36",0.7566199462945906
Cellular Senescence R-HSA-2559583,Reactome,3,158,1.14,1.94,-0.06,0.5227957910931701,"DAND5, H2AC4, H2BC3",0.7566199462945906
HIV Life Cycle R-HSA-162587,Reactome,2,130,0.93,3.51,-0.06,0.5236858736350983,"POM121, POM121C",0.7566199462945906
Transcriptional Regulation By RUNX1 R-HSA-8878171,Reactome,3,191,0.94,2.28,-0.07,0.5264232586462059,"H2AC4, H2BC3, PF4",0.7566199462945906
RNA transport,KEGG,3,159,1.13,1.81,-0.07,0.5265851432614572,"POM121, POM121C, SUMO2",0.7566199462945906
Lipid and atherosclerosis,KEGG,3,189,0.95,1.41,-0.07,0.5274523384525043,"CD36, HSPA1L, NLRP3",0.7566199462945906
Clathrin-mediated Endocytosis R-HSA-8856828,Reactome,2,128,0.94,1.54,-0.07,0.5286319341504188,"EGF, NLRP3",0.7566199462945906
Allograft Rejection,Hallmark,3,194,0.93,2.92,-0.07,0.5297524098787865,"NLRP3, PF4, SIT1",0.7566199462945906
tRNA Processing R-HSA-72306,Reactome,2,99,1.21,2.23,-0.08,0.5307572315115159,"POM121, POM121C",0.7566199462945906
Protein processing in endoplasmic reticulum,KEGG,3,163,1.11,2.57,-0.08,0.5321800990096597,"BAG1, HSPA1L, NSFL1C",0.7566199462945906
Inflammatory Response,Hallmark,3,198,0.91,3.68,-0.09,0.5339797347313445,"HAS2, NLRP3, SLC11A2",0.7566199462945906
Interferon Signaling R-HSA-913531,Reactome,3,165,1.09,2.67,-0.09,0.5363718422254414,"OAS3, POM121, POM121C",0.7566199462945906
Coagulation,Hallmark,2,134,0.9,2.73,-0.09,0.5372995306926246,"APOC1, PF4",0.7566199462945906
Signaling By NOTCH R-HSA-157118,Reactome,3,195,0.93,1.79,-0.1,0.5406691294812107,"EGF, H2AC4, H2BC3",0.7566199462945906
CDC42 GTPase Cycle R-HSA-9013148,Reactome,2,135,0.89,2.54,-0.1,0.5413741936096133,"ARHGAP40, GOLGA8R",0.7566199462945906
Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807,Reactome,2,101,1.19,1.76,-0.11,0.5420525497246623,"CD36, NANOS2",0.7566199462945906
Hemostasis R-HSA-109582,Reactome,8,517,0.93,3.72,-0.11,0.5430811963147987,"ABCC4, CD36, EGF, GP5, NANOS2, PF4, PF4V1, SLC16A1",0.7566199462945906
Deubiquitination R-HSA-5688426,Reactome,4,228,1.06,1.94,-0.11,0.5434361671134043,"H2AC25, H2AC4, H2BC3, NLRP3",0.7566199462945906
G Alpha (Q) Signaling Events R-HSA-416476,Reactome,3,200,0.9,2.7,-0.11,0.5439113616176506,"GPR68, GPRC6A, NLRP3",0.7566199462945906
GPCR Ligand Binding R-HSA-500792,Reactome,6,415,0.87,8.74,-0.12,0.5472044993310936,"GPR31, GPR68, GPRC6A, NLRP3, OPN1SW, PF4",0.7566199462945906
Asparagine N-linked Glycosylation R-HSA-446203,Reactome,4,269,0.89,3.51,-0.12,0.5482966862676871,"FUOM, GOLGA2, MOGAT2, TRAPPC6A",0.7566199462945906
HIV Infection R-HSA-162906,Reactome,3,208,0.87,4.12,-0.12,0.5490678428031733,"AP1S2, POM121, POM121C",0.7566199462945906
Shigellosis,KEGG,4,233,1.03,2.39,-0.12,0.5497134740407191,"MYL10, NLRC4, NLRP3, U2AF1L4",0.7566199462945906
Chromosome Maintenance R-HSA-73886,Reactome,2,110,1.09,3.82,-0.13,0.550128167979112,"H2AC4, H2BC3",0.7566199462945906
Salmonella infection,KEGG,4,235,1.02,2.75,-0.13,0.5502928079200758,"MYL10, NLRC4, NLRP3, TUBAL3",0.7566199462945906
Necroptosis,KEGG,2,135,0.89,1.65,-0.13,0.5512654940549621,"H2AC4, NLRP3",0.7566199462945906
Metabolism Of Carbohydrates R-HSA-71387,Reactome,4,267,0.9,2.38,-0.14,0.5547409688181446,"HAS2, MAN2B2, POM121, POM121C",0.7566199462945906
Phagosome,KEGG,2,135,0.89,1.4,-0.14,0.5556773332024743,"CD36, TUBAL3",0.7566199462945906
Assembly Of Pre-Replicative Complex R-HSA-68867,Reactome,2,106,1.13,1.96,-0.14,0.5568664540371533,"H2AC4, H2BC3",0.7566199462945906
Viral carcinogenesis,KEGG,3,178,1.01,3.53,-0.14,0.5573995199535053,"H2BC3, H4C11, H4C2",0.7566199462945906
DNA Repair R-HSA-73894,Reactome,4,277,0.87,3.64,-0.15,0.5598481417450172,"EME2, H2AC4, H2BC3, SUMO2",0.7566199462945906
Phospholipid Metabolism R-HSA-1483257,Reactome,3,207,0.87,2.52,-0.15,0.5605251350200096,"CPNE7, PCTP, PLAAT3",0.7566199462945906
Cellular Responses To Stress R-HSA-2262752,Reactome,10,689,0.87,7.98,-0.16,0.5624766206892391,"BAG1, DAND5, H2AC4, H2BC3, HSPA1L, NLRP3, POM121, POM121C, RLN1, RPL36AL",0.7566199462945906
Cellular Responses To Stimuli R-HSA-8953897,Reactome,10,693,0.87,8.08,-0.16,0.5647450820817507,"BAG1, DAND5, H2AC4, H2BC3, HSPA1L, NLRP3, POM121, POM121C, RLN1, RPL36AL",0.7566199462945906
Hippo signaling pathway,KEGG,2,148,0.81,2.9,-0.17,0.5694062793559539,"NKD2, PPP2R2D",0.7566199462945906
DNA Replication R-HSA-69306,Reactome,2,151,0.8,3.39,-0.18,0.5704161022419552,"H2AC4, H2BC3",0.7566199462945906
Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851,Reactome,2,156,0.77,4.08,-0.19,0.5734192970649273,"DPEP3, NLRP3",0.7566199462945906
Late Phase Of HIV Life Cycle R-HSA-162599,Reactome,2,120,1.0,3.53,-0.19,0.5749690504764571,"POM121, POM121C",0.7566199462945906
Influenza A,KEGG,2,150,0.8,2.62,-0.2,0.5776547468558002,"NLRP3, OAS3",0.7566199462945906
Apoptosis,KEGG,2,161,0.75,4.47,-0.2,0.5786535572977194,"PARP4, TUBAL3",0.7566199462945906
Processing Of Capped Intron-Containing Pre-mRNA R-HSA-72203,Reactome,3,228,0.79,4.16,-0.2,0.5802452183682756,"POM121, POM121C, U2AF1L4",0.7566199462945906
Interleukin-1 Family Signaling R-HSA-446652,Reactome,2,149,0.81,2.08,-0.21,0.5843243607054807,"IL36B, PTPN20",0.7566199462945906
Coronavirus disease,KEGG,3,208,0.87,1.37,-0.21,0.5848120774123386,"NLRP3, OAS3, RPL36AL",0.7566199462945906
Metabolism Of Water-Soluble Vitamins And Cofactors R-HSA-196849,Reactome,2,116,1.04,2.03,-0.22,0.586875572891115,"PARP4, SLC22A13",0.7566199462945906
Infectious Disease R-HSA-5663205,Reactome,12,854,0.85,7.41,-0.22,0.5881364924030433,"AP1S2, DPEP3, H2AC25, H2AC4, H2BC3, MOGAT2, NANOS2, NLRP3, PARP4, POM121, POM121C, RPL36AL",0.7566199462945906
Metabolism Of Steroids R-HSA-8957322,Reactome,2,147,0.82,1.65,-0.22,0.5887733385468026,"DAND5, SUMO2",0.7566199462945906
AMPK signaling pathway,KEGG,2,120,1.0,2.22,-0.24,0.5941385001521732,"CD36, PPP2R2D",0.7566199462945906
PPARA Activates Gene Expression R-HSA-1989781,Reactome,2,115,1.05,1.55,-0.24,0.5958188923926437,"CD36, DAND5",0.7566199462945906
Post-translational Protein Modification R-HSA-597592,Reactome,18,1261,0.86,7.69,-0.25,0.5972358923907921,"ADAMTSL5, AMTN, ASB16, FBXO27, FUOM, GOLGA2, H2AC25, H2AC4, H2BC3, LYPD8, MBD1, MOGAT2, NLRP3, POM121, POM121C, RAB40B, SUMO2, TRAPPC6A",0.7566199462945906
Transport Of Small Molecules R-HSA-382551,Reactome,9,680,0.8,7.69,-0.26,0.6007739478997809,"ABCA9, ABCC4, ABCC6, APOC1, NLRP3, SLC11A2, SLC16A1, SLC2A7, SLC38A5",0.7566199462945906
Tight junction,KEGG,2,162,0.74,2.65,-0.26,0.6038714998178267,"PPP2R2D, TUBAL3",0.7566199462945906
Regulation Of Lipid Metabolism By PPARalpha R-HSA-400206,Reactome,2,117,1.03,1.47,-0.27,0.6049666845591412,"CD36, DAND5",0.7566199462945906
Cilium Assembly R-HSA-5617833,Reactome,2,172,0.7,3.66,-0.27,0.6062182742449235,"CEP70, CEP72",0.7566199462945906
Myogenesis,Hallmark,2,190,0.63,5.92,-0.27,0.6071792050492645,"BAG1, CD36",0.7566199462945906
JAK-STAT signaling pathway,KEGG,2,148,0.81,1.15,-0.28,0.6094994011817536,"EGF, IFNE",0.7566199462945906
TCF Dependent Signaling In Response To WNT R-HSA-201681,Reactome,2,177,0.68,3.21,-0.31,0.6222314677320473,"H2AC4, H2BC3",0.7690888224168275
Peptide Ligand-Binding Receptors R-HSA-375276,Reactome,2,181,0.66,3.41,-0.32,0.6253909887856478,"NLRP3, PF4",0.7690888224168275
G2/M Transition R-HSA-69275,Reactome,2,171,0.7,2.39,-0.33,0.6286182451249227,"CEP70, CEP72",0.7690888224168275
Mitotic Prometaphase R-HSA-68877,Reactome,2,171,0.7,2.35,-0.33,0.6295090162878942,"CEP70, CEP72",0.7690888224168275
Interferon Gamma Response,Hallmark,2,180,0.67,2.93,-0.34,0.6331875140424048,"DDX60, OAS3",0.7690888224168275
Vesicle-mediated Transport R-HSA-5653656,Reactome,7,582,0.72,6.55,-0.35,0.6353202628682343,"AP1S2, CD36, EGF, GOLGA2, GOLGA8B, NLRP3, TRAPPC6A",0.7690888224168275
KRAS Signaling Up,Hallmark,2,189,0.64,3.41,-0.35,0.63834862348927,"H2BC3, NAP1L2",0.7690888224168275
Mitotic G2-G2/M Phases R-HSA-453274,Reactome,2,173,0.7,2.19,-0.35,0.6385336210806377,"CEP70, CEP72",0.7690888224168275
Focal adhesion,KEGG,2,179,0.67,2.51,-0.36,0.641491911758056,"EGF, MYL10",0.769537105692385
Pathogenic Escherichia coli infection,KEGG,2,187,0.64,3.0,-0.37,0.6436878397911046,"NLRP3, TUBAL3",0.769537105692385
Disease R-HSA-1643685,Reactome,21,1593,0.79,9.22,-0.37,0.6460311504578047,"ABCC6, ADAMTSL5, AP1S2, CD36, DPEP3, EGF, GOLGA2, GP5, H2AC25, H2AC4, H2BC3, MOGAT2, NANOS2, NLRP3, OPN1SW, PARP4, POM121, POM121C, RPL36AL, SLC11A2, SLC16A1",0.769537105692385
Chemokine signaling pathway,KEGG,2,174,0.69,1.9,-0.39,0.6504762663177011,"PF4, PF4V1",0.7700419589778218
Fatty Acid Metabolism R-HSA-8978868,Reactome,2,168,0.72,1.53,-0.39,0.6512083233330962,"DPEP3, PCTP",0.7700419589778218
Membrane Trafficking R-HSA-199991,Reactome,6,546,0.66,6.95,-0.4,0.6547084861613851,"AP1S2, EGF, GOLGA2, GOLGA8B, NLRP3, TRAPPC6A",0.7713656346046864
Neddylation R-HSA-8951664,Reactome,2,226,0.53,4.7,-0.42,0.6645561403933482,"ASB16, FBXO27",0.7726335894779688
Rap1 signaling pathway,KEGG,2,202,0.6,3.13,-0.43,0.6647142793797978,"EGF, FARP2",0.7726335894779688
Metabolism Of Vitamins And Cofactors R-HSA-196854,Reactome,2,174,0.69,1.56,-0.43,0.6652714704340615,"PARP4, SLC22A13",0.7726335894779688
Neuroactive ligand-receptor interaction,KEGG,3,334,0.54,6.7,-0.43,0.6653233687171398,"GABRR3, RLN1, TAAR2",0.7726335894779688
G Alpha (I) Signaling Events R-HSA-418594,Reactome,3,300,0.6,4.17,-0.44,0.6714658354949634,"GPR31, OPN1SW, PF4",0.7731937359312372
Leishmania Infection R-HSA-9658195,Reactome,2,224,0.54,3.63,-0.48,0.6830766995484286,"DPEP3, NLRP3",0.7731937359312372
heme Metabolism,Hallmark,2,192,0.63,1.89,-0.49,0.6887536560884786,"ERMAP, SLC11A2",0.7731937359312372
Developmental Biology R-HSA-1266738,Reactome,10,919,0.65,8.11,-0.49,0.6891869876103807,"CD36, DAND5, FARP2, H2AC4, H2BC3, KRT16, KRT32, KRT76, KRTAP15-1, RPL36AL",0.7731937359312372
RHO GTPase Cycle R-HSA-9012999,Reactome,4,404,0.6,4.69,-0.49,0.6896205682713828,"ARHGAP40, FARP2, GOLGA8R, NSFL1C",0.7731937359312372
GPCR Downstream Signaling R-HSA-388396,Reactome,6,590,0.61,6.29,-0.5,0.6911236264850158,"GPR31, GPR68, GPRC6A, NLRP3, OPN1SW, PF4",0.7731937359312372
Metabolism Of Proteins R-HSA-392499,Reactome,21,1745,0.72,10.0,-0.5,0.6931466931833913,"ADAMTSL5, AMTN, ASB16, CCT6B, FBXO27, FUOM, GOLGA2, H2AC25, H2AC4, H2BC3, LYPD8, MBD1, MOGAT2, NLRP3, POM121, POM121C, RAB40B, RPL36AL, SUMO2, TRAPPC6A, TUBAL3",0.7731937359312372
Mitotic Anaphase R-HSA-68882,Reactome,2,216,0.56,2.84,-0.51,0.6936600499195781,"POM121, TUBAL3",0.7731937359312372
Mitotic Metaphase And Anaphase R-HSA-2555396,Reactome,2,217,0.55,2.83,-0.51,0.6953235916920341,"POM121, TUBAL3",0.7731937359312372
Signaling By Rho GTPases R-HSA-194315,Reactome,6,588,0.61,5.89,-0.51,0.6957225754685327,"ARHGAP40, FARP2, GOLGA8R, H2AC4, H2BC3, NSFL1C",0.7731937359312372
Regulation of actin cytoskeleton,KEGG,2,207,0.58,2.33,-0.52,0.6973966833172798,"EGF, MYL10",0.7731937359312372
"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542",Reactome,6,603,0.6,6.37,-0.52,0.6979887302992528,"ARHGAP40, FARP2, GOLGA8R, H2AC4, H2BC3, NSFL1C",0.7731937359312372
Endocytosis,KEGG,2,211,0.57,2.49,-0.52,0.6980461353206188,"FOLR3, HSPA1L",0.7731937359312372
Diseases Of Metabolism R-HSA-5668914,Reactome,2,227,0.53,3.02,-0.53,0.7032335325286015,"ADAMTSL5, MOGAT2",0.7731937359312372
Signaling By GPCR R-HSA-372790,Reactome,6,638,0.57,7.4,-0.54,0.704067601019464,"GPR31, GPR68, GPRC6A, NLRP3, OPN1SW, PF4",0.7731937359312372
RHO GTPase Effectors R-HSA-195258,Reactome,2,241,0.5,3.54,-0.54,0.7059164012007351,"H2AC4, H2BC3",0.7731937359312372
Cytokine Signaling In Immune System R-HSA-1280215,Reactome,8,650,0.74,2.63,-0.54,0.7063745241840933,"CD36, IL17RE, IL36B, NANOS2, OAS3, POM121, POM121C, PTPN20",0.7731937359312372
Organelle Biogenesis And Maintenance R-HSA-1852241,Reactome,2,258,0.47,4.12,-0.55,0.7102179609241899,"CEP70, CEP72",0.7747832300991162
Amyotrophic lateral sclerosis,KEGG,3,318,0.57,3.17,-0.57,0.7153828756443275,"POM121, POM121C, TUBAL3",0.7759603423786449
Prion disease,KEGG,2,244,0.49,3.27,-0.57,0.7169685044811343,"HSPA1L, TUBAL3",0.7759603423786449
Signaling By Interleukins R-HSA-449147,Reactome,5,433,0.69,2.1,-0.58,0.7184817984987453,"CD36, IL17RE, IL36B, NANOS2, PTPN20",0.7759603423786449
Ras signaling pathway,KEGG,2,223,0.54,2.24,-0.6,0.726508351481612,"EGF, PLAAT3",0.7779714737039662
Signaling By WNT R-HSA-195721,Reactome,2,255,0.47,3.37,-0.6,0.726531835131318,"H2AC4, H2BC3",0.7779714737039662
PIP3 Activates AKT Signaling R-HSA-1257604,Reactome,2,260,0.46,3.52,-0.61,0.7275473967046351,"DPEP3, EGF",0.7779714737039662
Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169,Reactome,3,356,0.51,3.82,-0.63,0.7343953445834408,"ASB16, CD36, FBXO27",0.7782367402401716
Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168,Reactome,2,293,0.41,4.46,-0.63,0.7347663500659768,"ASB16, FBXO27",0.7782367402401716
Metabolism Of Lipids R-HSA-556833,Reactome,8,713,0.67,3.39,-0.63,0.7350013657823844,"CD36, CPNE7, DAND5, DPEP3, MOGAT2, PCTP, PLAAT3, SUMO2",0.7782367402401716
Gene Expression (Transcription) R-HSA-74160,Reactome,9,1074,0.5,11.21,-0.66,0.7437928337358857,"DAND5, DPEP3, H2AC4, H2BC3, NLRC4, PF4, POM121, POM121C, U2AF1L4",0.7849800590567654
Metabolism Of RNA R-HSA-8953854,Reactome,4,608,0.4,8.87,-0.66,0.7466557926439492,"POM121, POM121C, RPL36AL, U2AF1L4",0.785443106547531
Adaptive Immune System R-HSA-1280218,Reactome,7,663,0.63,3.44,-0.67,0.7499400601760347,"AP1S2, ASB16, BTN2A1, BTNL2, CD36, FBXO27, ICAM2",0.7863449174661334
RNA Polymerase II Transcription R-HSA-73857,Reactome,7,941,0.45,10.27,-0.71,0.7612973511364189,"DAND5, DPEP3, H2AC4, H2BC3, NLRC4, PF4, U2AF1L4",0.7956785218329024
Intracellular Signaling By Second Messengers R-HSA-9006925,Reactome,2,297,0.4,3.38,-0.73,0.7679719747794249,"DPEP3, EGF",0.7975554097331997
Generic Transcription Pathway R-HSA-212436,Reactome,6,824,0.44,8.68,-0.73,0.768016320483822,"DAND5, DPEP3, H2AC4, H2BC3, NLRC4, PF4",0.7975554097331997
Human papillomavirus infection,KEGG,2,280,0.43,2.62,-0.77,0.7804945976635929,"EGF, PPP2R2D",0.8044818715142434
Transcriptional Regulation By TP53 R-HSA-3700989,Reactome,2,333,0.36,3.89,-0.78,0.7814708652018163,"DPEP3, NLRC4",0.8044818715142434
PI3K-Akt signaling pathway,KEGG,2,318,0.38,3.42,-0.79,0.7845883122411488,"EGF, PPP2R2D",0.8044818715142434
Metabolism R-HSA-1430728,Reactome,21,1967,0.64,7.66,-0.8,0.7881195351395902,"ADH1A, ADH1B, ADH1C, ADH7, AS3MT, CD36, CPNE7, DAND5, DPEP3, HAS2, MAN2B2, MOGAT2, PARP4, PCTP, PLAAT3, POM121, POM121C, RPL36AL, SLC16A1, SLC22A13, SUMO2",0.8044818715142434
Signaling By Receptor Tyrosine Kinases R-HSA-9006934,Reactome,3,469,0.38,4.81,-0.8,0.7890240041951355,"EGF, RIT2, SPRY1",0.8044818715142434
Innate Immune System R-HSA-168249,Reactome,8,918,0.52,5.66,-0.81,0.7920761892149788,"CD36, DEFB115, FOLR3, ICAM2, NANOS2, NLRC4, NLRP3, PGLYRP3",0.8044818715142434
Immune System R-HSA-168256,Reactome,19,1760,0.65,6.13,-0.82,0.79465023449745,"AP1S2, ASB16, BTN2A1, BTNL2, CD36, DEFB115, FBXO27, FOLR3, ICAM2, IL17RE, IL36B, NANOS2, NLRC4, NLRP3, OAS3, PGLYRP3, POM121, POM121C, PTPN20",0.8044818715142434
Signal Transduction R-HSA-162582,Reactome,21,2304,0.55,13.64,-0.83,0.7966692309309258,"ADH1A, ADH1C, ADH7, APOC1, ARHGAP40, DAND5, DPEP3, EGF, FARP2, GOLGA8R, GPR31, GPR68, GPRC6A, H2AC4, H2BC3, NLRP3, NSFL1C, OPN1SW, PF4, RIT2, SPRY1",0.8044818715142434
MAPK signaling pathway,KEGG,2,288,0.42,2.44,-0.83,0.7970329652965189,"EGF, HSPA1L",0.8044818715142434
Axon Guidance R-HSA-422475,Reactome,2,491,0.24,5.51,-0.94,0.8270631248500541,"FARP2, RPL36AL",0.8292207603177019
Neutrophil Degranulation R-HSA-6798695,Reactome,2,427,0.28,4.28,-0.95,0.8280240110516864,"CD36, FOLR3",0.8292207603177019
Nervous System Development R-HSA-9675108,Reactome,2,512,0.23,5.8,-0.95,0.8292207603177018,"FARP2, RPL36AL",0.8292207603177019
