pathway,database,overlap,pathway_size,fold_enrichment,vif,z_score,p_value,overlapping_genes,fdr_q
Toxoplasmosis,KEGG,3,103,1.75,2.08,0.42,0.33658224773202866,"HLA-DPA1, HLA-DPB1, IRGM",0.6254404055356196
Herpes simplex virus 1 infection,KEGG,4,154,1.56,2.21,0.4,0.34461456828491366,"CD74, HLA-DPA1, HLA-DPB1, IFNB1",0.6254404055356196
Influenza A,KEGG,4,150,1.6,2.62,0.4,0.34505134292777917,"HLA-DPA1, HLA-DPB1, IFNB1, TNFRSF10B",0.6254404055356196
TNF signaling pathway,KEGG,3,106,1.7,2.1,0.39,0.349021553734134,"CX3CL1, IFNB1, MLKL",0.6254404055356196
TCR Signaling R-HSA-202403,Reactome,3,107,1.69,2.02,0.38,0.3502077282962637,"HLA-DPA1, HLA-DQB2, TARP",0.6254404055356196
Tuberculosis,KEGG,4,156,1.54,2.21,0.38,0.3507530558813512,"CD74, HLA-DPA1, HLA-DPB1, IFNB1",0.6254404055356196
Inflammatory bowel disease,KEGG,2,61,1.97,1.63,0.38,0.35128133564507613,"HLA-DPA1, HLA-DPB1",0.6254404055356196
Cytochrome P450 - Arranged By Substrate Type R-HSA-211897,Reactome,2,55,2.19,2.67,0.38,0.3524307047065793,"CYP39A1, CYP3A43",0.6254404055356196
Retinol metabolism,KEGG,2,58,2.07,3.41,0.3,0.3827646102686043,"ADH7, UGT1A10",0.6745222502635544
Interferon Signaling R-HSA-913531,Reactome,4,165,1.46,2.67,0.28,0.3884009262521645,"GBP2, HLA-DPA1, HLA-DQB2, IFNB1",0.6797016209412878
Deubiquitination R-HSA-5688426,Reactome,5,228,1.32,1.8,0.28,0.39141673475521493,"H2BC11, H2BC12, H2BC13, H2BC15, H2BC17",0.6802552907469942
Leishmaniasis,KEGG,2,69,1.74,2.02,0.23,0.4074361993770769,"HLA-DPA1, HLA-DPB1",0.7012886545912359
C-type Lectin Receptors (CLRs) R-HSA-5621481,Reactome,3,122,1.48,2.12,0.23,0.40908504851155425,"CLEC6A, MUC15, RNASE3",0.7012886545912359
Innate Immune System R-HSA-168249,Reactome,18,918,1.18,7.26,0.22,0.41256270244353427,"C8A, CLEC6A, CTSG, CTSL, CTSV, FCN3, GZMM, IFNB1, ITLN1, MUC15, NCR2, PLA2G2A, PRTN3, RNASE2, RNASE3, RNASE8, SIRPA, TARP",0.7024716284849367
Chromatin Modifying Enzymes R-HSA-3247509,Reactome,5,223,1.35,4.46,0.2,0.4216198106175646,"H2BC11, H2BC12, H2BC13, H2BC15, H2BC17",0.7130751159438006
Lysosome,KEGG,3,127,1.42,2.22,0.18,0.4278837508509146,"CTSG, CTSL, CTSV",0.7188447014295366
Peptide Ligand-Binding Receptors R-HSA-375276,Reactome,4,181,1.33,3.41,0.16,0.43831012282807263,"CX3CL1, FPR3, INSL5, SSTR4",0.72838038049271
Metabolism of xenobiotics by cytochrome P450,KEGG,2,63,1.91,8.56,0.15,0.4393405469638568,"ADH7, UGT1A10",0.72838038049271
RHO GTPase Effectors R-HSA-195258,Reactome,5,241,1.25,3.54,0.13,0.44713369023517063,"H2BC11, H2BC12, H2BC13, H2BC15, H2BC17",0.7298992558082885
Phagosome,KEGG,3,135,1.34,2.2,0.12,0.45365064262723664,"CTSL, HLA-DPA1, HLA-DPB1",0.7298992558082885
Cell Cycle Checkpoints R-HSA-69620,Reactome,5,247,1.22,2.94,0.11,0.45424111438436365,"H2BC11, H2BC12, H2BC13, H2BC15, H2BC17",0.7298992558082885
G Alpha (I) Signaling Events R-HSA-418594,Reactome,6,300,1.2,4.17,0.11,0.4545238876480384,"CX3CL1, FPR3, INSL5, SSTR4, TAS2R14, UBD",0.7298992558082885
Complement and coagulation cascades,KEGG,2,74,1.63,4.67,0.11,0.4547388220710369,"C8A, F11",0.7298992558082885
Drug metabolism,KEGG,3,127,1.42,7.42,0.1,0.46044522731264553,"ADH7, TYMP, UGT1A10",0.7343809954606751
Signaling By WNT R-HSA-195721,Reactome,5,255,1.18,3.37,0.07,0.4721427812365835,"H2BC11, H2BC12, H2BC13, H2BC15, H2BC17",0.7451207768286598
Adaptive Immune System R-HSA-1280218,Reactome,12,663,1.09,4.79,0.07,0.47309255671660944,"CD160, CD300LG, CD74, CTSL, CTSV, HLA-DPA1, HLA-DQB2, KLRC1, NCR2, RNASE3, TARP, UBE2D4",0.7451207768286598
Collagen Formation R-HSA-1474290,Reactome,2,86,1.4,2.05,0.04,0.48351352155207605,"CTSL, CTSV",0.7480034536848457
Viral protein interaction with cytokine and cytokine receptor,KEGG,2,86,1.4,2.45,0.04,0.4849211135138558,"CX3CL1, TNFRSF10B",0.7480034536848457
Th1 and Th2 cell differentiation,KEGG,2,87,1.38,1.63,0.04,0.48597235573723924,"HLA-DPA1, HLA-DPB1",0.7480034536848457
Stimuli-sensing Channels R-HSA-2672351,Reactome,2,89,1.35,2.8,0.01,0.49600935189213197,"RNASE3, SLC9C1",0.7480034536848457
Hematopoietic cell lineage,KEGG,2,90,1.34,2.11,0.0,0.49920651963165197,"HLA-DPA1, HLA-DPB1",0.7480034536848457
Amoebiasis,KEGG,2,91,1.32,2.86,-0.01,0.5025463697671166,"C8A, CTSG",0.7480034536848457
UV Response Up,Hallmark,3,153,1.18,3.29,-0.02,0.5061605471586519,"CDKN1C, CTSV, SOD2",0.7480034536848457
O-linked Glycosylation R-HSA-5173105,Reactome,2,92,1.31,1.22,-0.02,0.5087969419011484,"MUC15, POMK",0.7480034536848457
KRAS Signaling Dn,Hallmark,3,184,0.98,2.12,-0.02,0.5094673301575107,"CYP39A1, INSL5, SSTR4",0.7480034536848457
DNA Repair R-HSA-73894,Reactome,5,277,1.09,3.64,-0.03,0.5105002688106156,"H2BC11, H2BC12, H2BC13, H2BC15, H2BC17",0.7480034536848457
Complement,Hallmark,3,186,0.97,3.26,-0.03,0.5118226301369293,"CTSL, CTSV, GZMK",0.7480034536848457
Antigen processing-Cross Presentation R-HSA-1236975,Reactome,2,94,1.28,2.0,-0.04,0.5143960318594353,"CTSL, CTSV",0.7480034536848457
Spliceosome,KEGG,2,126,0.95,1.7,-0.05,0.520327758002995,"RP9, SF3A2",0.7480034536848457
IL-2/STAT5 Signaling,Hallmark,3,190,0.95,3.18,-0.05,0.520350919217546,"CDKN1C, HOPX, PNP",0.7480034536848457
Apoptosis,KEGG,3,161,1.12,4.47,-0.05,0.520697046355311,"CTSL, CTSV, TNFRSF10B",0.7480034536848457
Lipid and atherosclerosis,KEGG,3,189,0.95,1.91,-0.06,0.5235615854230181,"IFNB1, SOD2, TNFRSF10B",0.7480034536848457
Potassium Channels R-HSA-1296071,Reactome,2,100,1.2,4.02,-0.06,0.5253833781834035,"KCNK16, UBD",0.7480034536848457
Cell adhesion molecules,KEGG,2,134,0.9,3.36,-0.08,0.5336580548315591,"HLA-DPA1, HLA-DPB1",0.7498424661846192
DNA Repair,Hallmark,2,140,0.86,4.23,-0.11,0.5421749362776138,"NELFCD, PNP",0.7498424661846192
Hemostasis R-HSA-109582,Reactome,8,517,0.93,3.72,-0.11,0.5430811963147987,"CD74, IFNB1, PRTN3, RNASE3, SERPINA4, SIRPA, SLC16A1, TNFRSF10B",0.7498424661846192
Pancreatic secretion,KEGG,2,101,1.19,1.57,-0.11,0.5444415172822059,"CELA2B, PLA2G2A",0.7498424661846192
Cilium Assembly R-HSA-5617833,Reactome,3,172,1.05,3.66,-0.11,0.5449065000109808,"AHI1, DYNC2I1, TRIP11",0.7498424661846192
GPCR Ligand Binding R-HSA-500792,Reactome,6,415,0.87,8.74,-0.12,0.5472044993310936,"CX3CL1, FPR3, INSL5, SSTR4, TAS2R14, UBD",0.7498424661846192
Th17 cell differentiation,KEGG,2,102,1.18,1.63,-0.12,0.5475040229284521,"HLA-DPA1, HLA-DPB1",0.7498424661846192
Extracellular Matrix Organization R-HSA-1474244,Reactome,4,273,0.88,2.92,-0.15,0.5599631531873315,"CTSG, CTSL, CTSV, SPOCK3",0.755532981129698
Epstein-Barr virus infection,KEGG,3,175,1.03,2.25,-0.16,0.5644854539153101,"HLA-DPA1, HLA-DPB1, IFNB1",0.755532981129698
Interferon Gamma Response,Hallmark,3,180,1.0,2.93,-0.17,0.5670848025099156,"CD74, PNP, SOD2",0.755532981129698
Apoptosis,Hallmark,2,155,0.78,4.34,-0.17,0.5694538112931335,"IFNB1, SOD2",0.755532981129698
Mitotic G1 Phase And G1/S Transition R-HSA-453279,Reactome,2,144,0.84,1.86,-0.19,0.5751218976634141,"CDKN1C, RPA4",0.755532981129698
Class A/1 (Rhodopsin-like Receptors) R-HSA-373076,Reactome,4,308,0.78,6.67,-0.2,0.5774910215659402,"CX3CL1, FPR3, INSL5, SSTR4",0.755532981129698
Immune System R-HSA-168256,Reactome,26,1760,0.89,10.17,-0.2,0.5804820909633527,"C8A, CD160, CD300LG, CD74, CLEC6A, CTSG, CTSL, CTSV, FCN3, GBP2, GZMM, HLA-DPA1, HLA-DQB2, IFNB1, ITLN1, KLRC1, MUC15, NCR2, PLA2G2A, PRTN3, RNASE2, RNASE3, RNASE8, SIRPA, TARP, UBE2D4",0.755532981129698
Ion Channel Transport R-HSA-983712,Reactome,2,161,0.75,3.99,-0.21,0.5831789056122643,"RNASE3, SLC9C1",0.755532981129698
"Cell Cycle, Mitotic R-HSA-69278",Reactome,7,499,0.84,4.75,-0.21,0.5838813575790566,"CDKN1C, H2BC11, H2BC12, H2BC13, H2BC15, H2BC17, RPA4",0.755532981129698
Fatty Acid Metabolism,Hallmark,2,154,0.78,2.62,-0.22,0.5867784151399221,"ADH7, INMT",0.755532981129698
Osteoclast differentiation,KEGG,2,113,1.06,1.62,-0.22,0.5869884968557919,"IFNB1, SIRPA",0.755532981129698
M Phase R-HSA-68886,Reactome,5,357,0.84,3.14,-0.22,0.5876367631008762,"H2BC11, H2BC12, H2BC13, H2BC15, H2BC17",0.755532981129698
Generic Transcription Pathway R-HSA-212436,Reactome,11,824,0.8,8.68,-0.26,0.6013624125302348,"CTSL, CTSV, GPRIN1, H2BC11, H2BC12, H2BC13, H2BC15, H2BC17, LAMTOR5, NELFCD, TNFRSF10B",0.7565409706845525
Neuroactive ligand-receptor interaction,KEGG,4,334,0.72,6.7,-0.26,0.6024963485957727,"CTSG, FPR3, INSL5, SSTR4",0.7565409706845525
Apical Junction,Hallmark,2,184,0.65,5.54,-0.26,0.6029895725825236,"CX3CL1, SIRPA",0.7565409706845525
Toll-like Receptor Cascades R-HSA-168898,Reactome,2,156,0.77,2.0,-0.26,0.6043444778352889,"CTSL, CTSV",0.7565409706845525
Cellular Responses To Stress R-HSA-2262752,Reactome,9,689,0.79,7.98,-0.27,0.6045757968692573,"H2BC11, H2BC12, H2BC13, H2BC15, H2BC17, HBA1, IFNB1, LAMTOR5, TXNRD2",0.7565409706845525
Cellular Responses To Stimuli R-HSA-8953897,Reactome,9,693,0.78,8.08,-0.27,0.6064336352312683,"H2BC11, H2BC12, H2BC13, H2BC15, H2BC17, HBA1, IFNB1, LAMTOR5, TXNRD2",0.7565409706845525
Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314,Reactome,2,178,0.68,3.4,-0.31,0.620493094448857,"GPRIN1, UBD",0.7652365062226197
Cellular Response To Chemical Stress R-HSA-9711123,Reactome,2,176,0.68,3.17,-0.31,0.6210983982347482,"HBA1, TXNRD2",0.7652365062226197
Organelle Biogenesis And Maintenance R-HSA-1852241,Reactome,3,258,0.7,4.12,-0.31,0.6225138245064963,"AHI1, DYNC2I1, TRIP11",0.7652365062226197
RNA Polymerase II Transcription R-HSA-73857,Reactome,11,941,0.7,10.27,-0.38,0.6487006039420657,"CTSL, CTSV, GPRIN1, H2BC11, H2BC12, H2BC13, H2BC15, H2BC17, LAMTOR5, NELFCD, TNFRSF10B",0.7817473779351631
Estrogen Response Late,Hallmark,2,190,0.63,2.98,-0.38,0.6493382163021507,"DHRS2, SLC16A1",0.7817473779351631
Neutrophil Degranulation R-HSA-6798695,Reactome,5,427,0.7,4.28,-0.39,0.6516204517915479,"CTSG, PRTN3, RNASE2, RNASE3, SIRPA",0.7817473779351631
Estrogen Response Early,Hallmark,2,189,0.64,2.76,-0.39,0.6531965417153247,"DHRS2, SLC16A1",0.7817473779351631
Allograft Rejection,Hallmark,2,194,0.62,2.92,-0.41,0.6573455092932858,"CD74, GBP2",0.7817473779351631
Cell Cycle R-HSA-1640170,Reactome,7,613,0.69,6.45,-0.41,0.6574576917288284,"CDKN1C, H2BC11, H2BC12, H2BC13, H2BC15, H2BC17, RPA4",0.7817473779351631
Cytokine-cytokine receptor interaction,KEGG,3,267,0.68,2.85,-0.41,0.6596947523774781,"CX3CL1, IFNB1, TNFRSF10B",0.7817473779351631
Xenobiotic Metabolism,Hallmark,2,190,0.63,2.53,-0.42,0.6612951399623268,"ADH7, F11",0.7817473779351631
Infectious Disease R-HSA-5663205,Reactome,10,854,0.7,7.41,-0.43,0.6646688313140391,"CTSG, CTSL, H2BC11, H2BC12, H2BC13, H2BC15, H2BC17, IFNB1, NELFCD, TARP",0.7817473779351631
Programmed Cell Death R-HSA-5357801,Reactome,2,192,0.63,2.38,-0.44,0.6698627131333463,"MLKL, TNFRSF10B",0.7817473779351631
Human T-cell leukemia virus 1 infection,KEGG,2,199,0.6,2.52,-0.46,0.6771945743807466,"HLA-DPA1, HLA-DPB1",0.7817473779351631
Leishmania Infection R-HSA-9658195,Reactome,2,224,0.54,3.63,-0.48,0.6830766995484286,"CTSG, TARP",0.7817473779351631
Human cytomegalovirus infection,KEGG,2,198,0.61,2.15,-0.49,0.6891275970185904,"CX3CL1, IFNB1",0.7817473779351631
Chemical carcinogenesis,KEGG,2,236,0.51,4.0,-0.49,0.6892118920551179,"CYP3A43, UGT1A10",0.7817473779351631
GPCR Downstream Signaling R-HSA-388396,Reactome,6,590,0.61,6.29,-0.5,0.6911236264850158,"CX3CL1, FPR3, INSL5, SSTR4, TAS2R14, UBD",0.7817473779351631
Gene Expression (Transcription) R-HSA-74160,Reactome,11,1074,0.62,11.21,-0.51,0.6939860335088143,"CTSL, CTSV, GPRIN1, H2BC11, H2BC12, H2BC13, H2BC15, H2BC17, LAMTOR5, NELFCD, TNFRSF10B",0.7817473779351631
Signaling By Rho GTPases R-HSA-194315,Reactome,6,588,0.61,5.89,-0.51,0.6957225754685327,"ARHGAP40, H2BC11, H2BC12, H2BC13, H2BC15, H2BC17",0.7817473779351631
SARS-CoV-2 Infection R-HSA-9694516,Reactome,2,231,0.52,3.46,-0.51,0.696063684823125,"CTSL, IFNB1",0.7817473779351631
Transmission Across Chemical Synapses R-HSA-112315,Reactome,2,240,0.5,3.88,-0.51,0.6963874260942395,"GPRIN1, UBD",0.7817473779351631
"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542",Reactome,6,603,0.6,6.37,-0.52,0.6979887302992528,"ARHGAP40, H2BC11, H2BC12, H2BC13, H2BC15, H2BC17",0.7817473779351631
Signaling By GPCR R-HSA-372790,Reactome,6,638,0.57,7.4,-0.54,0.704067601019464,"CX3CL1, FPR3, INSL5, SSTR4, TAS2R14, UBD",0.7850665285703757
Neuronal System R-HSA-112316,Reactome,3,379,0.48,5.97,-0.55,0.7088207849787331,"GPRIN1, KCNK16, UBD",0.7857779285535452
Transcriptional Regulation By TP53 R-HSA-3700989,Reactome,3,333,0.54,3.89,-0.56,0.7113898156116608,"LAMTOR5, NELFCD, TNFRSF10B",0.7857779285535452
SLC-mediated Transmembrane Transport R-HSA-425407,Reactome,2,247,0.49,3.5,-0.57,0.7140601017411184,"SLC16A1, SLC2A7",0.7857779285535452
Transport Of Small Molecules R-HSA-382551,Reactome,6,680,0.53,7.69,-0.59,0.7215370783223954,"CETP, HBA1, RNASE3, SLC16A1, SLC2A7, SLC9C1",0.787365622307055
Salmonella infection,KEGG,2,235,0.51,2.75,-0.59,0.7229493034449553,"MLKL, TNFRSF10B",0.787365622307055
"Platelet Activation, Signaling And Aggregation R-HSA-76002",Reactome,2,236,0.51,2.73,-0.6,0.7248762872033205,"RNASE3, SERPINA4",0.787365622307055
Coronavirus disease,KEGG,2,208,0.58,1.7,-0.61,0.7291790046238407,"C8A, IFNB1",0.7875218163192642
Shigellosis,KEGG,2,233,0.52,2.39,-0.63,0.7342214720519815,"IFNB1, UBE2D4",0.7875218163192642
Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169,Reactome,3,356,0.51,3.82,-0.63,0.7343953445834408,"CTSL, CTSV, UBE2D4",0.7875218163192642
Metabolism Of RNA R-HSA-8953854,Reactome,4,608,0.4,8.87,-0.66,0.7466557926439492,"ADAT3, CTU1, PYDC1, SF3A2",0.7956801919135302
SARS-CoV Infections R-HSA-9679506,Reactome,2,312,0.39,4.54,-0.67,0.7483182757282011,"CTSL, IFNB1",0.7956801919135302
RAF/MAP Kinase Cascade R-HSA-5673001,Reactome,2,261,0.46,2.32,-0.75,0.7735737449813569,"GPRIN1, RNASE3",0.8159133953951206
Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202,Reactome,2,403,0.3,5.95,-0.76,0.7765896128907304,"RNASE3, TRIP11",0.8159133953951206
MAPK1/MAPK3 Signaling R-HSA-5684996,Reactome,2,267,0.45,2.32,-0.77,0.7804768367987758,"GPRIN1, RNASE3",0.8159133953951206
Developmental Biology R-HSA-1266738,Reactome,7,919,0.46,8.11,-0.77,0.7805103584744959,"GPRIN1, H2BC11, H2BC12, H2BC13, H2BC15, H2BC17, KRT76",0.8159133953951206
Disease R-HSA-1643685,Reactome,15,1593,0.57,9.22,-0.78,0.7835358797048381,"CDKN1C, CTSG, CTSL, H2BC11, H2BC12, H2BC13, H2BC15, H2BC17, IFNB1, MUC15, NELFCD, RNASE3, SLC16A1, TARP, TRIP11",0.8159133953951206
MAPK Family Signaling Cascades R-HSA-5683057,Reactome,2,305,0.39,3.05,-0.8,0.7869344566059011,"GPRIN1, RNASE3",0.8160801772209345
Cytokine Signaling In Immune System R-HSA-1280215,Reactome,6,650,0.56,3.18,-0.85,0.8010540986871775,"CTSG, GBP2, HLA-DPA1, HLA-DQB2, IFNB1, PRTN3",0.8273181674965931
Vesicle-mediated Transport R-HSA-5653656,Reactome,3,582,0.31,6.55,-0.86,0.8058927897714293,"HBA1, TARP, TRIP11",0.828918298050613
Membrane Trafficking R-HSA-199991,Reactome,2,546,0.22,6.95,-0.92,0.8199642802596432,"TARP, TRIP11",0.8393403497295291
Signal Transduction R-HSA-162582,Reactome,19,2304,0.5,13.64,-0.93,0.8226867713618797,"ADH7, ARHGAP40, CETP, CX3CL1, FGFBP1, FPR3, GPRIN1, H2BC11, H2BC12, H2BC13, H2BC15, H2BC17, INSL5, LAMTOR5, RNASE3, SSTR4, TAS2R14, TNFRSF10B, UBD",0.8393403497295291
Post-translational Protein Modification R-HSA-597592,Reactome,9,1261,0.43,7.69,-0.99,0.8396021571982858,"H2BC11, H2BC12, H2BC13, H2BC15, H2BC17, MUC15, PIGZ, POMK, UBD",0.8531441274756775
Metabolism Of Proteins R-HSA-392499,Reactome,10,1745,0.34,10.0,-1.2,0.8844483982502133,"CTSG, H2BC11, H2BC12, H2BC13, H2BC15, H2BC17, MUC15, PIGZ, POMK, UBD",0.8951044030484085
Signaling By Interleukins R-HSA-449147,Reactome,2,433,0.28,2.1,-1.37,0.9141915484638354,"CTSG, PRTN3",0.9215050808515461
Metabolism R-HSA-1430728,Reactome,12,1967,0.37,7.66,-1.41,0.9214456254133372,"ADH7, CYP39A1, CYP3A43, GLYATL1, INMT, OLAH, PLA2G2A, SLC16A1, SLC22A13, UGT1A10, UGT3A1, UGT3A2",0.9251167235225537
Metabolism Of Lipids R-HSA-556833,Reactome,3,713,0.25,3.39,-1.44,0.9254064047267658,"CYP39A1, OLAH, PLA2G2A",0.9254064047267658
