,CONT_ADULTBODYMASS_G,CONT_GEOGRAPHICRANGE_KM2,CONT_GESTATIONLENGTH_D_ALLOMETRIC_RESIDUAL,CONT_LITTERSIZE_ALLOMETRIC_RESIDUAL,CONT_MAXLONGEVITY_M_ALLOMETRIC_RESIDUAL,CONT_MEANPRECIPITATION_MM,CONT_MEANTEMPERATURE_C,CONT_SEXUALMATURITYAGE_D_ALLOMETRIC_RESIDUAL,CONT_WEANINGAGE_D_ALLOMETRIC_RESIDUAL,DISC_AQUATIC_MARINE,DISC_BIPEDAL_SALTATION,DISC_CARNIVORY,DISC_DESERT_OSMOREGULATION,DISC_DIURNALITY,DISC_ECHOLOCATION,DISC_ENAMEL_LOSS_EDENTULISM,DISC_FOREGUT_FERMENTATION,DISC_HERBIVORY,DISC_HIBERNATION,DISC_HIGH_ALTITUDE,DISC_HIGH_SUGAR_FRUGIVORY,DISC_LOSS_GULO_VITAMINC,DISC_LOSS_UCP1_THERMOGENESIS,DISC_MYRMECOPHAGY,DISC_NOCTURNALITY,DISC_PETO_PARADOX_CANCER_RESISTANCE,DISC_PHYSICAL_BODY_ARMOR,DISC_PREHENSILE_TAIL,DISC_SCAR_FREE_REGENERATION,DISC_SPONTANEOUS_MENSTRUATION,DISC_SUBTERRANEAN_VISION_LOSS,DISC_SUBTERRANEAN,DISC_VENOM_RESISTANCE
CREB3L3,0.10004608055269561,-0.09028633431300087,-0.15863470003268323,-0.10733269506623193,0.12944856719083525,0.13092747332765628,-0.12440164297875973,0.1883483049471999,-0.1486055425716709,0.0998900637697432,-0.0,-0.08429071732044197,0.02602014302071293,0.062078565822132094,0.05323634895497996,0.0361387083359285,-0.0,0.05687547470920203,0.07737274856693949,0.033022735563213626,-0.0,0.04337075863345122,0.04901058354855629,-0.100891196391819,0.0751072231529348,0.04676440480856684,-7.388484183300823e-12,-2.861863210768443e-07,-0.0,-0.0,-0.1061467677901047,-0.0,0.060631725509976774
CREB3L4,-0.06745215814147595,0.09028633431300087,-0.15648259304156054,0.11253993653218373,-0.12944856719083525,-0.11935060915369297,-0.025637831097135858,0.1883483049471999,-0.1486055425716709,0.0998900637697432,-0.0,-0.08429071732044197,-0.024411492672421545,-0.062078565822132094,-0.05323634895497996,-0.03127254133790597,-0.018993864382282805,-0.03916569468282168,-0.07737274856693949,-0.033022735563213626,-0.0,-0.04337075863345122,-0.04802018536511972,0.100891196391819,-0.0751072231529348,-0.04676440480856684,-0.04221286427950212,-0.04884825404743897,-0.0,0.03097694077081502,0.1064632633160403,-0.0,-0.060631725509976774
CREB5,-0.099715987375981,0.09028633431300087,-0.15775365665040253,0.11253993653218373,-0.12944856719083525,-0.13092747332765628,-0.12440164297875973,-0.1883483049471999,-0.1486055425716709,-0.0998900637697432,0.19711449176687834,0.08429071732044197,0.02602014302071293,-0.062078565822132094,-0.01868923890944805,-0.0361387083359285,-0.0,-0.05687547470920203,0.07737274856693949,-8.069979311237662e-06,-0.0,0.04337075863345122,-0.0422093435090849,-0.100891196391819,0.0751072231529348,-0.03521262883499767,0.04530515861521274,0.04884825404743897,0.06887524316685041,0.03097694077081502,-0.1064632633160403,-0.0,-0.060631725509976774
CREBBP,0.10004608055269561,-0.09028633431300087,0.15863470003268323,-0.11253993653218373,0.12944856719083525,0.13092747332765628,0.12440164297875973,0.1883483049471999,0.1486055425716709,-0.0998900637697432,-0.0,-0.08429071732044197,-0.025344812824048008,0.062078565822132094,-0.05323634895497996,-0.0361387083359285,-0.0,0.05687547470920203,0.07737274856693949,-0.02533135472849577,-0.0,0.04337075863345122,-0.047579799920163375,0.100891196391819,0.0751072231529348,-0.04676440480856684,0.04530515861521274,-2.861863210768443e-07,-0.0,-0.0,-5.323087615374471e-14,-0.0,0.060631725509976774
CREBL2,-0.10004608055269561,0.09028633431300087,-0.15863470003268323,0.11253993653218373,-0.12944856719083525,0.13092747332765628,-0.12440164297875973,0.1883483049471999,-0.1486055425716709,-0.0998900637697432,1.436899045025625,-0.08429071732044197,0.02602014302071293,-0.062078565822132094,0.05323634895497996,0.0361387083359285,-0.018993864382282805,-0.05687547470920203,-0.07737274856693949,0.033022735563213626,-0.0,-0.00358403537547023,0.04901058354855629,0.100891196391819,-0.0751072231529348,0.04676440480856684,-0.03647447741531201,-0.04884825404743897,-0.0,-0.0,0.1064632633160403,-0.11942029369947411,-0.060631725509976774
CREBRF,0.10004608055269561,-0.09028633431300087,0.15863470003268323,-0.11253993653218373,-0.12944856719083525,0.13092747332765628,0.12440164297875973,0.1883483049471999,0.1486055425716709,0.0998900637697432,0.07588996795929995,0.08429071732044197,0.02602014302071293,0.062078565822132094,0.05323634895497996,-0.0039048773980423653,-0.018993864382282805,0.05687547470920203,0.07737274856693949,-0.017153541813799536,-0.0,-0.029523980691288747,-0.010331614377195389,0.100891196391819,-0.0751072231529348,-0.015560270065809593,0.04530515861521274,0.04884825404743897,-0.0,0.03097694077081502,0.1064632633160403,-0.0,-0.0
CREBZF,0.10004608055269561,-0.09028633431300087,0.15863470003268323,0.11253993653218373,-0.12944856719083525,-0.12759633591975925,0.12440164297875973,-0.18510428774851853,-0.1486055425716709,-0.09435534207848655,-0.0,-0.08429071732044197,0.02602014302071293,0.062078565822132094,-0.05323634895497996,-0.032913192947501925,-0.0,0.05687547470920203,-0.07737274856693949,0.033022735563213626,-0.0,-0.04337075863345122,-0.047579799920163375,-0.100891196391819,0.0751072231529348,-0.04676440480856684,0.04530515861521274,0.04884825404743897,-0.0,0.06531924182014541,-0.1064632633160403,-0.0,0.217280199912959
CREG1,-0.10004608055269561,-0.09028633431300087,0.15863470003268323,-0.11253993653218373,0.12944856719083525,-0.13092747332765628,0.12440164297875973,0.1883483049471999,0.1486055425716709,-0.0998900637697432,-0.07588996795929995,-0.08429071732044197,0.02602014302071293,-0.031098167773262412,0.05323634895497996,0.0361387083359285,-0.018993864382282805,0.05687547470920203,0.07737274856693949,0.033022735563213626,-0.0,-0.04337075863345122,0.04901058354855629,-0.09770695439207325,0.0751072231529348,0.04676440480856684,-0.03155071167271424,0.04884825404743897,-0.0,-0.0014087903390112622,-0.10524528593047829,-0.0,0.060631725509976774
CREG2,-0.095999136975223,0.09028633431300087,0.15863470003268323,0.0,0.24049603214737106,0.13092747332765628,0.12440164297875973,0.1883483049471999,0.1486055425716709,0.0998900637697432,-0.0,-0.08429071732044197,0.02602014302071293,0.062078565822132094,-0.05323634895497996,-0.0361387083359285,-0.0,0.05687547470920203,-0.04327044303515636,-0.030440913887473987,-0.0,0.04337075863345122,0.04901058354855629,0.100891196391819,-0.074705395165033,0.04676440480856684,-0.016040732943368097,-0.04884825404743897,-0.06887524316685041,-0.0,0.1064632633160403,-0.0,-0.060631725509976774
CRELD1,-0.10004608055269561,-0.09028633431300087,-0.15863470003268323,0.11253993653218373,-0.12283935953925226,-0.13092747332765628,-0.11970383509585272,0.1883483049471999,-0.1486055425716709,-0.0920258670635666,-0.0,0.08429071732044197,-0.02602014302071293,-0.0608064698520254,-0.051848514042952376,-0.0361387083359285,-0.0,-0.05537503516395123,-0.07640797409792906,0.033022735563213626,-0.04125487877813343,-0.042359105605797844,0.04901058354855629,0.100891196391819,-0.0751072231529348,-0.04676440480856684,0.04530515861521274,0.04884825404743897,-0.0,-0.03097694077081502,0.1064632633160403,-0.0,-0.010369581849312363
CRELD2,0.10004608055269561,-0.08155967618698272,0.15863470003268323,-0.11183534105436538,0.12944856719083525,0.13092747332765628,0.12440164297875973,0.1883483049471999,0.1486055425716709,0.0998900637697432,0.07588996795929995,0.08429071732044197,0.02602014302071293,0.062078565822132094,0.05323634895497996,0.0361387083359285,-0.0,0.05687547470920203,-0.05303695910772174,0.033022735563213626,-0.0,0.04337075863345122,0.04901058354855629,0.100891196391819,-0.05678916923982494,0.04676440480856684,0.04530515861521274,0.04884825404743897,-0.0,-0.027194456202168482,-5.323087615374471e-14,-0.0,0.060631725509976774
CREM,0.10004608055269561,0.09028633431300087,0.15863470003268323,-0.11253993653218373,0.12944856719083525,0.13092747332765628,0.12440164297875973,0.1883483049471999,0.1486055425716709,0.0998900637697432,-0.015161296084475926,0.08429071732044197,0.02602014302071293,-0.03646244933285452,-0.05323634895497996,0.0361387083359285,-0.018993864382282805,-0.050785728332124414,0.07737274856693949,0.033022735563213626,0.04125487877813343,0.04337075863345122,0.04901058354855629,-8.539119716330197e-14,0.0751072231529348,0.04676440480856684,-0.005558907240795698,-2.861863210768443e-07,-0.0,0.03097694077081502,-0.035690840940709345,-0.0,-0.06034559553587087
CRH,-0.09985474284251386,-0.09028633431300087,-0.15863470003268323,0.11253993653218373,0.12944856719083525,0.13092747332765628,-0.12440164297875973,0.1883483049471999,0.1486055425716709,0.0998900637697432,0.17123297942548546,-0.08429071732044197,-0.02475476050071974,-0.060046785609730244,0.05323634895497996,-0.0361387083359285,-0.0,-0.05687547470920203,0.07737274856693949,-0.033022735563213626,-0.0,-0.03133322049086961,-0.04744330031048625,-0.100891196391819,0.0751072231529348,-0.04662336333591126,0.04530515861521274,0.04884825404743897,-0.0,-0.03097694077081502,-0.1064632633160403,-0.0,-0.060631725509976774
CRHBP,-0.023624606995360616,0.09028633431300087,0.15863470003268323,0.0,0.12944856719083525,0.13092747332765628,0.12440164297875973,0.1883483049471999,0.1486055425716709,-0.09222492071036,-0.0,-0.08429071732044197,-0.020813613513064995,0.062078565822132094,-0.05323634895497996,-0.0361387083359285,-0.018993864382282805,-0.05687547470920203,0.07737274856693949,0.033022735563213626,-0.04125487877813343,-0.0418953074572326,-0.04901058354855629,0.100891196391819,0.0751072231529348,-0.04676440480856684,0.04530515861521274,-2.861863210768443e-07,-0.0,0.03097694077081502,0.1064632633160403,-0.11942029369947411,-0.060631725509976774
CRHR1,0.10004608055269561,-0.09028633431300087,0.15863470003268323,0.11253993653218373,-0.12944856719083525,-0.13092747332765628,-0.12440164297875973,0.1883483049471999,0.1486055425716709,-0.0941589701141276,-0.015161296084475926,-0.08247599109196482,-0.025344812824048008,0.062078565822132094,-0.05323634895497996,0.0361387083359285,-0.018993864382282805,0.05687547470920203,0.07737274856693949,-0.030383205012492403,-0.04125487877813343,-0.015597137348416081,0.04901058354855629,0.100891196391819,-0.0751072231529348,0.04676440480856684,0.04530515861521274,-0.03824427882071177,-0.0,-0.0,-0.1064632633160403,-0.11942029369947411,0.060631725509976774
CRHR2,-0.10004608055269561,-0.08614352248350582,-0.15863470003268323,0.11253993653218373,-0.12944856719083525,0.13092747332765628,-0.12440164297875973,0.1883483049471999,0.1486055425716709,-0.0998900637697432,0.07588996795929995,-0.08429071732044197,0.02602014302071293,-0.062078565822132094,0.05323634895497996,-0.0361387083359285,-0.0,-0.05687547470920203,-0.05770558607585089,-0.023095977380980643,0.22917083833532054,-0.04337075863345122,-0.04901058354855629,0.100891196391819,0.0751072231529348,-0.04662336333591126,0.04530515861521274,-0.013643794799147879,-0.0,-0.0,0.1064632633160403,-0.0,0.060631725509976774
CRIM1,-0.07800254605249121,0.09028633431300087,0.15863470003268323,0.11253993653218373,0.12944856719083525,-0.13092747332765628,-0.12440164297875973,0.1883483049471999,-0.1486055425716709,0.0998900637697432,-0.07588996795929995,-0.08429071732044197,-0.02344236353892619,0.062078565822132094,0.05323634895497996,-0.016529357925136493,-0.0,0.05687547470920203,0.07737274856693949,-0.025212627208626468,-0.04125487877813343,0.04337075863345122,-0.014601638629366535,-0.004789311468146355,0.0751072231529348,-0.025725677326672636,0.04530515861521274,0.04884825404743897,-0.0,-0.0,-0.1064632633160403,-0.11942029369947411,0.060631725509976774
CRIP1,0.10004608055269561,-0.08065127331281914,0.15863470003268323,-0.11253993653218373,0.12944856719083525,0.13092747332765628,0.12440164297875973,0.1883483049471999,0.1486055425716709,0.0998900637697432,0.07588996795929995,-0.08429071732044197,-0.0013105724964905458,-0.062078565822132094,0.05323634895497996,0.0361387083359285,-0.018993864382282805,-0.05687547470920203,-0.021251435978384664,-0.002157622014495059,-0.04125487877813343,0.04337075863345122,0.04901058354855629,-0.06027783831136759,-0.0751072231529348,0.04676440480856684,0.04530515861521274,-2.861863210768443e-07,-0.0,-0.03097694077081502,-0.1064632633160403,-0.0,-0.060631725509976774
CRIP2,0.10004608055269561,-0.09028633431300087,0.15863470003268323,-0.1111181396276315,0.12944856719083525,0.13092747332765628,0.12440164297875973,0.1883483049471999,0.1486055425716709,-0.09538322519237263,-0.0,-0.08429071732044197,0.02602014302071293,-0.062078565822132094,-0.022931917287515785,-0.03581192008627798,0.018993864382282805,0.05687547470920203,-0.07737274856693949,0.033022735563213626,-0.04125487877813343,0.04337075863345122,0.04901058354855629,-0.09897223584890646,0.0751072231529348,0.04676440480856684,-0.025322651074919465,0.04884825404743897,-0.0,-0.03097694077081502,-0.1064632633160403,-0.0,-0.060631725509976774
CRIP3,-0.10004608055269561,0.09028633431300087,0.15863470003268323,0.11253993653218373,-0.12944856719083525,0.13092747332765628,0.12440164297875973,0.1883483049471999,0.1486055425716709,0.0998900637697432,0.07588996795929995,-0.08429071732044197,0.02602014302071293,-0.062078565822132094,0.05323634895497996,-0.0361387083359285,-0.018993864382282805,-0.05687547470920203,-0.07737274856693949,-0.033022735563213626,-0.04125487877813343,-0.04337075863345122,-0.044638935440655086,0.100891196391819,-0.0751072231529348,-0.04676440480856684,0.04530515861521274,0.04884825404743897,-0.0,-0.03097694077081502,0.1064632633160403,-0.0,0.060631725509976774
CRIPT,0.10004608055269561,0.09028633431300087,0.15863470003268323,-0.11253993653218373,-0.12717907609256693,-0.13092747332765628,-0.12440164297875973,-0.1883483049471999,-0.1486055425716709,0.0998900637697432,0.07588996795929995,-0.08429071732044197,-0.0,-0.062078565822132094,0.5711133801878812,0.13172461197337934,-0.018993864382282805,0.05687547470920203,-0.07737274856693949,-0.0,-0.0,-0.0,0.04901058354855629,-0.100891196391819,-0.06906339428181427,0.693053096968166,-0.0047098348204686275,0.04884825404743897,-0.0,-0.03097694077081502,0.1064632633160403,-0.0,-0.0
CRIPTO,0.10004608055269561,-0.09028633431300087,-0.13972741643897907,0.11253993653218373,-0.11074933614460597,-0.09467507955635876,-0.1229241432884428,-0.1883483049471999,-0.14014246006104258,0.0998900637697432,-0.015161296084475926,0.08429071732044197,0.02602014302071293,0.062078565822132094,0.05323634895497996,0.0361387083359285,-0.0,-0.05687547470920203,-0.0202324475150614,0.033022735563213626,-0.0,-0.04337075863345122,0.04901058354855629,-8.539119716330197e-14,0.0751072231529348,0.04676440480856684,-7.388484183300823e-12,0.04884825404743897,-0.0,-0.006273104505900397,-0.1064632633160403,-0.11942029369947411,-0.060631725509976774
CRISP1,0.10004608055269561,0.5600095398417987,0.0,0.674036155592083,0.12944856719083525,-0.06435504351845185,-0.07675187134162047,-0.1883483049471999,0.0,-0.09196822778658421,0.07588996795929995,0.08429071732044197,0.02602014302071293,-0.054420446334537353,0.05323634895497996,0.0361387083359285,-0.018993864382282805,0.05687547470920203,-0.07737274856693949,0.033022735563213626,-0.0,0.04337075863345122,-0.047579799920163375,-0.0,0.0751072231529348,-0.04659425574857339,-7.388484183300823e-12,-0.04816750172801139,-0.0,-1.5020056542381839e-09,0.1064632633160403,-0.0,-0.05919934055759152
CRISP2,0.0,0.09028633431300087,0.0,0.2409503433201746,0.0,0.0,0.0,0.0,0.0,-0.08871957731006895,0.07588996795929995,0.27953294928530165,0.02602014302071293,-0.062078565822132094,0.05323634895497996,0.0361387083359285,-0.0,0.0,0.07737274856693949,0.033022735563213626,-0.0,0.04337075863345122,-0.04901058354855629,0.100891196391819,0.0,0.04676440480856684,0.04530515861521274,-0.04884825404743897,-0.0,-0.0,0.1064632633160403,-0.0,-0.0
CRISP3,-0.0012575683927659393,-0.05002916638814505,-0.0032585531135301406,0.11253993653218373,0.0,0.0,-0.03464024514748163,0.0,-0.013629337858739857,-0.0,-0.0,0.863764102038115,-0.0,0.062078565822132094,-0.0,0.0361387083359285,-0.0,0.05687547470920203,0.07737274856693949,-0.033022735563213626,-0.03563109344356508,0.04337075863345122,-6.284103087132309e-05,0.100891196391819,0.0751072231529348,-0.027033561809001214,-0.03820645869138726,-0.0,-0.0,-0.011476246045923882,-0.1064632633160403,-0.0,-0.0
CRISPLD1,-0.10004608055269561,0.09028633431300087,0.15863470003268323,-0.11253993653218373,0.12944856719083525,0.13092747332765628,0.12440164297875973,0.1883483049471999,0.1486055425716709,0.0998900637697432,0.07588996795929995,-0.08429071732044197,-0.02602014302071293,0.062078565822132094,-0.05323634895497996,0.0361387083359285,-0.0,0.05687547470920203,-0.07561137397902712,-0.033022735563213626,-0.04125487877813343,-0.024865678325409462,0.04901058354855629,0.100891196391819,0.0751072231529348,0.04676440480856684,-0.04221286427950212,-0.04884825404743897,-0.0,-0.03097694077081502,0.1064632633160403,-0.0,-0.0
CRISPLD2,-0.10004608055269561,-0.09028633431300087,0.15863470003268323,0.11253993653218373,0.12944856719083525,0.13092747332765628,0.12440164297875973,0.1883483049471999,0.1486055425716709,-0.0998900637697432,0.07588996795929995,-0.08429071732044197,0.02602014302071293,-0.062078565822132094,-0.05323634895497996,0.0361387083359285,0.018993864382282805,0.05687547470920203,-0.044219720667368734,0.033022735563213626,-0.0,0.04337075863345122,0.04901058354855629,0.100891196391819,0.0751072231529348,0.04676440480856684,0.04530515861521274,0.04884825404743897,-0.0,0.03097694077081502,-0.1064632633160403,-0.0,0.060631725509976774
CRK,0.10004608055269561,-0.034554018186079345,0.15863470003268323,-0.027191123906013505,0.12944856719083525,0.13092747332765628,0.12440164297875973,0.1883483049471999,0.1486055425716709,0.0998900637697432,-0.015161296084475926,-0.08429071732044197,-0.00024083345278556103,0.062078565822132094,0.05323634895497996,-6.132290902510496e-06,0.018993864382282805,-0.05687547470920203,0.07737274856693949,-8.069979311237662e-06,-0.0,-0.0,-6.284103087132309e-05,-0.100891196391819,-0.0751072231529348,-0.0,-7.388484183300823e-12,-2.861863210768443e-07,-0.0,-0.03097694077081502,-0.1064632633160403,-0.11942029369947411,0.060631725509976774
CRKL,0.10004608055269561,-0.09028633431300087,0.15863470003268323,-0.11253993653218373,-0.11748962897451093,0.13092747332765628,0.12440164297875973,-0.1827408399259458,0.1486055425716709,0.0998900637697432,-0.07588996795929995,-0.08429071732044197,-0.02602014302071293,-0.062078565822132094,-0.029044802555269113,0.0361387083359285,0.018993864382282805,0.05687547470920203,0.07737274856693949,0.033022735563213626,-0.0,-0.019933996099360314,0.04901058354855629,0.100891196391819,0.0751072231529348,0.04676440480856684,0.04530515861521274,-0.023413703388394668,-0.0,0.03097694077081502,-0.1064632633160403,-0.0,-0.060631725509976774
CRLF1,0.10004608055269561,-0.0855908178716019,0.15863470003268323,-0.11253993653218373,-0.12944856719083525,0.13092747332765628,0.12440164297875973,0.1883483049471999,0.1486055425716709,-0.09663817609232533,-0.0,-0.08429071732044197,-0.02602014302071293,0.062078565822132094,-0.05323634895497996,0.0361387083359285,-0.0,-0.05595062362308135,0.07737274856693949,-0.033022735563213626,-0.0,-0.008852305332659242,0.04901058354855629,0.100891196391819,-0.0353592292813757,0.04676440480856684,-7.388484183300823e-12,0.04884825404743897,0.07015603771457987,-0.010958573526288788,0.1064632633160403,-0.11942029369947411,0.060631725509976774
CRLF2,0.0,0.09028633431300087,0.0,2.012041281875594,0.0,0.0,0.0,0.0,0.0,0.0998900637697432,-0.015161296084475926,-0.08429071732044197,0.02602014302071293,0.062078565822132094,0.05323634895497996,0.08510664367206414,0.022505549219205313,-0.05687547470920203,-0.0,0.033022735563213626,0.04125487877813343,0.04337075863345122,0.04901058354855629,-0.0991248184063286,0.0,0.04676440480856684,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
CRLF3,0.10004608055269561,-0.09028633431300087,-0.15863470003268323,0.11253993653218373,0.12944856719083525,-0.13092747332765628,-0.12027484726169019,0.1883483049471999,0.1486055425716709,0.0998900637697432,-0.015161296084475926,-0.08429071732044197,-0.01207842386419666,-0.056368490706688916,-0.0031351025250802252,-0.030075784814975588,0.018993864382282805,0.05687547470920203,0.07737274856693949,-0.02638565832128126,-0.0,-0.04016043376354088,-0.044638935440655086,-0.005478692201769678,0.0751072231529348,-0.04676440480856684,-0.01949838996281751,-0.02854423854664651,-0.0,0.03097694077081502,-0.1064632633160403,-0.0,0.060631725509976774
CRLS1,-0.10004608055269561,0.09028633431300087,0.15863470003268323,0.11253993653218373,0.12944856719083525,-0.13092747332765628,0.12440164297875973,-0.16932678494022038,-0.1486055425716709,0.0998900637697432,-0.07588996795929995,-0.08429071732044197,-0.025344812824048008,0.062078565822132094,-0.05323634895497996,-0.0361387083359285,0.018993864382282805,0.05687547470920203,-0.07517869930681657,-0.03252709980163642,-0.04125487877813343,-0.04337075863345122,-0.04901058354855629,0.100891196391819,0.0751072231529348,-0.04676440480856684,0.04530515861521274,0.04884825404743897,-0.0,0.03097694077081502,-5.323087615374471e-14,-0.03239655054706737,0.060631725509976774
CRMP1,0.10004608055269561,-0.09028633431300087,0.15863470003268323,-0.09985318372993847,0.12944856719083525,0.13092747332765628,0.12440164297875973,0.1883483049471999,0.1486055425716709,-0.09538322519237263,-0.0,0.08429071732044197,-0.02602014302071293,-0.03358262449500867,0.05323634895497996,-0.03551131441081071,-0.0,-0.03903355136150874,-0.062249391706639186,-0.021904592871528315,-0.0,-0.04160277728541464,-0.04901058354855629,0.100891196391819,0.0751072231529348,-0.04676440480856684,-0.0020596436993279583,0.04884825404743897,-0.0,-0.0,-5.323087615374471e-14,-0.11942029369947411,-1.0094653085004437e-08
CRNKL1,0.10004608055269561,-0.0826863009918822,0.15863470003268323,0.11253993653218373,-0.12944856719083525,-0.13092747332765628,0.12440164297875973,0.1883483049471999,0.1486055425716709,0.0998900637697432,-0.07588996795929995,0.08429071732044197,0.02602014302071293,0.062078565822132094,-0.051848514042952376,0.0361387083359285,-0.018993864382282805,-0.05687547470920203,-0.07737274856693949,0.033022735563213626,-0.0,0.04337075863345122,0.04901058354855629,0.100891196391819,-0.0751072231529348,0.04676440480856684,0.04530515861521274,0.04884825404743897,-0.0,-0.03097694077081502,0.1064632633160403,-0.11942029369947411,0.060631725509976774
CROCC,0.10004608055269561,-0.09028633431300087,0.15863470003268323,-0.11253993653218373,0.12944856719083525,-0.13092747332765628,0.12440164297875973,0.1883483049471999,0.1486055425716709,0.0998900637697432,0.07588996795929995,0.08429071732044197,-0.02602014302071293,-0.062078565822132094,-0.05323634895497996,-0.0361387083359285,0.018993864382282805,0.05687547470920203,0.07737274856693949,0.033022735563213626,-0.0,-0.03514276329300863,0.04901058354855629,0.100891196391819,0.0751072231529348,-0.04676440480856684,0.04530515861521274,0.04884825404743897,-0.0,-0.0,0.1064632633160403,-0.11942029369947411,0.060631725509976774
CROCC2,0.10004608055269561,-0.07629686708176867,0.15863470003268323,0.0,0.12944856719083525,0.13092747332765628,0.12440164297875973,0.1883483049471999,0.1486055425716709,-0.0,-0.0,0.08429071732044197,0.02602014302071293,-0.062078565822132094,-0.0,0.0361387083359285,-0.0,0.05687547470920203,0.07737274856693949,0.033022735563213626,-0.0,0.04337075863345122,-0.010331614377195389,0.100891196391819,0.0751072231529348,-0.019554579666875144,0.04530515861521274,-0.0,0.06887524316685041,-0.0,0.1064632633160403,-0.0,-0.060631725509976774
CROT,-0.10004608055269561,-0.09028633431300087,0.15863470003268323,-0.11253993653218373,-0.12944856719083525,-0.13092747332765628,0.12440164297875973,0.1883483049471999,-0.1486055425716709,-0.09457403267773812,0.07588996795929995,0.08429071732044197,0.02602014302071293,0.062078565822132094,0.05323634895497996,0.0361387083359285,-0.018993864382282805,0.05687547470920203,0.07737274856693949,0.033022735563213626,-0.04125487877813343,-0.04337075863345122,0.04901058354855629,0.100891196391819,-0.0751072231529348,0.04676440480856684,0.04530515861521274,-2.861863210768443e-07,-0.0,-0.0,-0.1064632633160403,-0.0,0.060631725509976774
CRP,0.0,0.0,0.15863470003268323,0.0,1.6170875232239599,0.13092747332765628,-0.11386343610878694,0.1883483049471999,1.744576255662951,-0.0,-0.07588996795929995,0.0,0.8371923525391721,-0.062078565822132094,-0.0,-0.0,-0.0,-0.05687547470920203,-0.0032921364400585102,0.7137128298276633,-0.0,0.04337075863345122,-6.284103087132309e-05,-0.0,0.0751072231529348,-0.011241936043879458,-7.388484183300823e-12,-0.04884825404743897,-0.0,0.03097694077081502,-0.09619007261484529,0.11942029369947411,-0.06034559553587087
CRPPA,0.10004608055269561,0.09028633431300087,0.15863470003268323,-0.11253993653218373,-0.12944856719083525,0.13092747332765628,0.12440164297875973,-0.1883483049471999,0.1486055425716709,0.0998900637697432,0.07588996795929995,0.08429071732044197,0.02602014302071293,-0.062078565822132094,-0.05323634895497996,0.0361387083359285,-0.0,0.05687547470920203,0.07737274856693949,-0.033022735563213626,-0.0,0.04337075863345122,-0.04901058354855629,0.100891196391819,0.0751072231529348,-0.04676440480856684,0.04530515861521274,0.04884825404743897,-0.0,-0.0,0.1064632633160403,-0.0,0.060631725509976774
CRTAC1,0.10004608055269561,-0.09028633431300087,0.15863470003268323,0.11253993653218373,0.12944856719083525,0.13092747332765628,0.12440164297875973,0.1883483049471999,-0.1486055425716709,-0.05354396937702308,-0.015161296084475926,-0.08429071732044197,-0.02578302981218419,0.062078565822132094,-0.05023550820513885,-0.0361387083359285,-0.0,0.05687547470920203,0.07737274856693949,-0.025737265564737558,-0.0,0.04337075863345122,-0.04901058354855629,-0.100891196391819,0.0751072231529348,-0.04676440480856684,0.04530515861521274,-0.013295546473078587,-0.0,0.03097694077081502,-5.323087615374471e-14,-0.0,-0.060631725509976774
CRTAM,0.10004608055269561,0.09028633431300087,0.15863470003268323,-0.09047890262913427,-0.003031287707532659,-0.04983271263916816,0.12440164297875973,-0.000538607741197084,-0.07689456790433384,0.0998900637697432,-0.0,-0.06733698104252533,-0.02602014302071293,-0.062078565822132094,0.05323634895497996,0.0361387083359285,-0.018993864382282805,0.05687547470920203,0.07737274856693949,0.033022735563213626,-0.0,0.04337075863345122,0.04901058354855629,0.100891196391819,0.0751072231529348,-0.04676440480856684,-0.016342449434095296,-0.0,-0.0,-1.5020056542381839e-09,0.1064632633160403,-0.11942029369947411,-0.05141737115824181
CRTAP,-0.10004608055269561,0.09028633431300087,0.15863470003268323,0.11253993653218373,-0.12944856719083525,0.13092747332765628,-0.12440164297875973,0.1883483049471999,-0.1486055425716709,0.0998900637697432,-7.176611796154512e-11,0.08429071732044197,-0.016406323530560273,-0.062078565822132094,-0.052234067971563915,-0.03478138623592815,-0.0,-0.05594508249691165,-0.016374707568801758,-0.033022735563213626,-0.0,-0.04016043376354088,-0.034304241231596665,0.100891196391819,0.0751072231529348,-0.01767294315588809,-0.0,-2.861863210768443e-07,-0.0,-0.03097694077081502,0.1064632633160403,-0.0,-0.005157984219559985
CRTC1,-0.0450294557594586,0.09028633431300087,-0.003201509921462136,0.11253993653218373,0.0,-0.03995635310780391,-0.036932717505264896,0.0,-0.011069554710284438,-0.08749612939508848,-0.0,0.08429071732044197,-0.009789756301049906,-0.062078565822132094,0.05323634895497996,-0.0361387083359285,-0.0,0.05687547470920203,-0.07737274856693949,-0.02486823335575007,-0.0,-0.04337075863345122,0.04901058354855629,-0.023607766144967523,-0.06576125872058856,-0.04676440480856684,-0.014098475888638658,0.04884825404743897,-0.0,-0.0,0.1064632633160403,-0.11942029369947411,-0.0
