,CONT_ADULTBODYMASS_G,CONT_GEOGRAPHICRANGE_KM2,CONT_GESTATIONLENGTH_D_ALLOMETRIC_RESIDUAL,CONT_LITTERSIZE_ALLOMETRIC_RESIDUAL,CONT_MAXLONGEVITY_M_ALLOMETRIC_RESIDUAL,CONT_MEANPRECIPITATION_MM,CONT_MEANTEMPERATURE_C,CONT_SEXUALMATURITYAGE_D_ALLOMETRIC_RESIDUAL,CONT_WEANINGAGE_D_ALLOMETRIC_RESIDUAL,DISC_AQUATIC_MARINE,DISC_BIPEDAL_SALTATION,DISC_CARNIVORY,DISC_DESERT_OSMOREGULATION,DISC_DIURNALITY,DISC_ECHOLOCATION,DISC_ENAMEL_LOSS_EDENTULISM,DISC_FOREGUT_FERMENTATION,DISC_HERBIVORY,DISC_HIBERNATION,DISC_HIGH_ALTITUDE,DISC_HIGH_SUGAR_FRUGIVORY,DISC_LOSS_GULO_VITAMINC,DISC_LOSS_UCP1_THERMOGENESIS,DISC_MYRMECOPHAGY,DISC_NOCTURNALITY,DISC_PETO_PARADOX_CANCER_RESISTANCE,DISC_PHYSICAL_BODY_ARMOR,DISC_PREHENSILE_TAIL,DISC_SCAR_FREE_REGENERATION,DISC_SPONTANEOUS_MENSTRUATION,DISC_SUBTERRANEAN_VISION_LOSS,DISC_SUBTERRANEAN,DISC_VENOM_RESISTANCE
DTD2,0.043401173170861916,0.014555909717009924,0.06881760933552848,0.017729263171264078,0.05615631967121594,0.056797886647083747,0.05396690424885831,0.08170772262433701,0.06446684219584056,0.04333349124492268,0.14249802418171287,0.036566310233350795,0.007343377363047783,0.02693041616983676,0.01852452433894122,0.008632872936568683,0.008239763044041719,0.024673253698618232,0.03356521355667261,0.011292942560686622,0.0,0.013658219379342328,0.020125434865686024,0.04376779441859698,0.03258240183358451,0.012627882460529346,0.019352858877215176,0.012382828326201908,0.0,0.0,0.0,0.0,0.026302759728009814
DTHD1,0.04767224664852359,0.043021699346766334,0.009091041308120613,0.05362560514647668,0.061682616543574376,0.06238731959375946,0.05927774256425099,0.08974851188243099,0.07081097070147532,0.04759790420035243,0.029555917109245496,0.040164770514568855,0.012398673381911557,0.016822150766574468,0.0,0.017220199010615014,0.0,0.0271013281440928,0.03686833840146831,0.015735428975144145,0.0,0.020666291887551234,0.0036811093466206164,0.04807494678936563,0.028039882479082467,0.02228337410210853,0.021588039071828612,0.023276334289504635,0.0,0.014760601841520232,0.04795576344140762,0.0,0.028891192511182422
DTL,0.041944326310351915,0.03785255201272346,0.06650760914927596,0.0471823763087441,0.05427132090197225,0.054891352403881315,0.052155397570988665,0.07896504010015576,0.06230288417815598,0.04187891626312272,0.08962678298376629,0.03533888916677796,0.010908946792053042,0.02602644308839954,0.02231934304476136,0.015151156012337939,0.007963178978564944,0.02384504677324574,0.0324385302801658,0.013844784208156317,0.0,0.01818319360837745,0.02054769060081906,0.042298641185361606,0.03148870859095573,0.019605980006051,0.018994190936823595,0.020479633946055106,0.0,0.012987084597513514,2.231704857245845e-14,0.0,0.0
DTNA,0.04499126273712601,0.049532386344565166,0.03678010260531103,0.061741033766859674,0.06714926467977388,0.06891908081443358,0.03926881552525726,0.08773368110286507,0.07396702073729541,0.04827972005334835,0.041634331942253126,0.030820747257268678,0.005277177030241487,0.0340571973534603,0.029206229537136592,0.019826217078247353,0.01042030818858967,0.031202706458989305,0.04244780678848193,0.018116749434094317,0.0,0.021086458327750038,0.026887913633570935,4.6846843439833396e-14,0.041204906842063876,0.025655627551799145,4.053429080410315e-12,0.026798857325928755,0.0,0.016994396878640135,0.0,0.0,0.0
DTNB,0.04452327892870733,0.04017992133086065,0.07059683855987572,0.04529676171939873,0.05760820046241963,0.05826635468570654,0.05536217929712341,0.08382021635016927,0.06613358550098768,0.04248252514003675,0.03377313926419014,0.03751170558233071,0.011579684871971177,0.027626682487947144,0.023691650893011482,0.016082726904191477,0.008452796123092413,0.025311162723127913,0.021246837660899378,0.013116897876126559,0.0,0.014458541146994318,0.02181106815715523,0.0448993789020845,0.02255455592271079,0.020811456358154196,0.020162051354645456,0.02173882702969999,0.0,0.0,0.04737910313022014,0.0,0.0035218716357161358
DTNBP1,0.04155366037433417,0.03749999651920343,0.0658881628578191,0.04674292361452719,0.053765842372594706,0.054380098953117226,0.051669626573984495,0.07822956634203289,0.06172260034229288,0.0414888595507968,0.03152053470739274,0.03500974571810229,0.010807341776920557,0.02578403498115971,0.022111462556292746,0.015010039416459986,0.00788901059768979,0.023622956008260487,0.032136400530812466,0.013715835049654557,0.0,0.01801383686872574,0.020356311134567127,0.04190467519032595,0.03119542540112322,0.019423371553266792,0.018817280636099498,0.0,0.030338297085509894,0.0,0.04421900649918915,0.0,0.02518309678732881
DTWD1,0.04520689386139029,0.04079684791121843,0.07168078956710087,0.050852376603582515,0.0584927226051882,0.05916098219505802,0.056212215803508894,0.08510720043886238,0.06714900726883934,0.04513639600571657,0.0,0.03808766410792694,0.011757480525946213,0.019295643575070142,0.017471351608876806,0.016329662721465223,0.0085825812106176,0.02569979287835087,0.034961705775043754,0.01492167702494502,0.018641459174457888,0.019192699775628135,0.02214595750602534,3.8584927720633563e-14,0.03393800383324457,0.021130997566251083,0.020471621532565782,0.022072607180984694,0.0,0.0,0.04810656667684723,0.0,0.0273970950647963
DTWD2,0.0429046873714759,0.03871922744215379,0.06803037333966552,0.04826266823292345,0.05551392193803074,0.05614814973687631,0.05334955223648526,0.08077303074807249,0.06372937660809046,0.04283777968993259,0.006501910570181699,0.036148011546001245,0.010737188132148724,0.02662234686610522,0.01893289353883512,0.015498058240725211,0.0,0.024391005105065547,0.02620702539673302,0.014161775630423987,0.01769212413665374,0.018599517641791585,0.0191433743240749,0.043267114671675565,0.03220967689003105,0.01980105305357844,0.013926619467902721,0.020948537483623915,0.0,0.01328443805248835,0.04565669143546229,0.0,0.026001870472362076
DTX1,0.044424910937358925,0.036947391055244784,0.07044086466550459,0.04997273885911947,0.057480923157130444,0.05813762328021405,0.05523986426316446,0.0836350272420185,0.06598747254338595,0.039077250496450285,0.03369852221102414,0.03742882868694088,0.011554101169047428,0.0275656451760207,0.02363930748600849,0.01604719435629662,0.0,0.011453649894080027,0.034356942771531084,0.011479513085402585,0.0,0.019258546451121794,0.021762879636107218,0.013253076513819632,0.03335094869172833,0.020765476340324315,0.02011750610683485,0.021690798115373937,0.0,0.013755139904061154,0.040554673198504775,0.0,0.026923183705736257
DTX2,0.043757979326792006,0.039489278625754985,0.06938336700642465,0.04922252015280069,0.05661798738868031,0.05726482876221313,0.05441057252429125,0.08237945143463021,0.06499683169769792,0.043689740979768826,0.0,0.03686692617613984,0.011380644539900968,0.027151814292724556,0.023284420980179344,0.015806284899163074,0.00830750310641158,0.024876095423007432,0.033841157130247934,0.01444342619027555,0.0,0.018577559488654354,0.021436163114677408,0.04412761461098115,0.032850265596240026,0.020453733395034687,0.019815490853110657,0.012484629016179123,0.0,0.0,0.046564715474209394,0.0,0.026518997813371175
DTX3,0.04561697903596913,0.041166928247842204,0.061457618429589175,0.051313673630561836,0.059023327482282555,0.05969764905357087,0.04416443305517807,0.08587923315707785,0.06775813587769862,0.04430580336867828,0.03460276562874785,0.019587848007617707,4.1572793236243876e-08,0.028305323107582044,0.005966235346834614,2.796077407499682e-06,0.008660436356447452,0.02593292334029928,0.034825872977302136,0.008644394275623886,0.018810561392880617,0.01977531729805396,2.8652976428656276e-05,0.04600231778490644,0.0342458655560492,4.8616079233423435e-05,0.001263999520696082,0.02227283436308169,0.0,0.0,0.04854295564563042,0.05445083909397997,0.027645622259499136
DTX3L,0.02361568389219728,0.041187469174931074,0.043119858975793936,0.05133927744589539,0.05093437486194064,0.02655088454352789,0.0022963493998697944,0.0347576205939011,0.03827262867041138,0.04556856753243737,0.2289112372777947,0.023173038482498437,0.011870055936456275,0.02831944652176246,0.024285740452897924,0.01648601581771769,0.008664757625954972,0.025945863005953404,0.03347640402862954,0.015064548953405777,0.018819947236967543,0.01978518452322882,0.022358000405171757,0.04602527141044416,0.03407964432240524,0.021333322436809726,3.3705318403357597e-12,0.02196810638717525,0.0,0.01413128357508131,0.0,0.0,0.02765941650491235
DTX4,0.042568203062337585,0.038415568021833574,0.0674968383210923,0.04788416342208725,0.055078548443541764,0.05570780224733446,0.052931153028219116,0.08013956016214434,0.06322957258728211,0.042501820110989956,0.03229011620084633,0.03586451714394515,0.011071205645416266,0.026413558443634685,0.011628366744384397,0.015376513166291624,0.00573880258146231,0.024199716203904053,0.03292101853759155,0.013839824426262075,0.01755337188061775,0.018453649061283876,0.02085331540399254,0.04292778799012548,0.03195706927207843,0.01989759787672955,0.0011795210775632874,0.02078424647966891,0.0,0.0,0.04529862425874126,0.0,0.02579794819817221
DTYMK,0.046183739407905745,0.04167839972311981,0.06427717722426302,0.051951211612403195,0.05975057867450703,0.060439352307411175,0.057426867994296124,0.0837703949401678,0.05555807179563646,0.04611171821119991,0.006998828375717631,0.03891067497823983,0.012011540062202517,0.028656997764502878,0.024575212278007474,0.016682519486065597,0.008768036470138525,0.025825630518631456,0.03571716990159158,0.01524410956793397,0.0,0.02002101235335721,0.02262449469615858,0.04575846206911213,0.034671347468924966,0.021587603165594212,0.020913979116020904,0.022549559392982275,0.0,0.0033462098676167347,2.4572685897916583e-14,0.0,0.027989100575804525
DUOX1,0.04619852326729228,0.0416917413799207,0.07325313335588123,0.051967841695139766,0.059775781422376946,0.06045869952566117,0.05744525088732992,0.08697405735825027,0.06862194479002959,0.04612647901590835,0.0,0.03892313065971751,0.012015385071757218,0.02866617114523865,0.0,0.016687859721080278,0.0,0.026263527038496933,0.03572860331136479,0.015248989354092787,0.0,0.02002742127206329,2.9018256495518756e-05,0.046588774474951876,0.03468244610087408,0.006481483926862435,2.715705055557604e-05,0.0,0.0,0.0,0.04916180144435884,0.05514500104935278,0.02180977742448518
DUOX2,0.04141771829291815,0.03737731592899813,0.06567261087229288,0.04659000494814772,0.05358994834893053,0.0542021953996709,0.0515005902840601,0.07797363966840158,0.06152067592251004,0.041353129464154516,0.0,0.03489521194033421,0.01077198574516562,0.02569968295654704,0.022039125288866087,0.01496093433204556,0.0,0.023545673916140743,0.032031266852141985,0.013670963932448228,0.0,0.017954904912884474,0.02028971581466856,0.04176758477000876,0.03109337010631925,0.019359828329077122,0.018354619061924617,0.010929835375631561,0.0,0.012824032679083885,0.044074344784011794,0.04943837935057517,0.025100710721626517
DUOXA1,0.04522461549031611,0.04081284075076725,0.07170888927148918,0.050872311327497144,0.058515652433723836,0.05918417398913621,0.05623425164681683,0.08514056345269204,0.0671753304617843,0.04515408999866187,0.006853479736211262,0.03810259491587056,0.0117620895952537,0.0280618616340244,0.0,0.016336064139446313,0.0,0.025709867496488913,0.03497541117091233,0.014927526496134035,0.0,0.01960522463134405,0.004580592718995722,0.045606639840075625,0.03395130792602874,0.021139281163413272,0.020479646646642903,0.012903076318477188,0.0,0.009449356690893914,0.04812542501128968,0.0,0.02740783504516019
DUOXA2,0.04138564184597021,0.03465483620285354,0.0656217499338974,0.04655392276198154,0.053548444972935746,0.054160217861630215,0.05146070503639023,0.07791325205123562,0.06147303049975948,0.04132110303879697,0.0,0.03486818692638667,0.010763643252060735,0.02567977952992406,0.022022056824879066,0.01494934765764212,0.00785711208528605,0.022266149991536737,0.03200645985469728,0.013660376291038214,0.0,0.017940999522181388,0.020274002201757412,0.04173523736478611,0.031069289474218893,0.01934483487864301,0.018741194636170553,0.02020685203898079,0.0,0.0,0.044040210880926384,0.049400091206809854,0.02508127117620966
DUS1L,0.04277764330108011,0.03860457683966269,0.06782893018580251,0.0481197587702024,0.05534954095686711,0.05598189075855061,0.05319158012003017,0.08053385560817246,0.0635406690354661,0.04271093373831413,0.03244898712232322,0.03604097451100886,0.01112567719428921,0.026543516054914944,0.022762766253980972,0.01545216730146523,0.008121385175368492,0.02301506946711888,0.02634900777786351,0.013023699738373053,0.0,0.018544443043341474,0.015603682849527617,0.04313899742624318,0.03194248819525505,0.017759022790816027,0.003910751304588559,0.020886507257235926,0.0,0.013245101812405851,0.04552149846993512,0.0,0.02592487693936854
DUS2,0.04780552261465783,0.04314197390792663,0.07580121777871655,0.05377552475039472,0.06185506090882829,0.0625617340776139,0.05944346369060683,0.08999941928602849,0.07100893495104639,0.04773097232938434,0.0,0.04027705803972695,0.012433336006183078,0.029663313804005883,0.025438192779062733,0.01726834103918531,0.0,0.027177094568917606,0.03697141018359863,0.015779420073668633,0.0,0.0207240680615594,0.023418974009221754,0.0012699287083719603,0.02601008497063025,0.02234567110761962,0.0009841699235233787,0.0,0.0,0.0072712722407132805,0.05087187737858967,0.0,0.02897196280973971
DUS3L,0.04437640098493186,0.040047371699114376,0.07036394649230525,0.049918170934647454,0.05741815664192577,0.05807413967878326,0.05517954488084174,0.08354370165222796,0.06591541726884921,0.04430719824073212,0.03366172498003758,0.03738795813344525,0.011541484623820398,0.027535544763709337,0.023613494453244687,0.016029671560676178,0.00842491117518233,0.025227663672186672,0.03431942657568015,0.01464755187686414,0.0,0.019237517007225424,0.02173911557595385,3.7876086548999394e-14,0.03331453099498349,0.020742801398537382,3.2772332007178268e-12,0.02166711276491447,0.0,0.0076488530320797535,0.04722280410164151,0.0,0.0268937848316993
DUS4L,0.04861477519461463,0.043872281867758746,0.07708438189232224,0.0,0.06290214427673411,0.06362078001916703,0.060449723505836675,0.09152293076061074,0.0722109752314616,0.048538962921031124,0.0005534889523651459,0.03537915247286962,0.01264380769836762,0.030165454810170717,0.02133015320036351,0.017560659766671618,0.0,0.027637148819822984,0.03759726275123785,0.016046534325462696,0.019047284519457055,0.021074885386185304,0.023815410740803327,4.1493618048399286e-14,0.03649638995251274,0.02272393895212097,3.5902405733020743e-12,1.3906475482161927e-07,0.0,0.0,0.05108216575538228,0.05802916715779691,0.0
DUSP1,0.04377138825675942,0.03695246175462501,0.06940462842487694,0.049237603603538196,0.056635337061573594,0.05728237664925641,0.05442724577035264,0.08240469529442528,0.06501674893285701,0.04370312899919077,0.03320279249310431,0.0368782234535465,0.011384131955635592,0.02716013453012904,0.023291556117017435,0.015811128481305548,0.0,0.024883718302914633,0.03385152720932738,0.009577699620636952,0.01804951584817051,0.015327274215873122,0.021442731882577504,3.7359696892630315e-14,0.0328603320325236,0.02046000111312601,0.014725571487500018,0.021371710733326287,0.0,0.007780227157635533,0.04657898448339017,0.0,0.02652712413432923
DUSP10,0.04632549402349609,0.041806325820203244,0.07345446026156352,0.046761234629839415,0.05994006754308173,0.06062486255977935,0.05760313184173363,0.08721309447571392,0.06881054346388234,0.04625325176766459,0.0,0.03903010592611489,0.008845434362474001,0.02874495646499271,0.024650642501159212,0.016733724177741577,0.0,0.0263357089969843,0.03582679882627991,0.006789554484420526,0.0,0.0200824640882376,0.022693937460856642,0.04671681778688781,0.03477776638596085,0.021653863334811518,0.0009537006483076852,1.3251616288624785e-07,0.0,0.0,0.04929691639315529,0.0,0.0280750092580314
DUSP11,0.048244218915912095,0.043537874284014406,0.0764968218020872,0.04743060391603143,0.062422685420608866,0.06313584350762956,0.05998895773038574,0.09082531575564907,0.0716605616965613,0.04816898450603086,0.03622622526318472,0.04064666798060884,0.012547432834746807,0.029935524739835545,0.02567163110318109,0.017426807193896172,0.0,0.027426490249879497,0.037310685229924055,0.01592422286722984,0.0,0.020914246340308317,0.02301287478783426,4.117734134790305e-14,0.03621820361116404,0.02246868105316899,3.5628746916094434e-12,0.0,0.0,0.0,0.013258587362167713,0.0,0.029099851843873162
DUSP12,0.03235118653347844,0.029195247096615893,0.05129656997144061,0.028659199981440557,0.041858858643407326,0.042337081958438674,0.04022687080637072,0.06090484617637695,0.04805351295209099,0.03230073650065594,0.024539996928494012,0.027256487250772635,0.008413947811253765,0.0069954972016386665,0.017214657944513576,0.011685916009861063,0.006141910270029734,0.0036013635535992283,0.025019473103482244,0.010678326148804554,0.25510247512330586,0.013789590305354885,0.015848202365697308,0.032624465606509966,0.024286886330868028,0.01512187158888434,0.014650005569359453,0.01579571103428761,0.0,0.010016792097970387,0.034426265091773774,0.0,0.019606048042899282
DUSP13A,0.03545326276939458,0.03199470801055765,0.05621527273765121,0.039880702171285566,0.0458726023286942,0.046396681309003374,0.044084127165255005,0.0667448630728315,0.05266124690418917,0.03539797520618481,0.0268930772775736,0.029870045219896123,0.009220740709823923,0.02199873992344927,0.018865329435769043,0.012806449944886545,0.006730843039839336,0.020154923999619552,0.02741852925151993,0.011702244753808093,0.014619463848664246,0.015369266780319713,0.017367847770039566,0.035752745905060626,0.02661569652314389,0.016571870909617443,0.002493574351320311,0.0,0.0,0.15080095981525476,0.03772731554078982,0.04231888974696727,3.5772354740077734e-09
DUSP13B,0.042388863830035615,0.03559994283955416,0.06721247510403122,0.04768242812461736,0.05484650330459834,0.05547310607109144,0.05270815483552965,0.07980193333830472,0.06296318729988863,0.042322760549115115,0.03215407840188354,0.03571342044479492,0.011024562813953576,0.026302278498678874,0.02255588958802147,0.01531173213565508,0.008047574942055602,0.021762022338713067,0.03278232275608335,0.013991515043380889,0.01747941977526881,0.01837590410101449,0.020765460683650545,0.0017440792890449338,0.03182243459507591,0.019813769580697405,0.019195496602457097,0.020696682745719883,0.0,0.013124725296095343,0.016971125762815432,0.03367688749735022,0.025689261810399367
DUSP14,0.04155959469577083,0.037505351932690806,0.06589757241485324,0.046749599020041874,0.05377352072843815,0.05438786503158151,0.05167700556707054,0.07824073838772856,0.06173141501101371,0.04149478461796048,0.0,0.03501474549628393,0.010808885184634881,0.02578771722600009,0.022114620317247178,0.015012183015793277,0.007890137235494551,0.023626329627166123,0.03214098996358082,0.010691376609046904,0.0,2.0376778890203236e-07,0.020359218240522392,0.04191065964055339,0.031199880452255083,0.01942614542515058,0.018819967951509323,0.020291785831013365,0.0,0.012867961405763276,0.04422532146147675,0.0496077305295928,0.025186693211561
DUSP15,0.04379363138937091,0.039521452740154714,0.06943989749938857,0.049262624481103266,0.056664117215983315,0.057311485607204844,0.05445490384777634,0.08244657056131176,0.06504978823606572,0.04274653825408691,0.033219665024360655,0.036896963713963685,0.011389916984779985,0.02717393638787584,0.02330339209462911,0.015819163159700576,0.008314271691825737,0.024896363363263917,0.024345708194673604,0.014455194053927202,0.0,0.01898488182823233,0.021453628350517222,0.04416356783601057,0.032877030537007156,0.020470398190671757,3.234195193476326e-12,0.021382571110730525,0.0,0.013559678881901953,0.04660265434103086,0.0,4.418778964313449e-09
DUSP16,0.04283157996072965,0.03865325184280067,0.06791445303464377,0.04818043109459716,0.05541932903124365,0.056052476138094075,0.053258647305872146,0.08063539760125588,0.06362078498331178,0.04276478628648149,0.0,0.03608641716809859,0.018923589674271137,0.026576983737584596,0.022791466936893347,0.015471650335692267,0.0,0.024349444069710808,0.0331247066223726,0.014137644683170005,0.0,0.001669521525774039,0.020982338504268866,0.04319338970319554,0.03215479323459229,0.03609983542396312,0.019395977464993656,0.020912842238461335,0.0,0.013261802043960245,0.045578894749398885,0.0,0.02595756460413991
DUSP18,0.047701136543891146,0.018806101675490548,0.07563570151928707,0.018157485520845614,0.061719996874127686,0.06242512698195776,0.0593136655152487,0.08980290044810513,0.07085388291305039,0.047626749043395,0.03618370358878146,0.0348941669906834,0.012406187111636543,0.02930619837857899,0.02538264704195165,0.017230634636846206,0.009056116075613829,0.027117751841095737,0.036890681011973896,0.015744964814728278,0.015544639871758257,0.01494202024766953,0.023367837350850403,0.04810408072535957,0.03581049739538362,0.022296878067025315,3.5227676180115648e-12,0.0,0.0,0.014769546925352919,2.5380037655981127e-14,0.0,0.02890870088528624
DUSP19,0.04565456714197433,0.041200849539773175,0.07140427451177546,0.0513559557773568,0.05899918138215449,0.05974683954378543,0.056768872209383904,0.08594999710918017,0.06781396815874637,0.04558337116254939,0.034631278091651216,0.03846483732388065,0.011873912101506167,0.028328646517153735,2.0820041353288363e-07,0.005034961667555864,0.0,0.02595429190727017,0.03530792335785573,0.015069442897248798,0.01882606117806138,0.016536886255895798,0.0036325525433513863,0.04604022340763565,0.0334668523989057,0.005428210994441332,0.020674347205301855,1.305969463125097e-07,0.0,0.0,0.048582954738099364,0.0,0.02766840207968956
DUSP2,0.04027903149190842,0.03634971088314513,0.06385036551253268,0.04530911778487526,0.05211661352106402,0.05271202821926617,0.050084697646374736,0.07582993021320741,0.059829303617383874,0.04021621838739608,0.030553664795918912,0.033935846748512674,0.010475834279217233,0.024993128105654676,0.021433209219449908,0.014549617167391744,0.0,0.02289833868826623,0.031150639374640625,0.01329511159609148,0.0,0.01746127527609248,0.01973189581524209,0.040619279178877345,0.03023852798564574,0.018827573489922846,0.018240073979178907,0.01966654118014345,0.0,0.0,0.04286262002617337,0.04807918255388834,0.024410623262135382
DUSP21,0.041934261716581184,0.2807584858622487,0.06649165056494213,0.0029867668873787803,0.03241680637917953,0.017865562559383347,0.05214288281784616,0.0,0.020248225402630698,0.04186886736457497,0.0,0.034364281454173376,0.010906329176571127,0.02602019801069717,0.02231398749036974,0.015147520473426363,0.007961268203769092,0.023839325124328528,0.03243074661408964,0.013841462134799663,0.0,0.018178830528237155,0.020542760156656157,0.003881329811393666,0.03145222716131127,0.01960127552652788,0.01898963325685591,0.009451865750216391,0.044465893828413885,0.011398541925100049,0.025701568398189135,0.027383689760124914,0.02541375565956414
DUSP22,0.03587216608017166,0.03237274625206298,0.05687949267191258,0.040351918552252564,0.04641461689910036,0.046944888212718555,0.04460500974078441,0.06753349695119792,0.053283473716466016,0.035816225258517825,0.0,0.030222979191504434,0.009329689746088554,0.02014588271334152,0.019088235547709914,0.012957766463089913,0.006810372319049811,0.020393067508351542,0.027742496970790464,0.011840514370987747,0.0,0.004271956039137591,0.02334758795046735,0.03617518780346695,0.02693017825264518,0.18901104394445725,0.01624445620613213,0.017514855876769625,0.0,0.007986711091164353,0.03817308826104877,0.0,0.021739895408253104
DUSP23,0.04286263429582229,0.03868127674956916,0.06796369329578066,0.048215363526543195,0.055459509907501855,0.056093116067285585,0.05329726161525634,0.08069386097476985,0.06366691219079607,0.042795792193915286,0.03251345705290102,0.03611258103345351,0.011147781786757472,0.02659625294407885,0.022807991516471313,0.01548286780220649,0.008137520814255395,0.01935952745760283,0.025747966308645072,0.011026588903647787,0.017674783182078078,0.0005575139343594562,0.02099755140492619,0.04322470636251233,0.032178106540448795,0.02003522347200424,0.0008824109268077689,0.020928004751990095,0.0,0.013271417296187292,0.045611940980053875,0.0,0.025976384710942997
DUSP26,0.035469421013044206,0.032009289976987536,0.05624089351280054,0.03989887827278554,0.04589350930952952,0.04641782714502984,0.04410421902739053,0.06677528283326108,0.052685247890047804,0.03541410825187386,0.026905334115483435,0.02988365884614056,0.009224943171413664,0.022008766109247173,0.018873927532692767,0.07148008161749711,0.006614392703375177,0.020164109844511845,0.02743102557037899,0.011707578190203198,0.0,0.007109274586767841,0.028420691153001203,0.03576904064168993,0.026627826941495587,0.12185367598759962,0.0009342034224992888,1.0146187691083251e-07,0.0,0.0,0.03774451021087476,0.04233817708128008,3.5788658413665426e-09
DUSP28,0.04784877510613086,0.03825068308797894,0.07586979963592261,0.03258861596952473,0.06191102485082068,0.06261833738873218,0.05949724571757325,0.0900808470981795,0.0710731809457662,0.04777415737079299,0.0,0.040313499082814466,0.004304957273992247,0.02969015196322258,0.025461208220712322,0.01728396473144303,0.0,0.02720168329814412,0.012241253523757495,0.015793696650826614,0.0,0.020742818355000275,0.02344016254389809,0.04825296642978341,0.03592133354587405,0.022365888561507365,0.015343582454249386,0.023362525641491286,0.0,0.010019728391110705,0.011749736697561682,0.0,0.0289981754627105
DUSP29,0.03611254449127074,0.03921407448601924,0.06889982842346055,0.04887948422543781,0.056223411821460186,0.056865745302472716,0.0540313806189139,0.08180534203448574,0.06454386325220073,0.039774184915699486,0.04268707848691577,0.03660999743355226,0.011301331860631132,0.026962590990736446,0.023122149870954373,0.0152017451244991,0.008249607411040206,0.024702731799281775,0.03360531522936251,0.014342768725316464,0.0,0.018837226835140407,0.010175265970471222,0.04382008551345833,0.03262132930269103,0.019425155546173356,0.01925658333584129,0.00015479031526304465,0.0,0.0,0.046240202013592226,0.0,0.026334184663223553
DUSP3,0.03326189237001861,0.03001711129323835,0.05274060002638584,0.03741567121453178,0.043037211308711014,0.043528896904753846,0.041359282008389474,0.06261935512735496,0.04940624895348743,0.03321002213768356,0.025230812964200457,0.028023774163021552,0.008650805627028886,0.02063899518555641,1.5168558547031412e-07,0.01201488174669688,0.006314808828932164,0.018909145743843152,0.025723786688980007,0.004045088323284258,0.23823355734739204,0.014121419538010932,0.015342980605646863,0.033542864417357474,0.024970577147278124,0.015547561592592752,2.4564177259607328e-12,0.016240370033621106,0.0,0.010298770968129936,0.035395385668446064,0.0,0.02015797037705163
DUSP4,0.041675623624955895,0.037610061948640555,0.06608154978083002,0.04688011775954918,0.05392364933470357,0.05453970880644196,0.05182128097840048,0.078459176251722,0.06190376101277911,0.041610632605921655,0.031613049947677635,0.03511250206622553,0.010182047716329877,0.025859713145059537,0.019899947495799396,0.015054095058795706,0.007912165462219553,0.02369229123596623,0.032230723385567296,0.013549627945998056,0.0,0.018066708892053827,0.018594986052087988,0.0023384541227288993,0.03128698642010865,0.01940950265052799,0.00808727870626259,0.020348437831555245,0.0,0.012903887063692212,0.04434879274962583,0.04974622879683494,0.025257011150521737
DUSP5,0.04021393079673398,0.03629096092416566,0.06376386574899255,0.04523588724887967,0.05203238041900842,0.05262683278248368,0.05000374861374878,0.07570737063346925,0.05973260493538909,0.04015121921345039,0.030504282654773323,0.03388099818009302,0.010458902787350398,0.024952733141972674,0.021398567949083572,0.014526101453209058,0.0,0.022861329412925405,0.022845365363744752,0.012843506323216748,0.0,0.017433053615416895,0.01970000428043843,0.04055362856082411,0.030189655182104952,0.01879714355957837,0.01821059359069647,0.019634755274299087,0.0,0.010284589040613188,0.042793343624597975,0.04800147492061753,0.024371169767720413
DUSP6,0.04670053880292083,0.04214478404015971,0.07404913739188378,0.05253254943986795,0.060425334022895134,0.06111567304514309,0.05806947881398178,0.08791915960184088,0.06936762408740292,0.046627711683798076,0.03542470003678934,0.039346088254561505,0.008546094656538099,0.028977671648807456,0.007242276657321874,0.008608265484595557,0.008866151434438321,0.0265489192471925,0.036116847624388396,0.0011515454497583314,0.02227429133699026,2.289739734486177e-07,0.0201538465701784,0.0007844998985816282,0.03505932236281653,0.020945396006599205,0.014044220312296877,0.022801890598760623,0.0,0.01445973511877122,0.04969601739627926,0.0,0.0
DUSP7,0.04515104043313708,0.04074644312506451,0.0715922274586425,0.050789548142577384,0.058420454444155494,0.05908788839470641,0.056142765224312684,0.0850020499074386,0.06706604420857548,0.045080629678048864,0.0,0.038040606536993024,0.0008980484228393973,0.028016208331019192,0.005920401348387448,0.008764275307862354,0.0,0.02566804060751239,0.034918510347127306,0.007663301235832942,0.0,0.01957332926844002,2.836031066940859e-05,0.04553244327482908,0.03389607319611721,4.8119507375490185e-05,0.020446328703379115,0.022045336323019436,0.0,0.0001564796814117026,0.048047130682889495,0.05389467013175042,0.027363245765434134
DUSP8,0.04552014781763004,0.03939187822007748,0.07217749015854454,0.051204750031496146,0.05889803859136258,0.059570928779409824,0.05660172938175743,0.08569693720166024,0.06761430559809484,0.045449161458316505,0.034529314294956294,0.03835158649778016,0.011838952110821237,0.02824523936289067,0.02422210305805257,0.01644281651316885,0.008642052837383602,0.025877875491555163,0.02776650609759092,0.014049487757343038,0.0,0.019733340207341687,0.022299414384189774,3.8852295819330484e-14,0.03417317181448744,0.0212774214414949,0.019759881649231863,0.022225555789778067,0.0,0.0,0.04843991345308978,0.0,0.0
